Frame,Measurement,Measure_Category,Mean,SD
79,R_Pelvis_Fwd_Tilt,Kinematics,1.875,0.805
80,R_Pelvis_Fwd_Tilt,Kinematics,2.01,0.806
81,R_Pelvis_Fwd_Tilt,Kinematics,2.133,0.798
82,R_Pelvis_Fwd_Tilt,Kinematics,2.251,0.779
83,R_Pelvis_Fwd_Tilt,Kinematics,2.367,0.752
84,R_Pelvis_Fwd_Tilt,Kinematics,2.485,0.72
85,R_Pelvis_Fwd_Tilt,Kinematics,2.611,0.688
86,R_Pelvis_Fwd_Tilt,Kinematics,2.748,0.656
87,R_Pelvis_Fwd_Tilt,Kinematics,2.902,0.627
88,R_Pelvis_Fwd_Tilt,Kinematics,3.071,0.599
89,R_Pelvis_Fwd_Tilt,Kinematics,3.252,0.573
90,R_Pelvis_Fwd_Tilt,Kinematics,3.437,0.547
91,R_Pelvis_Fwd_Tilt,Kinematics,3.615,0.525
92,R_Pelvis_Fwd_Tilt,Kinematics,3.775,0.508
93,R_Pelvis_Fwd_Tilt,Kinematics,3.909,0.498
94,R_Pelvis_Fwd_Tilt,Kinematics,4.007,0.495
95,R_Pelvis_Fwd_Tilt,Kinematics,4.069,0.498
96,R_Pelvis_Fwd_Tilt,Kinematics,4.097,0.506
97,R_Pelvis_Fwd_Tilt,Kinematics,4.094,0.515
98,R_Pelvis_Fwd_Tilt,Kinematics,4.07,0.525
99,R_Pelvis_Fwd_Tilt,Kinematics,4.033,0.536
100,R_Pelvis_Fwd_Tilt,Kinematics,3.988,0.549
1,R_Pelvis_Lat_Tilt,Kinematics,1.135,0.267
2,R_Pelvis_Lat_Tilt,Kinematics,1.253,0.259
3,R_Pelvis_Lat_Tilt,Kinematics,1.439,0.254
4,R_Pelvis_Lat_Tilt,Kinematics,1.708,0.253
5,R_Pelvis_Lat_Tilt,Kinematics,2.078,0.258
6,R_Pelvis_Lat_Tilt,Kinematics,2.544,0.272
7,R_Pelvis_Lat_Tilt,Kinematics,3.082,0.291
8,R_Pelvis_Lat_Tilt,Kinematics,3.668,0.314
9,R_Pelvis_Lat_Tilt,Kinematics,4.276,0.338
10,R_Pelvis_Lat_Tilt,Kinematics,4.875,0.36
11,R_Pelvis_Lat_Tilt,Kinematics,5.443,0.377
12,R_Pelvis_Lat_Tilt,Kinematics,5.957,0.387
13,R_Pelvis_Lat_Tilt,Kinematics,6.4,0.385
14,R_Pelvis_Lat_Tilt,Kinematics,6.762,0.372
15,R_Pelvis_Lat_Tilt,Kinematics,7.033,0.35
16,R_Pelvis_Lat_Tilt,Kinematics,7.2,0.326
17,R_Pelvis_Lat_Tilt,Kinematics,7.269,0.303
18,R_Pelvis_Lat_Tilt,Kinematics,7.242,0.287
19,R_Pelvis_Lat_Tilt,Kinematics,7.115,0.291
20,R_Pelvis_Lat_Tilt,Kinematics,6.9,0.312
21,R_Pelvis_Lat_Tilt,Kinematics,6.603,0.346
22,R_Pelvis_Lat_Tilt,Kinematics,6.233,0.392
23,R_Pelvis_Lat_Tilt,Kinematics,5.796,0.44
24,R_Pelvis_Lat_Tilt,Kinematics,5.305,0.484
25,R_Pelvis_Lat_Tilt,Kinematics,4.767,0.518
26,R_Pelvis_Lat_Tilt,Kinematics,4.193,0.539
27,R_Pelvis_Lat_Tilt,Kinematics,3.594,0.548
28,R_Pelvis_Lat_Tilt,Kinematics,2.986,0.545
29,R_Pelvis_Lat_Tilt,Kinematics,2.38,0.533
30,R_Pelvis_Lat_Tilt,Kinematics,1.792,0.514
31,R_Pelvis_Lat_Tilt,Kinematics,1.235,0.489
32,R_Pelvis_Lat_Tilt,Kinematics,0.719,0.459
33,R_Pelvis_Lat_Tilt,Kinematics,0.257,0.424
34,R_Pelvis_Lat_Tilt,Kinematics,-0.15,0.385
35,R_Pelvis_Lat_Tilt,Kinematics,-0.502,0.341
36,R_Pelvis_Lat_Tilt,Kinematics,-0.799,0.294
37,R_Pelvis_Lat_Tilt,Kinematics,-1.042,0.243
38,R_Pelvis_Lat_Tilt,Kinematics,-1.238,0.192
39,R_Pelvis_Lat_Tilt,Kinematics,-1.39,0.143
40,R_Pelvis_Lat_Tilt,Kinematics,-1.5,0.101
41,R_Pelvis_Lat_Tilt,Kinematics,-1.576,0.072
42,R_Pelvis_Lat_Tilt,Kinematics,-1.624,0.068
43,R_Pelvis_Lat_Tilt,Kinematics,-1.648,0.081
44,R_Pelvis_Lat_Tilt,Kinematics,-1.656,0.096
45,R_Pelvis_Lat_Tilt,Kinematics,-1.649,0.107
46,R_Pelvis_Lat_Tilt,Kinematics,-1.632,0.113
47,R_Pelvis_Lat_Tilt,Kinematics,-1.609,0.116
48,R_Pelvis_Lat_Tilt,Kinematics,-1.585,0.12
49,R_Pelvis_Lat_Tilt,Kinematics,-1.572,0.129
50,R_Pelvis_Lat_Tilt,Kinematics,-1.585,0.142
51,R_Pelvis_Lat_Tilt,Kinematics,-1.646,0.154
52,R_Pelvis_Lat_Tilt,Kinematics,-1.777,0.156
53,R_Pelvis_Lat_Tilt,Kinematics,-1.996,0.155
54,R_Pelvis_Lat_Tilt,Kinematics,-2.31,0.149
55,R_Pelvis_Lat_Tilt,Kinematics,-2.724,0.133
56,R_Pelvis_Lat_Tilt,Kinematics,-3.219,0.122
57,R_Pelvis_Lat_Tilt,Kinematics,-3.774,0.118
58,R_Pelvis_Lat_Tilt,Kinematics,-4.36,0.123
59,R_Pelvis_Lat_Tilt,Kinematics,-4.946,0.14
60,R_Pelvis_Lat_Tilt,Kinematics,-5.502,0.168
61,R_Pelvis_Lat_Tilt,Kinematics,-6.008,0.204
62,R_Pelvis_Lat_Tilt,Kinematics,-6.445,0.242
63,R_Pelvis_Lat_Tilt,Kinematics,-6.806,0.282
64,R_Pelvis_Lat_Tilt,Kinematics,-7.095,0.317
65,R_Pelvis_Lat_Tilt,Kinematics,-7.318,0.343
66,R_Pelvis_Lat_Tilt,Kinematics,-7.48,0.359
67,R_Pelvis_Lat_Tilt,Kinematics,-7.587,0.368
68,R_Pelvis_Lat_Tilt,Kinematics,-7.643,0.374
69,R_Pelvis_Lat_Tilt,Kinematics,-7.642,0.375
70,R_Pelvis_Lat_Tilt,Kinematics,-7.576,0.38
71,R_Pelvis_Lat_Tilt,Kinematics,-7.44,0.39
72,R_Pelvis_Lat_Tilt,Kinematics,-7.231,0.404
73,R_Pelvis_Lat_Tilt,Kinematics,-6.941,0.418
74,R_Pelvis_Lat_Tilt,Kinematics,-6.574,0.441
75,R_Pelvis_Lat_Tilt,Kinematics,-6.136,0.469
76,R_Pelvis_Lat_Tilt,Kinematics,-5.633,0.495
77,R_Pelvis_Lat_Tilt,Kinematics,-5.078,0.517
78,R_Pelvis_Lat_Tilt,Kinematics,-4.491,0.536
79,R_Pelvis_Lat_Tilt,Kinematics,-3.892,0.546
80,R_Pelvis_Lat_Tilt,Kinematics,-3.305,0.549
81,R_Pelvis_Lat_Tilt,Kinematics,-2.749,0.546
82,R_Pelvis_Lat_Tilt,Kinematics,-2.24,0.535
83,R_Pelvis_Lat_Tilt,Kinematics,-1.788,0.522
84,R_Pelvis_Lat_Tilt,Kinematics,-1.397,0.505
85,R_Pelvis_Lat_Tilt,Kinematics,-1.065,0.485
86,R_Pelvis_Lat_Tilt,Kinematics,-0.789,0.462
87,R_Pelvis_Lat_Tilt,Kinematics,-0.563,0.442
88,R_Pelvis_Lat_Tilt,Kinematics,-0.371,0.425
89,R_Pelvis_Lat_Tilt,Kinematics,-0.202,0.415
90,R_Pelvis_Lat_Tilt,Kinematics,-0.05,0.412
91,R_Pelvis_Lat_Tilt,Kinematics,0.093,0.415
92,R_Pelvis_Lat_Tilt,Kinematics,0.228,0.423
93,R_Pelvis_Lat_Tilt,Kinematics,0.355,0.429
94,R_Pelvis_Lat_Tilt,Kinematics,0.468,0.431
95,R_Pelvis_Lat_Tilt,Kinematics,0.568,0.428
96,R_Pelvis_Lat_Tilt,Kinematics,0.653,0.42
97,R_Pelvis_Lat_Tilt,Kinematics,0.722,0.408
98,R_Pelvis_Lat_Tilt,Kinematics,0.781,0.394
99,R_Pelvis_Lat_Tilt,Kinematics,0.838,0.382
100,R_Pelvis_Lat_Tilt,Kinematics,0.903,0.372
1,R_HIP_Flex_ANG,Kinematics,29.482,0.742
2,R_HIP_Flex_ANG,Kinematics,29.556,0.698
3,R_HIP_Flex_ANG,Kinematics,29.717,0.67
4,R_HIP_Flex_ANG,Kinematics,29.912,0.665
5,R_HIP_Flex_ANG,Kinematics,30.084,0.691
6,R_HIP_Flex_ANG,Kinematics,30.178,0.751
7,R_HIP_Flex_ANG,Kinematics,30.177,0.835
8,R_HIP_Flex_ANG,Kinematics,30.074,0.931
9,R_HIP_Flex_ANG,Kinematics,29.865,1.026
10,R_HIP_Flex_ANG,Kinematics,29.564,1.111
11,R_HIP_Flex_ANG,Kinematics,29.172,1.182
12,R_HIP_Flex_ANG,Kinematics,28.664,1.239
13,R_HIP_Flex_ANG,Kinematics,28.016,1.277
14,R_HIP_Flex_ANG,Kinematics,27.213,1.299
15,R_HIP_Flex_ANG,Kinematics,26.245,1.305
16,R_HIP_Flex_ANG,Kinematics,25.107,1.296
17,R_HIP_Flex_ANG,Kinematics,23.841,1.28
18,R_HIP_Flex_ANG,Kinematics,22.49,1.26
