Frame,Measurement,Measure_Category,Mean,SD
1,R_Trunk_Fwd_Tilt,Kinematics,-0.284,0.585
2,R_Trunk_Fwd_Tilt,Kinematics,-0.313,0.59
3,R_Trunk_Fwd_Tilt,Kinematics,-0.371,0.599
4,R_Trunk_Fwd_Tilt,Kinematics,-0.459,0.613
5,R_Trunk_Fwd_Tilt,Kinematics,-0.597,0.634
6,R_Trunk_Fwd_Tilt,Kinematics,-0.78,0.665
7,R_Trunk_Fwd_Tilt,Kinematics,-0.993,0.702
8,R_Trunk_Fwd_Tilt,Kinematics,-1.233,0.744
9,R_Trunk_Fwd_Tilt,Kinematics,-1.483,0.787
10,R_Trunk_Fwd_Tilt,Kinematics,-1.716,0.826
11,R_Trunk_Fwd_Tilt,Kinematics,-1.922,0.858
12,R_Trunk_Fwd_Tilt,Kinematics,-2.069,0.885
13,R_Trunk_Fwd_Tilt,Kinematics,-2.149,0.893
14,R_Trunk_Fwd_Tilt,Kinematics,-2.177,0.892
15,R_Trunk_Fwd_Tilt,Kinematics,-2.146,0.888
16,R_Trunk_Fwd_Tilt,Kinematics,-2.058,0.866
17,R_Trunk_Fwd_Tilt,Kinematics,-1.945,0.839
18,R_Trunk_Fwd_Tilt,Kinematics,-1.818,0.811
19,R_Trunk_Fwd_Tilt,Kinematics,-1.69,0.779
20,R_Trunk_Fwd_Tilt,Kinematics,-1.58,0.75
21,R_Trunk_Fwd_Tilt,Kinematics,-1.491,0.723
22,R_Trunk_Fwd_Tilt,Kinematics,-1.429,0.693
23,R_Trunk_Fwd_Tilt,Kinematics,-1.394,0.667
24,R_Trunk_Fwd_Tilt,Kinematics,-1.371,0.638
25,R_Trunk_Fwd_Tilt,Kinematics,-1.36,0.606
26,R_Trunk_Fwd_Tilt,Kinematics,-1.351,0.575
27,R_Trunk_Fwd_Tilt,Kinematics,-1.339,0.543
28,R_Trunk_Fwd_Tilt,Kinematics,-1.32,0.513
29,R_Trunk_Fwd_Tilt,Kinematics,-1.289,0.486
30,R_Trunk_Fwd_Tilt,Kinematics,-1.244,0.458
31,R_Trunk_Fwd_Tilt,Kinematics,-1.186,0.428
32,R_Trunk_Fwd_Tilt,Kinematics,-1.115,0.4
33,R_Trunk_Fwd_Tilt,Kinematics,-1.033,0.375
34,R_Trunk_Fwd_Tilt,Kinematics,-0.944,0.35
35,R_Trunk_Fwd_Tilt,Kinematics,-0.849,0.33
36,R_Trunk_Fwd_Tilt,Kinematics,-0.751,0.31
37,R_Trunk_Fwd_Tilt,Kinematics,-0.656,0.294
38,R_Trunk_Fwd_Tilt,Kinematics,-0.57,0.283
39,R_Trunk_Fwd_Tilt,Kinematics,-0.494,0.274
40,R_Trunk_Fwd_Tilt,Kinematics,-0.432,0.266
41,R_Trunk_Fwd_Tilt,Kinematics,-0.384,0.262
42,R_Trunk_Fwd_Tilt,Kinematics,-0.345,0.256
43,R_Trunk_Fwd_Tilt,Kinematics,-0.311,0.249
44,R_Trunk_Fwd_Tilt,Kinematics,-0.279,0.241
45,R_Trunk_Fwd_Tilt,Kinematics,-0.248,0.23
46,R_Trunk_Fwd_Tilt,Kinematics,-0.216,0.219
47,R_Trunk_Fwd_Tilt,Kinematics,-0.184,0.208
48,R_Trunk_Fwd_Tilt,Kinematics,-0.161,0.211
49,R_Trunk_Fwd_Tilt,Kinematics,-0.145,0.219
50,R_Trunk_Fwd_Tilt,Kinematics,-0.139,0.233
51,R_Trunk_Fwd_Tilt,Kinematics,-0.15,0.254
52,R_Trunk_Fwd_Tilt,Kinematics,-0.186,0.282
53,R_Trunk_Fwd_Tilt,Kinematics,-0.255,0.315
54,R_Trunk_Fwd_Tilt,Kinematics,-0.359,0.355
55,R_Trunk_Fwd_Tilt,Kinematics,-0.522,0.404
56,R_Trunk_Fwd_Tilt,Kinematics,-0.727,0.46
57,R_Trunk_Fwd_Tilt,Kinematics,-0.968,0.521
58,R_Trunk_Fwd_Tilt,Kinematics,-1.24,0.582
59,R_Trunk_Fwd_Tilt,Kinematics,-1.518,0.643
60,R_Trunk_Fwd_Tilt,Kinematics,-1.781,0.697
61,R_Trunk_Fwd_Tilt,Kinematics,-2.018,0.748
62,R_Trunk_Fwd_Tilt,Kinematics,-2.2,0.785
63,R_Trunk_Fwd_Tilt,Kinematics,-2.329,0.809
64,R_Trunk_Fwd_Tilt,Kinematics,-2.403,0.827
65,R_Trunk_Fwd_Tilt,Kinematics,-2.421,0.837
66,R_Trunk_Fwd_Tilt,Kinematics,-2.389,0.832
67,R_Trunk_Fwd_Tilt,Kinematics,-2.323,0.825
68,R_Trunk_Fwd_Tilt,Kinematics,-2.234,0.818
69,R_Trunk_Fwd_Tilt,Kinematics,-2.136,0.808
70,R_Trunk_Fwd_Tilt,Kinematics,-2.046,0.803
71,R_Trunk_Fwd_Tilt,Kinematics,-1.97,0.797
72,R_Trunk_Fwd_Tilt,Kinematics,-1.912,0.793
73,R_Trunk_Fwd_Tilt,Kinematics,-1.874,0.788
74,R_Trunk_Fwd_Tilt,Kinematics,-1.851,0.774
75,R_Trunk_Fwd_Tilt,Kinematics,-1.838,0.754
76,R_Trunk_Fwd_Tilt,Kinematics,-1.828,0.73
77,R_Trunk_Fwd_Tilt,Kinematics,-1.815,0.7
78,R_Trunk_Fwd_Tilt,Kinematics,-1.796,0.67
79,R_Trunk_Fwd_Tilt,Kinematics,-1.767,0.64
