Frame,Measurement,Measure_Category,Mean,SD
89,R_Trunk_Fwd_Tilt,Kinematics,3.535,0.857
90,R_Trunk_Fwd_Tilt,Kinematics,3.554,0.852
91,R_Trunk_Fwd_Tilt,Kinematics,3.565,0.847
92,R_Trunk_Fwd_Tilt,Kinematics,3.569,0.842
93,R_Trunk_Fwd_Tilt,Kinematics,3.568,0.838
94,R_Trunk_Fwd_Tilt,Kinematics,3.562,0.834
95,R_Trunk_Fwd_Tilt,Kinematics,3.552,0.832
96,R_Trunk_Fwd_Tilt,Kinematics,3.537,0.832
97,R_Trunk_Fwd_Tilt,Kinematics,3.515,0.835
98,R_Trunk_Fwd_Tilt,Kinematics,3.483,0.84
99,R_Trunk_Fwd_Tilt,Kinematics,3.436,0.847
100,R_Trunk_Fwd_Tilt,Kinematics,3.371,0.856
1,R_Trunk_Lat_Tilt,Kinematics,0.347,0.747
2,R_Trunk_Lat_Tilt,Kinematics,0.274,0.748
3,R_Trunk_Lat_Tilt,Kinematics,0.205,0.746
4,R_Trunk_Lat_Tilt,Kinematics,0.138,0.743
5,R_Trunk_Lat_Tilt,Kinematics,0.069,0.738
6,R_Trunk_Lat_Tilt,Kinematics,-0.002,0.732
7,R_Trunk_Lat_Tilt,Kinematics,-0.073,0.725
8,R_Trunk_Lat_Tilt,Kinematics,-0.142,0.718
9,R_Trunk_Lat_Tilt,Kinematics,-0.204,0.712
10,R_Trunk_Lat_Tilt,Kinematics,-0.258,0.709
11,R_Trunk_Lat_Tilt,Kinematics,-0.3,0.708
12,R_Trunk_Lat_Tilt,Kinematics,-0.332,0.709
13,R_Trunk_Lat_Tilt,Kinematics,-0.354,0.713
14,R_Trunk_Lat_Tilt,Kinematics,-0.368,0.718
15,R_Trunk_Lat_Tilt,Kinematics,-0.375,0.726
16,R_Trunk_Lat_Tilt,Kinematics,-0.375,0.735
17,R_Trunk_Lat_Tilt,Kinematics,-0.371,0.746
18,R_Trunk_Lat_Tilt,Kinematics,-0.359,0.76
19,R_Trunk_Lat_Tilt,Kinematics,-0.34,0.775
20,R_Trunk_Lat_Tilt,Kinematics,-0.313,0.792
21,R_Trunk_Lat_Tilt,Kinematics,-0.278,0.809
22,R_Trunk_Lat_Tilt,Kinematics,-0.238,0.826
23,R_Trunk_Lat_Tilt,Kinematics,-0.195,0.84
24,R_Trunk_Lat_Tilt,Kinematics,-0.15,0.849
25,R_Trunk_Lat_Tilt,Kinematics,-0.106,0.854
26,R_Trunk_Lat_Tilt,Kinematics,-0.063,0.854
27,R_Trunk_Lat_Tilt,Kinematics,-0.023,0.849
28,R_Trunk_Lat_Tilt,Kinematics,0.017,0.842
29,R_Trunk_Lat_Tilt,Kinematics,0.055,0.831
30,R_Trunk_Lat_Tilt,Kinematics,0.092,0.82
31,R_Trunk_Lat_Tilt,Kinematics,0.13,0.809
32,R_Trunk_Lat_Tilt,Kinematics,0.167,0.799
33,R_Trunk_Lat_Tilt,Kinematics,0.204,0.789
34,R_Trunk_Lat_Tilt,Kinematics,0.24,0.78
35,R_Trunk_Lat_Tilt,Kinematics,0.277,0.773
36,R_Trunk_Lat_Tilt,Kinematics,0.316,0.765
37,R_Trunk_Lat_Tilt,Kinematics,0.355,0.759
38,R_Trunk_Lat_Tilt,Kinematics,0.398,0.753
39,R_Trunk_Lat_Tilt,Kinematics,0.443,0.748
40,R_Trunk_Lat_Tilt,Kinematics,0.493,0.743
41,R_Trunk_Lat_Tilt,Kinematics,0.547,0.737
42,R_Trunk_Lat_Tilt,Kinematics,0.605,0.731
43,R_Trunk_Lat_Tilt,Kinematics,0.668,0.723
44,R_Trunk_Lat_Tilt,Kinematics,0.738,0.713
45,R_Trunk_Lat_Tilt,Kinematics,0.814,0.703
46,R_Trunk_Lat_Tilt,Kinematics,0.896,0.694
47,R_Trunk_Lat_Tilt,Kinematics,0.982,0.685
48,R_Trunk_Lat_Tilt,Kinematics,1.072,0.679
49,R_Trunk_Lat_Tilt,Kinematics,1.16,0.675
50,R_Trunk_Lat_Tilt,Kinematics,1.247,0.673
51,R_Trunk_Lat_Tilt,Kinematics,1.331,0.673
52,R_Trunk_Lat_Tilt,Kinematics,1.413,0.673
53,R_Trunk_Lat_Tilt,Kinematics,1.496,0.673
54,R_Trunk_Lat_Tilt,Kinematics,1.581,0.672
55,R_Trunk_Lat_Tilt,Kinematics,1.668,0.672
56,R_Trunk_Lat_Tilt,Kinematics,1.754,0.671
57,R_Trunk_Lat_Tilt,Kinematics,1.836,0.671
58,R_Trunk_Lat_Tilt,Kinematics,1.909,0.671
59,R_Trunk_Lat_Tilt,Kinematics,1.969,0.672
60,R_Trunk_Lat_Tilt,Kinematics,2.014,0.671
61,R_Trunk_Lat_Tilt,Kinematics,2.043,0.669
62,R_Trunk_Lat_Tilt,Kinematics,2.059,0.665
63,R_Trunk_Lat_Tilt,Kinematics,2.064,0.66
64,R_Trunk_Lat_Tilt,Kinematics,2.061,0.654
65,R_Trunk_Lat_Tilt,Kinematics,2.056,0.647
66,R_Trunk_Lat_Tilt,Kinematics,2.051,0.64
67,R_Trunk_Lat_Tilt,Kinematics,2.047,0.631
68,R_Trunk_Lat_Tilt,Kinematics,2.045,0.62
69,R_Trunk_Lat_Tilt,Kinematics,2.042,0.609
70,R_Trunk_Lat_Tilt,Kinematics,2.036,0.597
71,R_Trunk_Lat_Tilt,Kinematics,2.026,0.586
72,R_Trunk_Lat_Tilt,Kinematics,2.01,0.575
73,R_Trunk_Lat_Tilt,Kinematics,1.989,0.566
74,R_Trunk_Lat_Tilt,Kinematics,1.963,0.557
75,R_Trunk_Lat_Tilt,Kinematics,1.932,0.55
76,R_Trunk_Lat_Tilt,Kinematics,1.896,0.545
77,R_Trunk_Lat_Tilt,Kinematics,1.857,0.541
78,R_Trunk_Lat_Tilt,Kinematics,1.814,0.537
79,R_Trunk_Lat_Tilt,Kinematics,1.768,0.534
80,R_Trunk_Lat_Tilt,Kinematics,1.717,0.53
81,R_Trunk_Lat_Tilt,Kinematics,1.662,0.527
82,R_Trunk_Lat_Tilt,Kinematics,1.603,0.524
83,R_Trunk_Lat_Tilt,Kinematics,1.54,0.52
84,R_Trunk_Lat_Tilt,Kinematics,1.473,0.516
85,R_Trunk_Lat_Tilt,Kinematics,1.403,0.511
86,R_Trunk_Lat_Tilt,Kinematics,1.33,0.505
87,R_Trunk_Lat_Tilt,Kinematics,1.254,0.499
88,R_Trunk_Lat_Tilt,Kinematics,1.175,0.491
89,R_Trunk_Lat_Tilt,Kinematics,1.092,0.483
90,R_Trunk_Lat_Tilt,Kinematics,1.006,0.474
91,R_Trunk_Lat_Tilt,Kinematics,0.916,0.466
92,R_Trunk_Lat_Tilt,Kinematics,0.821,0.459
93,R_Trunk_Lat_Tilt,Kinematics,0.722,0.453
94,R_Trunk_Lat_Tilt,Kinematics,0.616,0.449
95,R_Trunk_Lat_Tilt,Kinematics,0.506,0.444
96,R_Trunk_Lat_Tilt,Kinematics,0.392,0.44
97,R_Trunk_Lat_Tilt,Kinematics,0.277,0.435
98,R_Trunk_Lat_Tilt,Kinematics,0.165,0.429
99,R_Trunk_Lat_Tilt,Kinematics,0.061,0.421
100,R_Trunk_Lat_Tilt,Kinematics,-0.032,0.413
1,R_Pelvis_Fwd_Tilt,Kinematics,9.647,0.948
2,R_Pelvis_Fwd_Tilt,Kinematics,9.489,0.975
3,R_Pelvis_Fwd_Tilt,Kinematics,9.319,1
4,R_Pelvis_Fwd_Tilt,Kinematics,9.147,1.02
5,R_Pelvis_Fwd_Tilt,Kinematics,8.985,1.035
6,R_Pelvis_Fwd_Tilt,Kinematics,8.839,1.044
7,R_Pelvis_Fwd_Tilt,Kinematics,8.713,1.048
8,R_Pelvis_Fwd_Tilt,Kinematics,8.608,1.051
9,R_Pelvis_Fwd_Tilt,Kinematics,8.519,1.056
10,R_Pelvis_Fwd_Tilt,Kinematics,8.442,1.064
11,R_Pelvis_Fwd_Tilt,Kinematics,8.374,1.077
12,R_Pelvis_Fwd_Tilt,Kinematics,8.314,1.093
13,R_Pelvis_Fwd_Tilt,Kinematics,8.268,1.109
14,R_Pelvis_Fwd_Tilt,Kinematics,8.241,1.125
15,R_Pelvis_Fwd_Tilt,Kinematics,8.238,1.137
16,R_Pelvis_Fwd_Tilt,Kinematics,8.258,1.148
17,R_Pelvis_Fwd_Tilt,Kinematics,8.296,1.157
18,R_Pelvis_Fwd_Tilt,Kinematics,8.345,1.166
19,R_Pelvis_Fwd_Tilt,Kinematics,8.398,1.175
20,R_Pelvis_Fwd_Tilt,Kinematics,8.451,1.183
21,R_Pelvis_Fwd_Tilt,Kinematics,8.503,1.192
22,R_Pelvis_Fwd_Tilt,Kinematics,8.555,1.199
23,R_Pelvis_Fwd_Tilt,Kinematics,8.613,1.205
24,R_Pelvis_Fwd_Tilt,Kinematics,8.68,1.208
25,R_Pelvis_Fwd_Tilt,Kinematics,8.761,1.21
26,R_Pelvis_Fwd_Tilt,Kinematics,8.858,1.21
27,R_Pelvis_Fwd_Tilt,Kinematics,8.97,1.209
28,R_Pelvis_Fwd_Tilt,Kinematics,9.097,1.208
29,R_Pelvis_Fwd_Tilt,Kinematics,9.235,1.206
30,R_Pelvis_Fwd_Tilt,Kinematics,9.383,1.203
31,R_Pelvis_Fwd_Tilt,Kinematics,9.537,1.197
32,R_Pelvis_Fwd_Tilt,Kinematics,9.697,1.187
33,R_Pelvis_Fwd_Tilt,Kinematics,9.861,1.173
34,R_Pelvis_Fwd_Tilt,Kinematics,10.029,1.153
35,R_Pelvis_Fwd_Tilt,Kinematics,10.201,1.127
36,R_Pelvis_Fwd_Tilt,Kinematics,10.374,1.098
37,R_Pelvis_Fwd_Tilt,Kinematics,10.547,1.067
38,R_Pelvis_Fwd_Tilt,Kinematics,10.718,1.037
39,R_Pelvis_Fwd_Tilt,Kinematics,10.884,1.01
40,R_Pelvis_Fwd_Tilt,Kinematics,11.041,0.989
41,R_Pelvis_Fwd_Tilt,Kinematics,11.187,0.978
42,R_Pelvis_Fwd_Tilt,Kinematics,11.32,0.975
43,R_Pelvis_Fwd_Tilt,Kinematics,11.437,0.981
44,R_Pelvis_Fwd_Tilt,Kinematics,11.536,0.992
45,R_Pelvis_Fwd_Tilt,Kinematics,11.613,1.006
46,R_Pelvis_Fwd_Tilt,Kinematics,11.663,1.019
47,R_Pelvis_Fwd_Tilt,Kinematics,11.683,1.032
48,R_Pelvis_Fwd_Tilt,Kinematics,11.667,1.041
49,R_Pelvis_Fwd_Tilt,Kinematics,11.609,1.048
50,R_Pelvis_Fwd_Tilt,Kinematics,11.507,1.052
51,R_Pelvis_Fwd_Tilt,Kinematics,11.358,1.051
52,R_Pelvis_Fwd_Tilt,Kinematics,11.165,1.048
53,R_Pelvis_Fwd_Tilt,Kinematics,10.938,1.042
54,R_Pelvis_Fwd_Tilt,Kinematics,10.685,1.032
55,R_Pelvis_Fwd_Tilt,Kinematics,10.417,1.02
56,R_Pelvis_Fwd_Tilt,Kinematics,10.147,1.004
57,R_Pelvis_Fwd_Tilt,Kinematics,9.883,0.985
58,R_Pelvis_Fwd_Tilt,Kinematics,9.636,0.964
59,R_Pelvis_Fwd_Tilt,Kinematics,9.41,0.942
60,R_Pelvis_Fwd_Tilt,Kinematics,9.207,0.922
61,R_Pelvis_Fwd_Tilt,Kinematics,9.028,0.903
62,R_Pelvis_Fwd_Tilt,Kinematics,8.873,0.886
63,R_Pelvis_Fwd_Tilt,Kinematics,8.743,0.87
64,R_Pelvis_Fwd_Tilt,Kinematics,8.639,0.856
65,R_Pelvis_Fwd_Tilt,Kinematics,8.561,0.843
66,R_Pelvis_Fwd_Tilt,Kinematics,8.506,0.834
67,R_Pelvis_Fwd_Tilt,Kinematics,8.471,0.831
68,R_Pelvis_Fwd_Tilt,Kinematics,8.45,0.835
69,R_Pelvis_Fwd_Tilt,Kinematics,8.434,0.845
70,R_Pelvis_Fwd_Tilt,Kinematics,8.419,0.859
71,R_Pelvis_Fwd_Tilt,Kinematics,8.401,0.874
72,R_Pelvis_Fwd_Tilt,Kinematics,8.38,0.887
73,R_Pelvis_Fwd_Tilt,Kinematics,8.357,0.898
74,R_Pelvis_Fwd_Tilt,Kinematics,8.336,0.904
75,R_Pelvis_Fwd_Tilt,Kinematics,8.319,0.908
76,R_Pelvis_Fwd_Tilt,Kinematics,8.309,0.907
77,R_Pelvis_Fwd_Tilt,Kinematics,8.305,0.903
78,R_Pelvis_Fwd_Tilt,Kinematics,8.308,0.894
79,R_Pelvis_Fwd_Tilt,Kinematics,8.319,0.881
80,R_Pelvis_Fwd_Tilt,Kinematics,8.339,0.866
81,R_Pelvis_Fwd_Tilt,Kinematics,8.369,0.848
82,R_Pelvis_Fwd_Tilt,Kinematics,8.413,0.83
83,R_Pelvis_Fwd_Tilt,Kinematics,8.473,0.809
84,R_Pelvis_Fwd_Tilt,Kinematics,8.55,0.788
85,R_Pelvis_Fwd_Tilt,Kinematics,8.643,0.766
86,R_Pelvis_Fwd_Tilt,Kinematics,8.751,0.741
87,R_Pelvis_Fwd_Tilt,Kinematics,8.871,0.716
88,R_Pelvis_Fwd_Tilt,Kinematics,8.998,0.69
89,R_Pelvis_Fwd_Tilt,Kinematics,9.128,0.669
90,R_Pelvis_Fwd_Tilt,Kinematics,9.257,0.655
91,R_Pelvis_Fwd_Tilt,Kinematics,9.382,0.649
92,R_Pelvis_Fwd_Tilt,Kinematics,9.501,0.651
93,R_Pelvis_Fwd_Tilt,Kinematics,9.612,0.662
94,R_Pelvis_Fwd_Tilt,Kinematics,9.711,0.678
95,R_Pelvis_Fwd_Tilt,Kinematics,9.79,0.697
96,R_Pelvis_Fwd_Tilt,Kinematics,9.843,0.718
97,R_Pelvis_Fwd_Tilt,Kinematics,9.865,0.74
98,R_Pelvis_Fwd_Tilt,Kinematics,9.849,0.761
99,R_Pelvis_Fwd_Tilt,Kinematics,9.792,0.781
100,R_Pelvis_Fwd_Tilt,Kinematics,9.693,0.796
1,R_Pelvis_Lat_Tilt,Kinematics,1.159,0.919
2,R_Pelvis_Lat_Tilt,Kinematics,1.304,0.926
3,R_Pelvis_Lat_Tilt,Kinematics,1.465,0.93
4,R_Pelvis_Lat_Tilt,Kinematics,1.636,0.931
5,R_Pelvis_Lat_Tilt,Kinematics,1.811,0.927
6,R_Pelvis_Lat_Tilt,Kinematics,1.992,0.918
7,R_Pelvis_Lat_Tilt,Kinematics,2.186,0.907
8,R_Pelvis_Lat_Tilt,Kinematics,2.401,0.893
9,R_Pelvis_Lat_Tilt,Kinematics,2.644,0.88
10,R_Pelvis_Lat_Tilt,Kinematics,2.917,0.868
11,R_Pelvis_Lat_Tilt,Kinematics,3.211,0.858
12,R_Pelvis_Lat_Tilt,Kinematics,3.513,0.849
13,R_Pelvis_Lat_Tilt,Kinematics,3.804,0.84
14,R_Pelvis_Lat_Tilt,Kinematics,4.058,0.829
15,R_Pelvis_Lat_Tilt,Kinematics,4.251,0.817
16,R_Pelvis_Lat_Tilt,Kinematics,4.364,0.805
17,R_Pelvis_Lat_Tilt,Kinematics,4.392,0.794
18,R_Pelvis_Lat_Tilt,Kinematics,4.336,0.788
19,R_Pelvis_Lat_Tilt,Kinematics,4.202,0.787
20,R_Pelvis_Lat_Tilt,Kinematics,4.001,0.789
21,R_Pelvis_Lat_Tilt,Kinematics,3.747,0.794
22,R_Pelvis_Lat_Tilt,Kinematics,3.455,0.799
23,R_Pelvis_Lat_Tilt,Kinematics,3.135,0.803
24,R_Pelvis_Lat_Tilt,Kinematics,2.796,0.803
25,R_Pelvis_Lat_Tilt,Kinematics,2.444,0.797
26,R_Pelvis_Lat_Tilt,Kinematics,2.086,0.784
27,R_Pelvis_Lat_Tilt,Kinematics,1.726,0.764
28,R_Pelvis_Lat_Tilt,Kinematics,1.372,0.738
29,R_Pelvis_Lat_Tilt,Kinematics,1.031,0.708
30,R_Pelvis_Lat_Tilt,Kinematics,0.71,0.675
31,R_Pelvis_Lat_Tilt,Kinematics,0.416,0.64
32,R_Pelvis_Lat_Tilt,Kinematics,0.154,0.605
33,R_Pelvis_Lat_Tilt,Kinematics,-0.071,0.572
34,R_Pelvis_Lat_Tilt,Kinematics,-0.255,0.541
35,R_Pelvis_Lat_Tilt,Kinematics,-0.395,0.513
36,R_Pelvis_Lat_Tilt,Kinematics,-0.491,0.491
37,R_Pelvis_Lat_Tilt,Kinematics,-0.547,0.475
38,R_Pelvis_Lat_Tilt,Kinematics,-0.563,0.469
39,R_Pelvis_Lat_Tilt,Kinematics,-0.545,0.471
40,R_Pelvis_Lat_Tilt,Kinematics,-0.503,0.478
41,R_Pelvis_Lat_Tilt,Kinematics,-0.445,0.489
42,R_Pelvis_Lat_Tilt,Kinematics,-0.379,0.499
43,R_Pelvis_Lat_Tilt,Kinematics,-0.311,0.506
44,R_Pelvis_Lat_Tilt,Kinematics,-0.245,0.508
45,R_Pelvis_Lat_Tilt,Kinematics,-0.185,0.506
46,R_Pelvis_Lat_Tilt,Kinematics,-0.138,0.501
47,R_Pelvis_Lat_Tilt,Kinematics,-0.11,0.494
48,R_Pelvis_Lat_Tilt,Kinematics,-0.109,0.488
49,R_Pelvis_Lat_Tilt,Kinematics,-0.142,0.483
50,R_Pelvis_Lat_Tilt,Kinematics,-0.211,0.479
51,R_Pelvis_Lat_Tilt,Kinematics,-0.317,0.475
52,R_Pelvis_Lat_Tilt,Kinematics,-0.453,0.469
53,R_Pelvis_Lat_Tilt,Kinematics,-0.612,0.461
54,R_Pelvis_Lat_Tilt,Kinematics,-0.788,0.453
55,R_Pelvis_Lat_Tilt,Kinematics,-0.979,0.443
56,R_Pelvis_Lat_Tilt,Kinematics,-1.182,0.436
57,R_Pelvis_Lat_Tilt,Kinematics,-1.401,0.432
58,R_Pelvis_Lat_Tilt,Kinematics,-1.637,0.43
59,R_Pelvis_Lat_Tilt,Kinematics,-1.888,0.429
60,R_Pelvis_Lat_Tilt,Kinematics,-2.15,0.428
61,R_Pelvis_Lat_Tilt,Kinematics,-2.414,0.427
62,R_Pelvis_Lat_Tilt,Kinematics,-2.666,0.426
63,R_Pelvis_Lat_Tilt,Kinematics,-2.888,0.427
64,R_Pelvis_Lat_Tilt,Kinematics,-3.063,0.43
65,R_Pelvis_Lat_Tilt,Kinematics,-3.173,0.435
66,R_Pelvis_Lat_Tilt,Kinematics,-3.208,0.439
67,R_Pelvis_Lat_Tilt,Kinematics,-3.165,0.441
68,R_Pelvis_Lat_Tilt,Kinematics,-3.041,0.437
69,R_Pelvis_Lat_Tilt,Kinematics,-2.849,0.431
70,R_Pelvis_Lat_Tilt,Kinematics,-2.6,0.423
71,R_Pelvis_Lat_Tilt,Kinematics,-2.312,0.413
72,R_Pelvis_Lat_Tilt,Kinematics,-1.999,0.403
73,R_Pelvis_Lat_Tilt,Kinematics,-1.671,0.392
74,R_Pelvis_Lat_Tilt,Kinematics,-1.339,0.381
75,R_Pelvis_Lat_Tilt,Kinematics,-1.009,0.371
76,R_Pelvis_Lat_Tilt,Kinematics,-0.685,0.363
77,R_Pelvis_Lat_Tilt,Kinematics,-0.372,0.359
78,R_Pelvis_Lat_Tilt,Kinematics,-0.072,0.359
79,R_Pelvis_Lat_Tilt,Kinematics,0.211,0.363
80,R_Pelvis_Lat_Tilt,Kinematics,0.473,0.37
81,R_Pelvis_Lat_Tilt,Kinematics,0.709,0.381
82,R_Pelvis_Lat_Tilt,Kinematics,0.914,0.394
83,R_Pelvis_Lat_Tilt,Kinematics,1.084,0.411
84,R_Pelvis_Lat_Tilt,Kinematics,1.218,0.429
85,R_Pelvis_Lat_Tilt,Kinematics,1.314,0.45
86,R_Pelvis_Lat_Tilt,Kinematics,1.371,0.472
87,R_Pelvis_Lat_Tilt,Kinematics,1.39,0.496
88,R_Pelvis_Lat_Tilt,Kinematics,1.372,0.519
89,R_Pelvis_Lat_Tilt,Kinematics,1.321,0.537
90,R_Pelvis_Lat_Tilt,Kinematics,1.244,0.548
91,R_Pelvis_Lat_Tilt,Kinematics,1.146,0.553
92,R_Pelvis_Lat_Tilt,Kinematics,1.036,0.552
93,R_Pelvis_Lat_Tilt,Kinematics,0.918,0.545
94,R_Pelvis_Lat_Tilt,Kinematics,0.801,0.534
95,R_Pelvis_Lat_Tilt,Kinematics,0.692,0.52
96,R_Pelvis_Lat_Tilt,Kinematics,0.598,0.507
97,R_Pelvis_Lat_Tilt,Kinematics,0.532,0.496
98,R_Pelvis_Lat_Tilt,Kinematics,0.503,0.487
99,R_Pelvis_Lat_Tilt,Kinematics,0.522,0.482
100,R_Pelvis_Lat_Tilt,Kinematics,0.591,0.477
1,R_HIP_Flex_ANG,Kinematics,38.562,1.418
2,R_HIP_Flex_ANG,Kinematics,38.622,1.516
3,R_HIP_Flex_ANG,Kinematics,38.642,1.595
4,R_HIP_Flex_ANG,Kinematics,38.605,1.65
5,R_HIP_Flex_ANG,Kinematics,38.503,1.68
6,R_HIP_Flex_ANG,Kinematics,38.339,1.686
7,R_HIP_Flex_ANG,Kinematics,38.121,1.675
8,R_HIP_Flex_ANG,Kinematics,37.86,1.654
9,R_HIP_Flex_ANG,Kinematics,37.566,1.63
10,R_HIP_Flex_ANG,Kinematics,37.241,1.613
11,R_HIP_Flex_ANG,Kinematics,36.876,1.607
12,R_HIP_Flex_ANG,Kinematics,36.459,1.614
13,R_HIP_Flex_ANG,Kinematics,35.977,1.63
14,R_HIP_Flex_ANG,Kinematics,35.416,1.653
15,R_HIP_Flex_ANG,Kinematics,34.762,1.68
16,R_HIP_Flex_ANG,Kinematics,34.003,1.709
17,R_HIP_Flex_ANG,Kinematics,33.131,1.737
18,R_HIP_Flex_ANG,Kinematics,32.143,1.763
19,R_HIP_Flex_ANG,Kinematics,31.039,1.784
20,R_HIP_Flex_ANG,Kinematics,29.829,1.798
21,R_HIP_Flex_ANG,Kinematics,28.533,1.801
22,R_HIP_Flex_ANG,Kinematics,27.176,1.789
