Frame,Measurement,Measure_Category,Mean,SD
73,R_Trunk_Lat_Tilt,Kinematics,1.077,0.34
74,R_Trunk_Lat_Tilt,Kinematics,1.041,0.337
75,R_Trunk_Lat_Tilt,Kinematics,1.02,0.339
76,R_Trunk_Lat_Tilt,Kinematics,1.008,0.343
77,R_Trunk_Lat_Tilt,Kinematics,1,0.351
78,R_Trunk_Lat_Tilt,Kinematics,0.988,0.362
79,R_Trunk_Lat_Tilt,Kinematics,0.969,0.374
80,R_Trunk_Lat_Tilt,Kinematics,0.938,0.387
81,R_Trunk_Lat_Tilt,Kinematics,0.893,0.398
82,R_Trunk_Lat_Tilt,Kinematics,0.838,0.406
83,R_Trunk_Lat_Tilt,Kinematics,0.773,0.413
84,R_Trunk_Lat_Tilt,Kinematics,0.699,0.416
85,R_Trunk_Lat_Tilt,Kinematics,0.619,0.415
86,R_Trunk_Lat_Tilt,Kinematics,0.535,0.413
87,R_Trunk_Lat_Tilt,Kinematics,0.448,0.408
88,R_Trunk_Lat_Tilt,Kinematics,0.358,0.401
89,R_Trunk_Lat_Tilt,Kinematics,0.268,0.394
90,R_Trunk_Lat_Tilt,Kinematics,0.176,0.386
91,R_Trunk_Lat_Tilt,Kinematics,0.084,0.378
92,R_Trunk_Lat_Tilt,Kinematics,-0.007,0.371
93,R_Trunk_Lat_Tilt,Kinematics,-0.099,0.365
94,R_Trunk_Lat_Tilt,Kinematics,-0.192,0.361
95,R_Trunk_Lat_Tilt,Kinematics,-0.288,0.361
96,R_Trunk_Lat_Tilt,Kinematics,-0.388,0.363
97,R_Trunk_Lat_Tilt,Kinematics,-0.494,0.367
98,R_Trunk_Lat_Tilt,Kinematics,-0.612,0.374
99,R_Trunk_Lat_Tilt,Kinematics,-0.74,0.381
100,R_Trunk_Lat_Tilt,Kinematics,-0.878,0.388
1,R_Pelvis_Fwd_Tilt,Kinematics,7.993,0.92
2,R_Pelvis_Fwd_Tilt,Kinematics,8.103,0.869
3,R_Pelvis_Fwd_Tilt,Kinematics,8.198,0.805
4,R_Pelvis_Fwd_Tilt,Kinematics,8.273,0.729
5,R_Pelvis_Fwd_Tilt,Kinematics,8.297,0.638
6,R_Pelvis_Fwd_Tilt,Kinematics,8.252,0.554
7,R_Pelvis_Fwd_Tilt,Kinematics,8.149,0.48
8,R_Pelvis_Fwd_Tilt,Kinematics,7.976,0.421
9,R_Pelvis_Fwd_Tilt,Kinematics,7.712,0.397
10,R_Pelvis_Fwd_Tilt,Kinematics,7.403,0.393
11,R_Pelvis_Fwd_Tilt,Kinematics,7.056,0.407
12,R_Pelvis_Fwd_Tilt,Kinematics,6.681,0.443
13,R_Pelvis_Fwd_Tilt,Kinematics,6.319,0.488
14,R_Pelvis_Fwd_Tilt,Kinematics,5.981,0.537
15,R_Pelvis_Fwd_Tilt,Kinematics,5.696,0.599
16,R_Pelvis_Fwd_Tilt,Kinematics,5.503,0.649
17,R_Pelvis_Fwd_Tilt,Kinematics,5.385,0.689
18,R_Pelvis_Fwd_Tilt,Kinematics,5.35,0.731
19,R_Pelvis_Fwd_Tilt,Kinematics,5.427,0.75
20,R_Pelvis_Fwd_Tilt,Kinematics,5.57,0.756
21,R_Pelvis_Fwd_Tilt,Kinematics,5.758,0.755
22,R_Pelvis_Fwd_Tilt,Kinematics,5.978,0.735
23,R_Pelvis_Fwd_Tilt,Kinematics,6.189,0.704
24,R_Pelvis_Fwd_Tilt,Kinematics,6.369,0.668
25,R_Pelvis_Fwd_Tilt,Kinematics,6.496,0.61
26,R_Pelvis_Fwd_Tilt,Kinematics,6.534,0.559
27,R_Pelvis_Fwd_Tilt,Kinematics,6.493,0.51
28,R_Pelvis_Fwd_Tilt,Kinematics,6.381,0.457
29,R_Pelvis_Fwd_Tilt,Kinematics,6.195,0.418
30,R_Pelvis_Fwd_Tilt,Kinematics,5.968,0.388
31,R_Pelvis_Fwd_Tilt,Kinematics,5.73,0.367
32,R_Pelvis_Fwd_Tilt,Kinematics,5.503,0.362
33,R_Pelvis_Fwd_Tilt,Kinematics,5.318,0.367
34,R_Pelvis_Fwd_Tilt,Kinematics,5.193,0.375
35,R_Pelvis_Fwd_Tilt,Kinematics,5.137,0.407
36,R_Pelvis_Fwd_Tilt,Kinematics,5.17,0.434
37,R_Pelvis_Fwd_Tilt,Kinematics,5.278,0.458
38,R_Pelvis_Fwd_Tilt,Kinematics,5.448,0.489
39,R_Pelvis_Fwd_Tilt,Kinematics,5.674,0.51
40,R_Pelvis_Fwd_Tilt,Kinematics,5.933,0.522
41,R_Pelvis_Fwd_Tilt,Kinematics,6.201,0.533
42,R_Pelvis_Fwd_Tilt,Kinematics,6.465,0.536
43,R_Pelvis_Fwd_Tilt,Kinematics,6.704,0.54
44,R_Pelvis_Fwd_Tilt,Kinematics,6.913,0.545
45,R_Pelvis_Fwd_Tilt,Kinematics,7.091,0.545
46,R_Pelvis_Fwd_Tilt,Kinematics,7.237,0.549
47,R_Pelvis_Fwd_Tilt,Kinematics,7.362,0.551
48,R_Pelvis_Fwd_Tilt,Kinematics,7.47,0.544
49,R_Pelvis_Fwd_Tilt,Kinematics,7.57,0.53
50,R_Pelvis_Fwd_Tilt,Kinematics,7.664,0.508
51,R_Pelvis_Fwd_Tilt,Kinematics,7.748,0.48
52,R_Pelvis_Fwd_Tilt,Kinematics,7.816,0.445
53,R_Pelvis_Fwd_Tilt,Kinematics,7.854,0.417
54,R_Pelvis_Fwd_Tilt,Kinematics,7.858,0.394
55,R_Pelvis_Fwd_Tilt,Kinematics,7.816,0.368
56,R_Pelvis_Fwd_Tilt,Kinematics,7.726,0.348
57,R_Pelvis_Fwd_Tilt,Kinematics,7.584,0.337
58,R_Pelvis_Fwd_Tilt,Kinematics,7.395,0.318
59,R_Pelvis_Fwd_Tilt,Kinematics,7.166,0.299
60,R_Pelvis_Fwd_Tilt,Kinematics,6.895,0.289
61,R_Pelvis_Fwd_Tilt,Kinematics,6.6,0.274
62,R_Pelvis_Fwd_Tilt,Kinematics,6.289,0.257
63,R_Pelvis_Fwd_Tilt,Kinematics,5.976,0.239
64,R_Pelvis_Fwd_Tilt,Kinematics,5.676,0.214
65,R_Pelvis_Fwd_Tilt,Kinematics,5.404,0.192
66,R_Pelvis_Fwd_Tilt,Kinematics,5.173,0.185
67,R_Pelvis_Fwd_Tilt,Kinematics,5.006,0.189
68,R_Pelvis_Fwd_Tilt,Kinematics,4.9,0.221
69,R_Pelvis_Fwd_Tilt,Kinematics,4.855,0.276
70,R_Pelvis_Fwd_Tilt,Kinematics,4.875,0.334
71,R_Pelvis_Fwd_Tilt,Kinematics,4.941,0.387
72,R_Pelvis_Fwd_Tilt,Kinematics,5.033,0.436
73,R_Pelvis_Fwd_Tilt,Kinematics,5.137,0.473
74,R_Pelvis_Fwd_Tilt,Kinematics,5.229,0.495
75,R_Pelvis_Fwd_Tilt,Kinematics,5.294,0.506
76,R_Pelvis_Fwd_Tilt,Kinematics,5.32,0.5
77,R_Pelvis_Fwd_Tilt,Kinematics,5.282,0.479
78,R_Pelvis_Fwd_Tilt,Kinematics,5.191,0.458
79,R_Pelvis_Fwd_Tilt,Kinematics,5.057,0.431
80,R_Pelvis_Fwd_Tilt,Kinematics,4.881,0.4
81,R_Pelvis_Fwd_Tilt,Kinematics,4.687,0.371
82,R_Pelvis_Fwd_Tilt,Kinematics,4.499,0.341
83,R_Pelvis_Fwd_Tilt,Kinematics,4.331,0.313
84,R_Pelvis_Fwd_Tilt,Kinematics,4.22,0.29
85,R_Pelvis_Fwd_Tilt,Kinematics,4.165,0.264
86,R_Pelvis_Fwd_Tilt,Kinematics,4.168,0.242
87,R_Pelvis_Fwd_Tilt,Kinematics,4.258,0.229
88,R_Pelvis_Fwd_Tilt,Kinematics,4.419,0.211
89,R_Pelvis_Fwd_Tilt,Kinematics,4.63,0.195
90,R_Pelvis_Fwd_Tilt,Kinematics,4.892,0.182
91,R_Pelvis_Fwd_Tilt,Kinematics,5.193,0.166
92,R_Pelvis_Fwd_Tilt,Kinematics,5.501,0.152
93,R_Pelvis_Fwd_Tilt,Kinematics,5.811,0.142
94,R_Pelvis_Fwd_Tilt,Kinematics,6.098,0.141
95,R_Pelvis_Fwd_Tilt,Kinematics,6.355,0.151
96,R_Pelvis_Fwd_Tilt,Kinematics,6.584,0.168
97,R_Pelvis_Fwd_Tilt,Kinematics,6.775,0.193
98,R_Pelvis_Fwd_Tilt,Kinematics,6.934,0.218
99,R_Pelvis_Fwd_Tilt,Kinematics,7.08,0.241
100,R_Pelvis_Fwd_Tilt,Kinematics,7.215,0.261
1,R_Pelvis_Lat_Tilt,Kinematics,-0.948,0.314
2,R_Pelvis_Lat_Tilt,Kinematics,-0.939,0.391
3,R_Pelvis_Lat_Tilt,Kinematics,-0.888,0.504
4,R_Pelvis_Lat_Tilt,Kinematics,-0.796,0.617
5,R_Pelvis_Lat_Tilt,Kinematics,-0.648,0.704
6,R_Pelvis_Lat_Tilt,Kinematics,-0.458,0.757
7,R_Pelvis_Lat_Tilt,Kinematics,-0.248,0.786
8,R_Pelvis_Lat_Tilt,Kinematics,-0.025,0.787
9,R_Pelvis_Lat_Tilt,Kinematics,0.186,0.759
10,R_Pelvis_Lat_Tilt,Kinematics,0.374,0.722
11,R_Pelvis_Lat_Tilt,Kinematics,0.535,0.677
12,R_Pelvis_Lat_Tilt,Kinematics,0.65,0.628
13,R_Pelvis_Lat_Tilt,Kinematics,0.73,0.583
14,R_Pelvis_Lat_Tilt,Kinematics,0.784,0.539
15,R_Pelvis_Lat_Tilt,Kinematics,0.811,0.489
16,R_Pelvis_Lat_Tilt,Kinematics,0.812,0.43
17,R_Pelvis_Lat_Tilt,Kinematics,0.796,0.363
18,R_Pelvis_Lat_Tilt,Kinematics,0.762,0.286
19,R_Pelvis_Lat_Tilt,Kinematics,0.7,0.209
20,R_Pelvis_Lat_Tilt,Kinematics,0.617,0.147
21,R_Pelvis_Lat_Tilt,Kinematics,0.513,0.116
22,R_Pelvis_Lat_Tilt,Kinematics,0.382,0.127
23,R_Pelvis_Lat_Tilt,Kinematics,0.225,0.146
24,R_Pelvis_Lat_Tilt,Kinematics,0.052,0.161
25,R_Pelvis_Lat_Tilt,Kinematics,-0.137,0.169
26,R_Pelvis_Lat_Tilt,Kinematics,-0.34,0.173
27,R_Pelvis_Lat_Tilt,Kinematics,-0.546,0.186
28,R_Pelvis_Lat_Tilt,Kinematics,-0.75,0.209
29,R_Pelvis_Lat_Tilt,Kinematics,-0.943,0.239
30,R_Pelvis_Lat_Tilt,Kinematics,-1.119,0.272
31,R_Pelvis_Lat_Tilt,Kinematics,-1.278,0.303
32,R_Pelvis_Lat_Tilt,Kinematics,-1.416,0.326
33,R_Pelvis_Lat_Tilt,Kinematics,-1.534,0.34
34,R_Pelvis_Lat_Tilt,Kinematics,-1.644,0.346
35,R_Pelvis_Lat_Tilt,Kinematics,-1.745,0.346
36,R_Pelvis_Lat_Tilt,Kinematics,-1.842,0.341
37,R_Pelvis_Lat_Tilt,Kinematics,-1.939,0.334
38,R_Pelvis_Lat_Tilt,Kinematics,-2.029,0.326
39,R_Pelvis_Lat_Tilt,Kinematics,-2.111,0.32
40,R_Pelvis_Lat_Tilt,Kinematics,-2.173,0.315
41,R_Pelvis_Lat_Tilt,Kinematics,-2.203,0.32
42,R_Pelvis_Lat_Tilt,Kinematics,-2.198,0.33
43,R_Pelvis_Lat_Tilt,Kinematics,-2.136,0.333
44,R_Pelvis_Lat_Tilt,Kinematics,-2.029,0.341
45,R_Pelvis_Lat_Tilt,Kinematics,-1.879,0.352
46,R_Pelvis_Lat_Tilt,Kinematics,-1.689,0.354
47,R_Pelvis_Lat_Tilt,Kinematics,-1.478,0.356
48,R_Pelvis_Lat_Tilt,Kinematics,-1.265,0.359
49,R_Pelvis_Lat_Tilt,Kinematics,-1.065,0.359
50,R_Pelvis_Lat_Tilt,Kinematics,-0.903,0.36
51,R_Pelvis_Lat_Tilt,Kinematics,-0.79,0.358
52,R_Pelvis_Lat_Tilt,Kinematics,-0.737,0.35
53,R_Pelvis_Lat_Tilt,Kinematics,-0.759,0.341
54,R_Pelvis_Lat_Tilt,Kinematics,-0.847,0.331
55,R_Pelvis_Lat_Tilt,Kinematics,-1.001,0.312
56,R_Pelvis_Lat_Tilt,Kinematics,-1.207,0.293
57,R_Pelvis_Lat_Tilt,Kinematics,-1.456,0.273
58,R_Pelvis_Lat_Tilt,Kinematics,-1.723,0.258
59,R_Pelvis_Lat_Tilt,Kinematics,-1.995,0.251
60,R_Pelvis_Lat_Tilt,Kinematics,-2.255,0.257
61,R_Pelvis_Lat_Tilt,Kinematics,-2.492,0.272
62,R_Pelvis_Lat_Tilt,Kinematics,-2.699,0.297
63,R_Pelvis_Lat_Tilt,Kinematics,-2.872,0.327
64,R_Pelvis_Lat_Tilt,Kinematics,-3.01,0.358
65,R_Pelvis_Lat_Tilt,Kinematics,-3.115,0.39
66,R_Pelvis_Lat_Tilt,Kinematics,-3.185,0.421
67,R_Pelvis_Lat_Tilt,Kinematics,-3.209,0.446
68,R_Pelvis_Lat_Tilt,Kinematics,-3.191,0.47
69,R_Pelvis_Lat_Tilt,Kinematics,-3.127,0.492
70,R_Pelvis_Lat_Tilt,Kinematics,-3.006,0.509
71,R_Pelvis_Lat_Tilt,Kinematics,-2.833,0.525
72,R_Pelvis_Lat_Tilt,Kinematics,-2.618,0.541
73,R_Pelvis_Lat_Tilt,Kinematics,-2.367,0.555
74,R_Pelvis_Lat_Tilt,Kinematics,-2.094,0.565
75,R_Pelvis_Lat_Tilt,Kinematics,-1.821,0.569
76,R_Pelvis_Lat_Tilt,Kinematics,-1.556,0.567
77,R_Pelvis_Lat_Tilt,Kinematics,-1.317,0.55
78,R_Pelvis_Lat_Tilt,Kinematics,-1.105,0.525
79,R_Pelvis_Lat_Tilt,Kinematics,-0.914,0.493
80,R_Pelvis_Lat_Tilt,Kinematics,-0.743,0.454
81,R_Pelvis_Lat_Tilt,Kinematics,-0.578,0.418
82,R_Pelvis_Lat_Tilt,Kinematics,-0.41,0.39
83,R_Pelvis_Lat_Tilt,Kinematics,-0.231,0.374
84,R_Pelvis_Lat_Tilt,Kinematics,-0.033,0.38
85,R_Pelvis_Lat_Tilt,Kinematics,0.175,0.4
86,R_Pelvis_Lat_Tilt,Kinematics,0.386,0.43
87,R_Pelvis_Lat_Tilt,Kinematics,0.587,0.465
88,R_Pelvis_Lat_Tilt,Kinematics,0.76,0.497
89,R_Pelvis_Lat_Tilt,Kinematics,0.903,0.524
90,R_Pelvis_Lat_Tilt,Kinematics,0.998,0.544
91,R_Pelvis_Lat_Tilt,Kinematics,1.023,0.552
92,R_Pelvis_Lat_Tilt,Kinematics,0.995,0.558
93,R_Pelvis_Lat_Tilt,Kinematics,0.916,0.563
94,R_Pelvis_Lat_Tilt,Kinematics,0.763,0.565
95,R_Pelvis_Lat_Tilt,Kinematics,0.568,0.569
96,R_Pelvis_Lat_Tilt,Kinematics,0.342,0.573
97,R_Pelvis_Lat_Tilt,Kinematics,0.091,0.572
98,R_Pelvis_Lat_Tilt,Kinematics,-0.167,0.563
99,R_Pelvis_Lat_Tilt,Kinematics,-0.416,0.548
100,R_Pelvis_Lat_Tilt,Kinematics,-0.651,0.532
1,R_HIP_Flex_ANG,Kinematics,33.311,1.565
2,R_HIP_Flex_ANG,Kinematics,33.51,1.268
3,R_HIP_Flex_ANG,Kinematics,33.589,1.013
4,R_HIP_Flex_ANG,Kinematics,33.538,0.812
5,R_HIP_Flex_ANG,Kinematics,33.283,0.698
6,R_HIP_Flex_ANG,Kinematics,32.856,0.657
7,R_HIP_Flex_ANG,Kinematics,32.328,0.642
8,R_HIP_Flex_ANG,Kinematics,31.71,0.628
9,R_HIP_Flex_ANG,Kinematics,31.029,0.579
10,R_HIP_Flex_ANG,Kinematics,30.311,0.519
11,R_HIP_Flex_ANG,Kinematics,29.551,0.455
12,R_HIP_Flex_ANG,Kinematics,28.698,0.422
13,R_HIP_Flex_ANG,Kinematics,27.764,0.441
14,R_HIP_Flex_ANG,Kinematics,26.772,0.497
15,R_HIP_Flex_ANG,Kinematics,25.729,0.595
16,R_HIP_Flex_ANG,Kinematics,24.694,0.696
17,R_HIP_Flex_ANG,Kinematics,23.696,0.782
