Frame,Measurement,Measure_Category,Mean,SD
64,R_Trunk_Lat_Tilt,Kinematics,1.049,0.392
65,R_Trunk_Lat_Tilt,Kinematics,1.026,0.383
66,R_Trunk_Lat_Tilt,Kinematics,1.01,0.377
67,R_Trunk_Lat_Tilt,Kinematics,1.003,0.372
68,R_Trunk_Lat_Tilt,Kinematics,1.005,0.368
69,R_Trunk_Lat_Tilt,Kinematics,1.012,0.362
70,R_Trunk_Lat_Tilt,Kinematics,1.021,0.357
71,R_Trunk_Lat_Tilt,Kinematics,1.027,0.351
72,R_Trunk_Lat_Tilt,Kinematics,1.028,0.346
73,R_Trunk_Lat_Tilt,Kinematics,1.024,0.344
74,R_Trunk_Lat_Tilt,Kinematics,1.014,0.346
75,R_Trunk_Lat_Tilt,Kinematics,1,0.351
76,R_Trunk_Lat_Tilt,Kinematics,0.982,0.36
77,R_Trunk_Lat_Tilt,Kinematics,0.961,0.371
78,R_Trunk_Lat_Tilt,Kinematics,0.938,0.382
79,R_Trunk_Lat_Tilt,Kinematics,0.913,0.392
80,R_Trunk_Lat_Tilt,Kinematics,0.886,0.4
81,R_Trunk_Lat_Tilt,Kinematics,0.854,0.406
82,R_Trunk_Lat_Tilt,Kinematics,0.819,0.408
83,R_Trunk_Lat_Tilt,Kinematics,0.778,0.409
84,R_Trunk_Lat_Tilt,Kinematics,0.732,0.407
85,R_Trunk_Lat_Tilt,Kinematics,0.678,0.402
86,R_Trunk_Lat_Tilt,Kinematics,0.618,0.397
87,R_Trunk_Lat_Tilt,Kinematics,0.551,0.391
88,R_Trunk_Lat_Tilt,Kinematics,0.478,0.386
89,R_Trunk_Lat_Tilt,Kinematics,0.4,0.38
90,R_Trunk_Lat_Tilt,Kinematics,0.32,0.376
91,R_Trunk_Lat_Tilt,Kinematics,0.238,0.372
92,R_Trunk_Lat_Tilt,Kinematics,0.155,0.369
93,R_Trunk_Lat_Tilt,Kinematics,0.071,0.365
94,R_Trunk_Lat_Tilt,Kinematics,-0.016,0.361
95,R_Trunk_Lat_Tilt,Kinematics,-0.108,0.357
96,R_Trunk_Lat_Tilt,Kinematics,-0.207,0.351
97,R_Trunk_Lat_Tilt,Kinematics,-0.317,0.345
98,R_Trunk_Lat_Tilt,Kinematics,-0.436,0.339
99,R_Trunk_Lat_Tilt,Kinematics,-0.562,0.334
100,R_Trunk_Lat_Tilt,Kinematics,-0.689,0.331
1,R_Pelvis_Fwd_Tilt,Kinematics,12.689,0.352
2,R_Pelvis_Fwd_Tilt,Kinematics,12.705,0.344
3,R_Pelvis_Fwd_Tilt,Kinematics,12.688,0.333
4,R_Pelvis_Fwd_Tilt,Kinematics,12.639,0.317
5,R_Pelvis_Fwd_Tilt,Kinematics,12.562,0.295
6,R_Pelvis_Fwd_Tilt,Kinematics,12.464,0.268
7,R_Pelvis_Fwd_Tilt,Kinematics,12.356,0.239
8,R_Pelvis_Fwd_Tilt,Kinematics,12.242,0.213
9,R_Pelvis_Fwd_Tilt,Kinematics,12.121,0.195
10,R_Pelvis_Fwd_Tilt,Kinematics,11.984,0.188
11,R_Pelvis_Fwd_Tilt,Kinematics,11.824,0.189
12,R_Pelvis_Fwd_Tilt,Kinematics,11.639,0.194
13,R_Pelvis_Fwd_Tilt,Kinematics,11.43,0.199
14,R_Pelvis_Fwd_Tilt,Kinematics,11.207,0.202
15,R_Pelvis_Fwd_Tilt,Kinematics,10.985,0.206
16,R_Pelvis_Fwd_Tilt,Kinematics,10.779,0.211
17,R_Pelvis_Fwd_Tilt,Kinematics,10.602,0.22
18,R_Pelvis_Fwd_Tilt,Kinematics,10.459,0.236
19,R_Pelvis_Fwd_Tilt,Kinematics,10.35,0.256
20,R_Pelvis_Fwd_Tilt,Kinematics,10.269,0.276
21,R_Pelvis_Fwd_Tilt,Kinematics,10.208,0.294
22,R_Pelvis_Fwd_Tilt,Kinematics,10.158,0.309
23,R_Pelvis_Fwd_Tilt,Kinematics,10.111,0.32
24,R_Pelvis_Fwd_Tilt,Kinematics,10.062,0.328
25,R_Pelvis_Fwd_Tilt,Kinematics,10.007,0.331
26,R_Pelvis_Fwd_Tilt,Kinematics,9.948,0.329
27,R_Pelvis_Fwd_Tilt,Kinematics,9.892,0.324
28,R_Pelvis_Fwd_Tilt,Kinematics,9.847,0.318
29,R_Pelvis_Fwd_Tilt,Kinematics,9.824,0.311
30,R_Pelvis_Fwd_Tilt,Kinematics,9.827,0.306
31,R_Pelvis_Fwd_Tilt,Kinematics,9.858,0.307
32,R_Pelvis_Fwd_Tilt,Kinematics,9.916,0.315
33,R_Pelvis_Fwd_Tilt,Kinematics,9.997,0.331
34,R_Pelvis_Fwd_Tilt,Kinematics,10.097,0.353
35,R_Pelvis_Fwd_Tilt,Kinematics,10.213,0.38
36,R_Pelvis_Fwd_Tilt,Kinematics,10.344,0.414
37,R_Pelvis_Fwd_Tilt,Kinematics,10.495,0.452
38,R_Pelvis_Fwd_Tilt,Kinematics,10.672,0.495
39,R_Pelvis_Fwd_Tilt,Kinematics,10.873,0.543
40,R_Pelvis_Fwd_Tilt,Kinematics,11.096,0.595
41,R_Pelvis_Fwd_Tilt,Kinematics,11.331,0.651
42,R_Pelvis_Fwd_Tilt,Kinematics,11.564,0.711
43,R_Pelvis_Fwd_Tilt,Kinematics,11.781,0.77
44,R_Pelvis_Fwd_Tilt,Kinematics,11.971,0.829
45,R_Pelvis_Fwd_Tilt,Kinematics,12.129,0.881
46,R_Pelvis_Fwd_Tilt,Kinematics,12.255,0.924
47,R_Pelvis_Fwd_Tilt,Kinematics,12.356,0.957
48,R_Pelvis_Fwd_Tilt,Kinematics,12.443,0.979
49,R_Pelvis_Fwd_Tilt,Kinematics,12.521,0.986
50,R_Pelvis_Fwd_Tilt,Kinematics,12.591,0.979
51,R_Pelvis_Fwd_Tilt,Kinematics,12.646,0.962
52,R_Pelvis_Fwd_Tilt,Kinematics,12.676,0.941
53,R_Pelvis_Fwd_Tilt,Kinematics,12.674,0.918
54,R_Pelvis_Fwd_Tilt,Kinematics,12.639,0.896
55,R_Pelvis_Fwd_Tilt,Kinematics,12.575,0.879
56,R_Pelvis_Fwd_Tilt,Kinematics,12.492,0.864
57,R_Pelvis_Fwd_Tilt,Kinematics,12.396,0.85
58,R_Pelvis_Fwd_Tilt,Kinematics,12.29,0.836
59,R_Pelvis_Fwd_Tilt,Kinematics,12.166,0.826
60,R_Pelvis_Fwd_Tilt,Kinematics,12.014,0.825
61,R_Pelvis_Fwd_Tilt,Kinematics,11.821,0.835
62,R_Pelvis_Fwd_Tilt,Kinematics,11.584,0.856
63,R_Pelvis_Fwd_Tilt,Kinematics,11.309,0.883
64,R_Pelvis_Fwd_Tilt,Kinematics,11.002,0.911
65,R_Pelvis_Fwd_Tilt,Kinematics,10.681,0.932
66,R_Pelvis_Fwd_Tilt,Kinematics,10.367,0.945
67,R_Pelvis_Fwd_Tilt,Kinematics,10.08,0.951
68,R_Pelvis_Fwd_Tilt,Kinematics,9.834,0.948
69,R_Pelvis_Fwd_Tilt,Kinematics,9.63,0.94
70,R_Pelvis_Fwd_Tilt,Kinematics,9.464,0.93
71,R_Pelvis_Fwd_Tilt,Kinematics,9.325,0.918
72,R_Pelvis_Fwd_Tilt,Kinematics,9.205,0.902
73,R_Pelvis_Fwd_Tilt,Kinematics,9.094,0.884
74,R_Pelvis_Fwd_Tilt,Kinematics,8.99,0.864
75,R_Pelvis_Fwd_Tilt,Kinematics,8.892,0.841
76,R_Pelvis_Fwd_Tilt,Kinematics,8.805,0.814
77,R_Pelvis_Fwd_Tilt,Kinematics,8.737,0.784
78,R_Pelvis_Fwd_Tilt,Kinematics,8.695,0.751
79,R_Pelvis_Fwd_Tilt,Kinematics,8.683,0.719
80,R_Pelvis_Fwd_Tilt,Kinematics,8.707,0.689
81,R_Pelvis_Fwd_Tilt,Kinematics,8.77,0.662
82,R_Pelvis_Fwd_Tilt,Kinematics,8.87,0.638
83,R_Pelvis_Fwd_Tilt,Kinematics,9.004,0.62
84,R_Pelvis_Fwd_Tilt,Kinematics,9.167,0.604
85,R_Pelvis_Fwd_Tilt,Kinematics,9.356,0.593
86,R_Pelvis_Fwd_Tilt,Kinematics,9.565,0.592
87,R_Pelvis_Fwd_Tilt,Kinematics,9.792,0.603
88,R_Pelvis_Fwd_Tilt,Kinematics,10.032,0.631
89,R_Pelvis_Fwd_Tilt,Kinematics,10.278,0.675
90,R_Pelvis_Fwd_Tilt,Kinematics,10.525,0.733
91,R_Pelvis_Fwd_Tilt,Kinematics,10.765,0.797
92,R_Pelvis_Fwd_Tilt,Kinematics,10.99,0.86
93,R_Pelvis_Fwd_Tilt,Kinematics,11.189,0.919
94,R_Pelvis_Fwd_Tilt,Kinematics,11.358,0.968
95,R_Pelvis_Fwd_Tilt,Kinematics,11.497,1.008
96,R_Pelvis_Fwd_Tilt,Kinematics,11.61,1.038
97,R_Pelvis_Fwd_Tilt,Kinematics,11.704,1.061
98,R_Pelvis_Fwd_Tilt,Kinematics,11.789,1.082
99,R_Pelvis_Fwd_Tilt,Kinematics,11.863,1.104
100,R_Pelvis_Fwd_Tilt,Kinematics,11.925,1.131
1,R_Pelvis_Lat_Tilt,Kinematics,-0.877,0.654
2,R_Pelvis_Lat_Tilt,Kinematics,-0.865,0.679
3,R_Pelvis_Lat_Tilt,Kinematics,-0.742,0.708
4,R_Pelvis_Lat_Tilt,Kinematics,-0.503,0.738
5,R_Pelvis_Lat_Tilt,Kinematics,-0.15,0.761
6,R_Pelvis_Lat_Tilt,Kinematics,0.303,0.768
7,R_Pelvis_Lat_Tilt,Kinematics,0.817,0.763
8,R_Pelvis_Lat_Tilt,Kinematics,1.362,0.748
9,R_Pelvis_Lat_Tilt,Kinematics,1.91,0.729
10,R_Pelvis_Lat_Tilt,Kinematics,2.438,0.714
11,R_Pelvis_Lat_Tilt,Kinematics,2.923,0.708
12,R_Pelvis_Lat_Tilt,Kinematics,3.345,0.709
13,R_Pelvis_Lat_Tilt,Kinematics,3.689,0.719
14,R_Pelvis_Lat_Tilt,Kinematics,3.936,0.734
15,R_Pelvis_Lat_Tilt,Kinematics,4.084,0.748
16,R_Pelvis_Lat_Tilt,Kinematics,4.138,0.756
17,R_Pelvis_Lat_Tilt,Kinematics,4.108,0.755
18,R_Pelvis_Lat_Tilt,Kinematics,4.009,0.75
19,R_Pelvis_Lat_Tilt,Kinematics,3.855,0.738
20,R_Pelvis_Lat_Tilt,Kinematics,3.652,0.723
21,R_Pelvis_Lat_Tilt,Kinematics,3.403,0.704
22,R_Pelvis_Lat_Tilt,Kinematics,3.107,0.683
23,R_Pelvis_Lat_Tilt,Kinematics,2.766,0.664
24,R_Pelvis_Lat_Tilt,Kinematics,2.384,0.649
25,R_Pelvis_Lat_Tilt,Kinematics,1.967,0.64
26,R_Pelvis_Lat_Tilt,Kinematics,1.524,0.635
27,R_Pelvis_Lat_Tilt,Kinematics,1.063,0.632
28,R_Pelvis_Lat_Tilt,Kinematics,0.591,0.63
29,R_Pelvis_Lat_Tilt,Kinematics,0.115,0.629
30,R_Pelvis_Lat_Tilt,Kinematics,-0.356,0.624
31,R_Pelvis_Lat_Tilt,Kinematics,-0.815,0.617
32,R_Pelvis_Lat_Tilt,Kinematics,-1.252,0.605
33,R_Pelvis_Lat_Tilt,Kinematics,-1.658,0.591
34,R_Pelvis_Lat_Tilt,Kinematics,-2.026,0.573
35,R_Pelvis_Lat_Tilt,Kinematics,-2.352,0.553
36,R_Pelvis_Lat_Tilt,Kinematics,-2.637,0.536
37,R_Pelvis_Lat_Tilt,Kinematics,-2.881,0.521
38,R_Pelvis_Lat_Tilt,Kinematics,-3.084,0.507
39,R_Pelvis_Lat_Tilt,Kinematics,-3.254,0.496
40,R_Pelvis_Lat_Tilt,Kinematics,-3.392,0.486
41,R_Pelvis_Lat_Tilt,Kinematics,-3.501,0.478
42,R_Pelvis_Lat_Tilt,Kinematics,-3.579,0.47
43,R_Pelvis_Lat_Tilt,Kinematics,-3.627,0.464
44,R_Pelvis_Lat_Tilt,Kinematics,-3.641,0.46
45,R_Pelvis_Lat_Tilt,Kinematics,-3.619,0.458
46,R_Pelvis_Lat_Tilt,Kinematics,-3.558,0.457
47,R_Pelvis_Lat_Tilt,Kinematics,-3.458,0.456
48,R_Pelvis_Lat_Tilt,Kinematics,-3.331,0.454
49,R_Pelvis_Lat_Tilt,Kinematics,-3.196,0.45
50,R_Pelvis_Lat_Tilt,Kinematics,-3.079,0.448
51,R_Pelvis_Lat_Tilt,Kinematics,-3.019,0.446
52,R_Pelvis_Lat_Tilt,Kinematics,-3.051,0.442
53,R_Pelvis_Lat_Tilt,Kinematics,-3.2,0.445
54,R_Pelvis_Lat_Tilt,Kinematics,-3.479,0.454
55,R_Pelvis_Lat_Tilt,Kinematics,-3.879,0.465
56,R_Pelvis_Lat_Tilt,Kinematics,-4.385,0.475
57,R_Pelvis_Lat_Tilt,Kinematics,-4.958,0.487
58,R_Pelvis_Lat_Tilt,Kinematics,-5.559,0.496
59,R_Pelvis_Lat_Tilt,Kinematics,-6.158,0.499
60,R_Pelvis_Lat_Tilt,Kinematics,-6.729,0.495
61,R_Pelvis_Lat_Tilt,Kinematics,-7.247,0.486
62,R_Pelvis_Lat_Tilt,Kinematics,-7.696,0.478
63,R_Pelvis_Lat_Tilt,Kinematics,-8.067,0.477
64,R_Pelvis_Lat_Tilt,Kinematics,-8.347,0.484
65,R_Pelvis_Lat_Tilt,Kinematics,-8.529,0.496
66,R_Pelvis_Lat_Tilt,Kinematics,-8.621,0.513
67,R_Pelvis_Lat_Tilt,Kinematics,-8.629,0.528
68,R_Pelvis_Lat_Tilt,Kinematics,-8.555,0.531
69,R_Pelvis_Lat_Tilt,Kinematics,-8.405,0.523
70,R_Pelvis_Lat_Tilt,Kinematics,-8.185,0.502
71,R_Pelvis_Lat_Tilt,Kinematics,-7.896,0.471
72,R_Pelvis_Lat_Tilt,Kinematics,-7.54,0.431
73,R_Pelvis_Lat_Tilt,Kinematics,-7.122,0.389
74,R_Pelvis_Lat_Tilt,Kinematics,-6.648,0.349
75,R_Pelvis_Lat_Tilt,Kinematics,-6.135,0.32
76,R_Pelvis_Lat_Tilt,Kinematics,-5.591,0.31
77,R_Pelvis_Lat_Tilt,Kinematics,-5.031,0.326
78,R_Pelvis_Lat_Tilt,Kinematics,-4.467,0.365
79,R_Pelvis_Lat_Tilt,Kinematics,-3.911,0.421
80,R_Pelvis_Lat_Tilt,Kinematics,-3.374,0.481
81,R_Pelvis_Lat_Tilt,Kinematics,-2.865,0.537
82,R_Pelvis_Lat_Tilt,Kinematics,-2.391,0.586
83,R_Pelvis_Lat_Tilt,Kinematics,-1.957,0.629
84,R_Pelvis_Lat_Tilt,Kinematics,-1.568,0.661
85,R_Pelvis_Lat_Tilt,Kinematics,-1.228,0.681
86,R_Pelvis_Lat_Tilt,Kinematics,-0.936,0.691
87,R_Pelvis_Lat_Tilt,Kinematics,-0.694,0.695
88,R_Pelvis_Lat_Tilt,Kinematics,-0.5,0.693
89,R_Pelvis_Lat_Tilt,Kinematics,-0.355,0.682
90,R_Pelvis_Lat_Tilt,Kinematics,-0.252,0.665
91,R_Pelvis_Lat_Tilt,Kinematics,-0.188,0.644
92,R_Pelvis_Lat_Tilt,Kinematics,-0.161,0.619
93,R_Pelvis_Lat_Tilt,Kinematics,-0.17,0.585
94,R_Pelvis_Lat_Tilt,Kinematics,-0.211,0.546
95,R_Pelvis_Lat_Tilt,Kinematics,-0.282,0.506
96,R_Pelvis_Lat_Tilt,Kinematics,-0.385,0.469
97,R_Pelvis_Lat_Tilt,Kinematics,-0.516,0.441
98,R_Pelvis_Lat_Tilt,Kinematics,-0.662,0.426
99,R_Pelvis_Lat_Tilt,Kinematics,-0.806,0.424
100,R_Pelvis_Lat_Tilt,Kinematics,-0.922,0.436
1,R_HIP_Flex_ANG,Kinematics,37.939,0.537
2,R_HIP_Flex_ANG,Kinematics,38.198,0.599
3,R_HIP_Flex_ANG,Kinematics,38.487,0.617
4,R_HIP_Flex_ANG,Kinematics,38.739,0.608
5,R_HIP_Flex_ANG,Kinematics,38.903,0.597
6,R_HIP_Flex_ANG,Kinematics,38.941,0.604
7,R_HIP_Flex_ANG,Kinematics,38.864,0.623
8,R_HIP_Flex_ANG,Kinematics,38.698,0.645
9,R_HIP_Flex_ANG,Kinematics,38.456,0.659
10,R_HIP_Flex_ANG,Kinematics,38.137,0.664
11,R_HIP_Flex_ANG,Kinematics,37.736,0.666
12,R_HIP_Flex_ANG,Kinematics,37.241,0.663
13,R_HIP_Flex_ANG,Kinematics,36.643,0.659
14,R_HIP_Flex_ANG,Kinematics,35.931,0.653
15,R_HIP_Flex_ANG,Kinematics,35.114,0.646
16,R_HIP_Flex_ANG,Kinematics,34.202,0.635
17,R_HIP_Flex_ANG,Kinematics,33.208,0.616
