Frame,Measurement,Measure_Category,Mean,SD
1,R_Trunk_Fwd_Tilt,Kinematics,2.365,0.848
2,R_Trunk_Fwd_Tilt,Kinematics,2.235,0.839
3,R_Trunk_Fwd_Tilt,Kinematics,2.08,0.833
4,R_Trunk_Fwd_Tilt,Kinematics,1.896,0.832
5,R_Trunk_Fwd_Tilt,Kinematics,1.685,0.834
6,R_Trunk_Fwd_Tilt,Kinematics,1.469,0.837
7,R_Trunk_Fwd_Tilt,Kinematics,1.251,0.839
8,R_Trunk_Fwd_Tilt,Kinematics,1.046,0.838
9,R_Trunk_Fwd_Tilt,Kinematics,0.85,0.837
10,R_Trunk_Fwd_Tilt,Kinematics,0.68,0.833
11,R_Trunk_Fwd_Tilt,Kinematics,0.535,0.829
12,R_Trunk_Fwd_Tilt,Kinematics,0.409,0.822
13,R_Trunk_Fwd_Tilt,Kinematics,0.324,0.815
14,R_Trunk_Fwd_Tilt,Kinematics,0.264,0.804
15,R_Trunk_Fwd_Tilt,Kinematics,0.233,0.791
16,R_Trunk_Fwd_Tilt,Kinematics,0.24,0.777
17,R_Trunk_Fwd_Tilt,Kinematics,0.265,0.76
18,R_Trunk_Fwd_Tilt,Kinematics,0.312,0.74
19,R_Trunk_Fwd_Tilt,Kinematics,0.371,0.719
20,R_Trunk_Fwd_Tilt,Kinematics,0.433,0.698
21,R_Trunk_Fwd_Tilt,Kinematics,0.494,0.677
22,R_Trunk_Fwd_Tilt,Kinematics,0.546,0.657
23,R_Trunk_Fwd_Tilt,Kinematics,0.592,0.638
24,R_Trunk_Fwd_Tilt,Kinematics,0.628,0.618
25,R_Trunk_Fwd_Tilt,Kinematics,0.658,0.599
26,R_Trunk_Fwd_Tilt,Kinematics,0.684,0.579
27,R_Trunk_Fwd_Tilt,Kinematics,0.712,0.56
28,R_Trunk_Fwd_Tilt,Kinematics,0.746,0.542
29,R_Trunk_Fwd_Tilt,Kinematics,0.785,0.526
30,R_Trunk_Fwd_Tilt,Kinematics,0.834,0.513
31,R_Trunk_Fwd_Tilt,Kinematics,0.891,0.5
32,R_Trunk_Fwd_Tilt,Kinematics,0.954,0.489
33,R_Trunk_Fwd_Tilt,Kinematics,1.026,0.478
34,R_Trunk_Fwd_Tilt,Kinematics,1.106,0.467
35,R_Trunk_Fwd_Tilt,Kinematics,1.193,0.459
36,R_Trunk_Fwd_Tilt,Kinematics,1.289,0.451
37,R_Trunk_Fwd_Tilt,Kinematics,1.392,0.446
38,R_Trunk_Fwd_Tilt,Kinematics,1.5,0.443
39,R_Trunk_Fwd_Tilt,Kinematics,1.61,0.44
40,R_Trunk_Fwd_Tilt,Kinematics,1.719,0.437
41,R_Trunk_Fwd_Tilt,Kinematics,1.825,0.431
42,R_Trunk_Fwd_Tilt,Kinematics,1.924,0.425
43,R_Trunk_Fwd_Tilt,Kinematics,2.014,0.416
44,R_Trunk_Fwd_Tilt,Kinematics,2.093,0.407
45,R_Trunk_Fwd_Tilt,Kinematics,2.159,0.399
46,R_Trunk_Fwd_Tilt,Kinematics,2.211,0.389
47,R_Trunk_Fwd_Tilt,Kinematics,2.243,0.381
48,R_Trunk_Fwd_Tilt,Kinematics,2.253,0.377
49,R_Trunk_Fwd_Tilt,Kinematics,2.24,0.369
50,R_Trunk_Fwd_Tilt,Kinematics,2.188,0.37
51,R_Trunk_Fwd_Tilt,Kinematics,2.103,0.37
52,R_Trunk_Fwd_Tilt,Kinematics,1.986,0.369
53,R_Trunk_Fwd_Tilt,Kinematics,1.815,0.376
54,R_Trunk_Fwd_Tilt,Kinematics,1.613,0.381
55,R_Trunk_Fwd_Tilt,Kinematics,1.378,0.388
56,R_Trunk_Fwd_Tilt,Kinematics,1.116,0.399
57,R_Trunk_Fwd_Tilt,Kinematics,0.844,0.407
58,R_Trunk_Fwd_Tilt,Kinematics,0.57,0.416
59,R_Trunk_Fwd_Tilt,Kinematics,0.314,0.42
60,R_Trunk_Fwd_Tilt,Kinematics,0.08,0.425
61,R_Trunk_Fwd_Tilt,Kinematics,-0.111,0.423
62,R_Trunk_Fwd_Tilt,Kinematics,-0.259,0.42
63,R_Trunk_Fwd_Tilt,Kinematics,-0.366,0.421
64,R_Trunk_Fwd_Tilt,Kinematics,-0.419,0.416
65,R_Trunk_Fwd_Tilt,Kinematics,-0.432,0.42
66,R_Trunk_Fwd_Tilt,Kinematics,-0.409,0.425
67,R_Trunk_Fwd_Tilt,Kinematics,-0.354,0.429
68,R_Trunk_Fwd_Tilt,Kinematics,-0.28,0.439
69,R_Trunk_Fwd_Tilt,Kinematics,-0.195,0.447
70,R_Trunk_Fwd_Tilt,Kinematics,-0.111,0.458
71,R_Trunk_Fwd_Tilt,Kinematics,-0.032,0.469
72,R_Trunk_Fwd_Tilt,Kinematics,0.036,0.482
73,R_Trunk_Fwd_Tilt,Kinematics,0.088,0.498
74,R_Trunk_Fwd_Tilt,Kinematics,0.126,0.514
75,R_Trunk_Fwd_Tilt,Kinematics,0.152,0.533
76,R_Trunk_Fwd_Tilt,Kinematics,0.17,0.549
77,R_Trunk_Fwd_Tilt,Kinematics,0.183,0.565
78,R_Trunk_Fwd_Tilt,Kinematics,0.198,0.58
79,R_Trunk_Fwd_Tilt,Kinematics,0.219,0.595
80,R_Trunk_Fwd_Tilt,Kinematics,0.246,0.611
81,R_Trunk_Fwd_Tilt,Kinematics,0.283,0.627
82,R_Trunk_Fwd_Tilt,Kinematics,0.33,0.643
83,R_Trunk_Fwd_Tilt,Kinematics,0.384,0.659
84,R_Trunk_Fwd_Tilt,Kinematics,0.449,0.674
85,R_Trunk_Fwd_Tilt,Kinematics,0.523,0.688
86,R_Trunk_Fwd_Tilt,Kinematics,0.602,0.7
87,R_Trunk_Fwd_Tilt,Kinematics,0.693,0.71
88,R_Trunk_Fwd_Tilt,Kinematics,0.79,0.716
89,R_Trunk_Fwd_Tilt,Kinematics,0.892,0.72
90,R_Trunk_Fwd_Tilt,Kinematics,0.999,0.719
91,R_Trunk_Fwd_Tilt,Kinematics,1.105,0.715
92,R_Trunk_Fwd_Tilt,Kinematics,1.207,0.71
93,R_Trunk_Fwd_Tilt,Kinematics,1.3,0.705
94,R_Trunk_Fwd_Tilt,Kinematics,1.386,0.703
95,R_Trunk_Fwd_Tilt,Kinematics,1.457,0.704
96,R_Trunk_Fwd_Tilt,Kinematics,1.514,0.709
97,R_Trunk_Fwd_Tilt,Kinematics,1.561,0.715
98,R_Trunk_Fwd_Tilt,Kinematics,1.587,0.722
99,R_Trunk_Fwd_Tilt,Kinematics,1.594,0.73
100,R_Trunk_Fwd_Tilt,Kinematics,1.586,0.739
1,R_Trunk_Lat_Tilt,Kinematics,-1.143,0.32
2,R_Trunk_Lat_Tilt,Kinematics,-1.26,0.334
3,R_Trunk_Lat_Tilt,Kinematics,-1.362,0.35
4,R_Trunk_Lat_Tilt,Kinematics,-1.447,0.365
5,R_Trunk_Lat_Tilt,Kinematics,-1.508,0.379
6,R_Trunk_Lat_Tilt,Kinematics,-1.56,0.39
7,R_Trunk_Lat_Tilt,Kinematics,-1.597,0.399
8,R_Trunk_Lat_Tilt,Kinematics,-1.62,0.406
9,R_Trunk_Lat_Tilt,Kinematics,-1.632,0.414
10,R_Trunk_Lat_Tilt,Kinematics,-1.624,0.421
11,R_Trunk_Lat_Tilt,Kinematics,-1.595,0.429
12,R_Trunk_Lat_Tilt,Kinematics,-1.552,0.437
13,R_Trunk_Lat_Tilt,Kinematics,-1.482,0.443
14,R_Trunk_Lat_Tilt,Kinematics,-1.403,0.447
15,R_Trunk_Lat_Tilt,Kinematics,-1.315,0.448
16,R_Trunk_Lat_Tilt,Kinematics,-1.224,0.445
17,R_Trunk_Lat_Tilt,Kinematics,-1.135,0.44
18,R_Trunk_Lat_Tilt,Kinematics,-1.05,0.433
19,R_Trunk_Lat_Tilt,Kinematics,-0.973,0.426
20,R_Trunk_Lat_Tilt,Kinematics,-0.898,0.419
21,R_Trunk_Lat_Tilt,Kinematics,-0.824,0.414
22,R_Trunk_Lat_Tilt,Kinematics,-0.74,0.412
23,R_Trunk_Lat_Tilt,Kinematics,-0.649,0.412
24,R_Trunk_Lat_Tilt,Kinematics,-0.542,0.412
25,R_Trunk_Lat_Tilt,Kinematics,-0.419,0.415
26,R_Trunk_Lat_Tilt,Kinematics,-0.284,0.418
27,R_Trunk_Lat_Tilt,Kinematics,-0.137,0.421
28,R_Trunk_Lat_Tilt,Kinematics,0.016,0.423
29,R_Trunk_Lat_Tilt,Kinematics,0.173,0.424
30,R_Trunk_Lat_Tilt,Kinematics,0.327,0.423
31,R_Trunk_Lat_Tilt,Kinematics,0.479,0.421
32,R_Trunk_Lat_Tilt,Kinematics,0.625,0.42
33,R_Trunk_Lat_Tilt,Kinematics,0.765,0.417
34,R_Trunk_Lat_Tilt,Kinematics,0.901,0.415
35,R_Trunk_Lat_Tilt,Kinematics,1.035,0.412
36,R_Trunk_Lat_Tilt,Kinematics,1.166,0.406
37,R_Trunk_Lat_Tilt,Kinematics,1.296,0.399
38,R_Trunk_Lat_Tilt,Kinematics,1.426,0.39
39,R_Trunk_Lat_Tilt,Kinematics,1.555,0.381
40,R_Trunk_Lat_Tilt,Kinematics,1.683,0.373
41,R_Trunk_Lat_Tilt,Kinematics,1.81,0.367
42,R_Trunk_Lat_Tilt,Kinematics,1.936,0.364
43,R_Trunk_Lat_Tilt,Kinematics,2.062,0.363
44,R_Trunk_Lat_Tilt,Kinematics,2.189,0.366
45,R_Trunk_Lat_Tilt,Kinematics,2.318,0.37
46,R_Trunk_Lat_Tilt,Kinematics,2.45,0.374
47,R_Trunk_Lat_Tilt,Kinematics,2.583,0.378
48,R_Trunk_Lat_Tilt,Kinematics,2.714,0.38
49,R_Trunk_Lat_Tilt,Kinematics,2.842,0.381
50,R_Trunk_Lat_Tilt,Kinematics,2.958,0.378
51,R_Trunk_Lat_Tilt,Kinematics,3.063,0.376
52,R_Trunk_Lat_Tilt,Kinematics,3.154,0.375
53,R_Trunk_Lat_Tilt,Kinematics,3.229,0.374
54,R_Trunk_Lat_Tilt,Kinematics,3.299,0.378
55,R_Trunk_Lat_Tilt,Kinematics,3.364,0.383
56,R_Trunk_Lat_Tilt,Kinematics,3.431,0.389
57,R_Trunk_Lat_Tilt,Kinematics,3.498,0.394
58,R_Trunk_Lat_Tilt,Kinematics,3.563,0.396
59,R_Trunk_Lat_Tilt,Kinematics,3.617,0.392
60,R_Trunk_Lat_Tilt,Kinematics,3.656,0.386
61,R_Trunk_Lat_Tilt,Kinematics,3.666,0.376
62,R_Trunk_Lat_Tilt,Kinematics,3.648,0.365
63,R_Trunk_Lat_Tilt,Kinematics,3.605,0.357
64,R_Trunk_Lat_Tilt,Kinematics,3.532,0.35
65,R_Trunk_Lat_Tilt,Kinematics,3.444,0.348
66,R_Trunk_Lat_Tilt,Kinematics,3.344,0.349
67,R_Trunk_Lat_Tilt,Kinematics,3.243,0.354
68,R_Trunk_Lat_Tilt,Kinematics,3.145,0.36
69,R_Trunk_Lat_Tilt,Kinematics,3.054,0.365
70,R_Trunk_Lat_Tilt,Kinematics,2.972,0.37
71,R_Trunk_Lat_Tilt,Kinematics,2.896,0.371
72,R_Trunk_Lat_Tilt,Kinematics,2.823,0.369
73,R_Trunk_Lat_Tilt,Kinematics,2.747,0.362
74,R_Trunk_Lat_Tilt,Kinematics,2.665,0.353
75,R_Trunk_Lat_Tilt,Kinematics,2.572,0.342
