Frame,Measurement,Measure_Category,Mean,SD
46,R_Trunk_Fwd_Tilt,Kinematics,3.352,0.637
47,R_Trunk_Fwd_Tilt,Kinematics,3.329,0.646
48,R_Trunk_Fwd_Tilt,Kinematics,3.303,0.655
49,R_Trunk_Fwd_Tilt,Kinematics,3.277,0.663
50,R_Trunk_Fwd_Tilt,Kinematics,3.25,0.671
51,R_Trunk_Fwd_Tilt,Kinematics,3.217,0.682
52,R_Trunk_Fwd_Tilt,Kinematics,3.17,0.696
53,R_Trunk_Fwd_Tilt,Kinematics,3.105,0.714
54,R_Trunk_Fwd_Tilt,Kinematics,3.016,0.735
55,R_Trunk_Fwd_Tilt,Kinematics,2.905,0.76
56,R_Trunk_Fwd_Tilt,Kinematics,2.777,0.787
57,R_Trunk_Fwd_Tilt,Kinematics,2.642,0.815
58,R_Trunk_Fwd_Tilt,Kinematics,2.509,0.841
59,R_Trunk_Fwd_Tilt,Kinematics,2.388,0.864
60,R_Trunk_Fwd_Tilt,Kinematics,2.283,0.882
61,R_Trunk_Fwd_Tilt,Kinematics,2.191,0.895
62,R_Trunk_Fwd_Tilt,Kinematics,2.111,0.903
63,R_Trunk_Fwd_Tilt,Kinematics,2.039,0.906
64,R_Trunk_Fwd_Tilt,Kinematics,1.975,0.905
65,R_Trunk_Fwd_Tilt,Kinematics,1.917,0.899
66,R_Trunk_Fwd_Tilt,Kinematics,1.868,0.888
67,R_Trunk_Fwd_Tilt,Kinematics,1.83,0.873
68,R_Trunk_Fwd_Tilt,Kinematics,1.802,0.854
69,R_Trunk_Fwd_Tilt,Kinematics,1.78,0.834
70,R_Trunk_Fwd_Tilt,Kinematics,1.763,0.811
71,R_Trunk_Fwd_Tilt,Kinematics,1.749,0.788
72,R_Trunk_Fwd_Tilt,Kinematics,1.737,0.766
73,R_Trunk_Fwd_Tilt,Kinematics,1.729,0.746
74,R_Trunk_Fwd_Tilt,Kinematics,1.727,0.728
75,R_Trunk_Fwd_Tilt,Kinematics,1.733,0.715
76,R_Trunk_Fwd_Tilt,Kinematics,1.748,0.707
77,R_Trunk_Fwd_Tilt,Kinematics,1.776,0.703
78,R_Trunk_Fwd_Tilt,Kinematics,1.815,0.702
79,R_Trunk_Fwd_Tilt,Kinematics,1.868,0.704
80,R_Trunk_Fwd_Tilt,Kinematics,1.933,0.708
81,R_Trunk_Fwd_Tilt,Kinematics,2.011,0.714
82,R_Trunk_Fwd_Tilt,Kinematics,2.102,0.722
83,R_Trunk_Fwd_Tilt,Kinematics,2.204,0.73
84,R_Trunk_Fwd_Tilt,Kinematics,2.318,0.74
85,R_Trunk_Fwd_Tilt,Kinematics,2.439,0.748
86,R_Trunk_Fwd_Tilt,Kinematics,2.567,0.754
87,R_Trunk_Fwd_Tilt,Kinematics,2.697,0.755
88,R_Trunk_Fwd_Tilt,Kinematics,2.827,0.753
89,R_Trunk_Fwd_Tilt,Kinematics,2.952,0.748
90,R_Trunk_Fwd_Tilt,Kinematics,3.068,0.742
91,R_Trunk_Fwd_Tilt,Kinematics,3.17,0.737
92,R_Trunk_Fwd_Tilt,Kinematics,3.258,0.736
93,R_Trunk_Fwd_Tilt,Kinematics,3.33,0.736
94,R_Trunk_Fwd_Tilt,Kinematics,3.389,0.739
95,R_Trunk_Fwd_Tilt,Kinematics,3.436,0.742
96,R_Trunk_Fwd_Tilt,Kinematics,3.475,0.745
97,R_Trunk_Fwd_Tilt,Kinematics,3.508,0.748
98,R_Trunk_Fwd_Tilt,Kinematics,3.536,0.751
99,R_Trunk_Fwd_Tilt,Kinematics,3.558,0.753
100,R_Trunk_Fwd_Tilt,Kinematics,3.574,0.755
1,R_Trunk_Lat_Tilt,Kinematics,-0.766,0.353
2,R_Trunk_Lat_Tilt,Kinematics,-0.812,0.349
3,R_Trunk_Lat_Tilt,Kinematics,-0.841,0.346
4,R_Trunk_Lat_Tilt,Kinematics,-0.86,0.343
5,R_Trunk_Lat_Tilt,Kinematics,-0.879,0.341
6,R_Trunk_Lat_Tilt,Kinematics,-0.9,0.341
7,R_Trunk_Lat_Tilt,Kinematics,-0.921,0.343
8,R_Trunk_Lat_Tilt,Kinematics,-0.939,0.349
9,R_Trunk_Lat_Tilt,Kinematics,-0.953,0.356
10,R_Trunk_Lat_Tilt,Kinematics,-0.958,0.364
11,R_Trunk_Lat_Tilt,Kinematics,-0.957,0.372
12,R_Trunk_Lat_Tilt,Kinematics,-0.95,0.378
13,R_Trunk_Lat_Tilt,Kinematics,-0.939,0.381
14,R_Trunk_Lat_Tilt,Kinematics,-0.925,0.38
15,R_Trunk_Lat_Tilt,Kinematics,-0.911,0.376
16,R_Trunk_Lat_Tilt,Kinematics,-0.895,0.37
17,R_Trunk_Lat_Tilt,Kinematics,-0.877,0.364
18,R_Trunk_Lat_Tilt,Kinematics,-0.854,0.357
19,R_Trunk_Lat_Tilt,Kinematics,-0.822,0.352
20,R_Trunk_Lat_Tilt,Kinematics,-0.779,0.348
21,R_Trunk_Lat_Tilt,Kinematics,-0.725,0.345
22,R_Trunk_Lat_Tilt,Kinematics,-0.66,0.344
23,R_Trunk_Lat_Tilt,Kinematics,-0.586,0.343
24,R_Trunk_Lat_Tilt,Kinematics,-0.504,0.343
25,R_Trunk_Lat_Tilt,Kinematics,-0.415,0.341
26,R_Trunk_Lat_Tilt,Kinematics,-0.322,0.338
27,R_Trunk_Lat_Tilt,Kinematics,-0.227,0.333
28,R_Trunk_Lat_Tilt,Kinematics,-0.135,0.328
29,R_Trunk_Lat_Tilt,Kinematics,-0.048,0.323
30,R_Trunk_Lat_Tilt,Kinematics,0.032,0.319
31,R_Trunk_Lat_Tilt,Kinematics,0.104,0.317
32,R_Trunk_Lat_Tilt,Kinematics,0.169,0.319
33,R_Trunk_Lat_Tilt,Kinematics,0.228,0.322
34,R_Trunk_Lat_Tilt,Kinematics,0.285,0.328
35,R_Trunk_Lat_Tilt,Kinematics,0.341,0.335
36,R_Trunk_Lat_Tilt,Kinematics,0.399,0.343
37,R_Trunk_Lat_Tilt,Kinematics,0.461,0.352
38,R_Trunk_Lat_Tilt,Kinematics,0.526,0.36
39,R_Trunk_Lat_Tilt,Kinematics,0.595,0.365
40,R_Trunk_Lat_Tilt,Kinematics,0.667,0.367
41,R_Trunk_Lat_Tilt,Kinematics,0.742,0.368
42,R_Trunk_Lat_Tilt,Kinematics,0.818,0.369
43,R_Trunk_Lat_Tilt,Kinematics,0.896,0.371
44,R_Trunk_Lat_Tilt,Kinematics,0.975,0.376
45,R_Trunk_Lat_Tilt,Kinematics,1.056,0.384
46,R_Trunk_Lat_Tilt,Kinematics,1.14,0.393
47,R_Trunk_Lat_Tilt,Kinematics,1.226,0.402
48,R_Trunk_Lat_Tilt,Kinematics,1.312,0.408
49,R_Trunk_Lat_Tilt,Kinematics,1.391,0.411
50,R_Trunk_Lat_Tilt,Kinematics,1.458,0.41
51,R_Trunk_Lat_Tilt,Kinematics,1.508,0.408
52,R_Trunk_Lat_Tilt,Kinematics,1.541,0.405
53,R_Trunk_Lat_Tilt,Kinematics,1.565,0.403
54,R_Trunk_Lat_Tilt,Kinematics,1.586,0.401
55,R_Trunk_Lat_Tilt,Kinematics,1.612,0.399
56,R_Trunk_Lat_Tilt,Kinematics,1.646,0.397
57,R_Trunk_Lat_Tilt,Kinematics,1.685,0.396
58,R_Trunk_Lat_Tilt,Kinematics,1.726,0.396
59,R_Trunk_Lat_Tilt,Kinematics,1.763,0.397
60,R_Trunk_Lat_Tilt,Kinematics,1.79,0.396
61,R_Trunk_Lat_Tilt,Kinematics,1.804,0.395
62,R_Trunk_Lat_Tilt,Kinematics,1.802,0.391
63,R_Trunk_Lat_Tilt,Kinematics,1.787,0.387
64,R_Trunk_Lat_Tilt,Kinematics,1.762,0.383
65,R_Trunk_Lat_Tilt,Kinematics,1.733,0.378
66,R_Trunk_Lat_Tilt,Kinematics,1.705,0.374
67,R_Trunk_Lat_Tilt,Kinematics,1.68,0.371
68,R_Trunk_Lat_Tilt,Kinematics,1.66,0.368
69,R_Trunk_Lat_Tilt,Kinematics,1.641,0.364
70,R_Trunk_Lat_Tilt,Kinematics,1.622,0.36
71,R_Trunk_Lat_Tilt,Kinematics,1.601,0.353
72,R_Trunk_Lat_Tilt,Kinematics,1.575,0.346
73,R_Trunk_Lat_Tilt,Kinematics,1.54,0.34
74,R_Trunk_Lat_Tilt,Kinematics,1.493,0.337
75,R_Trunk_Lat_Tilt,Kinematics,1.434,0.337
76,R_Trunk_Lat_Tilt,Kinematics,1.364,0.339
77,R_Trunk_Lat_Tilt,Kinematics,1.288,0.342
78,R_Trunk_Lat_Tilt,Kinematics,1.21,0.346
79,R_Trunk_Lat_Tilt,Kinematics,1.134,0.35
80,R_Trunk_Lat_Tilt,Kinematics,1.064,0.35
81,R_Trunk_Lat_Tilt,Kinematics,0.999,0.346
82,R_Trunk_Lat_Tilt,Kinematics,0.937,0.34
83,R_Trunk_Lat_Tilt,Kinematics,0.878,0.332
84,R_Trunk_Lat_Tilt,Kinematics,0.817,0.325
85,R_Trunk_Lat_Tilt,Kinematics,0.753,0.318
86,R_Trunk_Lat_Tilt,Kinematics,0.685,0.312
87,R_Trunk_Lat_Tilt,Kinematics,0.615,0.306
88,R_Trunk_Lat_Tilt,Kinematics,0.542,0.3
89,R_Trunk_Lat_Tilt,Kinematics,0.468,0.296
90,R_Trunk_Lat_Tilt,Kinematics,0.391,0.292
91,R_Trunk_Lat_Tilt,Kinematics,0.31,0.29
92,R_Trunk_Lat_Tilt,Kinematics,0.224,0.289
93,R_Trunk_Lat_Tilt,Kinematics,0.13,0.288
94,R_Trunk_Lat_Tilt,Kinematics,0.026,0.287
95,R_Trunk_Lat_Tilt,Kinematics,-0.087,0.288
96,R_Trunk_Lat_Tilt,Kinematics,-0.209,0.29
97,R_Trunk_Lat_Tilt,Kinematics,-0.333,0.292
98,R_Trunk_Lat_Tilt,Kinematics,-0.453,0.296
99,R_Trunk_Lat_Tilt,Kinematics,-0.556,0.299
100,R_Trunk_Lat_Tilt,Kinematics,-0.641,0.304
1,R_Pelvis_Fwd_Tilt,Kinematics,12.774,0.541
2,R_Pelvis_Fwd_Tilt,Kinematics,12.838,0.51
3,R_Pelvis_Fwd_Tilt,Kinematics,12.901,0.483
4,R_Pelvis_Fwd_Tilt,Kinematics,12.965,0.46
5,R_Pelvis_Fwd_Tilt,Kinematics,13.023,0.443
6,R_Pelvis_Fwd_Tilt,Kinematics,13.057,0.434
7,R_Pelvis_Fwd_Tilt,Kinematics,13.057,0.438
8,R_Pelvis_Fwd_Tilt,Kinematics,13.008,0.461
9,R_Pelvis_Fwd_Tilt,Kinematics,12.91,0.505
10,R_Pelvis_Fwd_Tilt,Kinematics,12.763,0.565
11,R_Pelvis_Fwd_Tilt,Kinematics,12.579,0.632
12,R_Pelvis_Fwd_Tilt,Kinematics,12.37,0.695
13,R_Pelvis_Fwd_Tilt,Kinematics,12.15,0.748
14,R_Pelvis_Fwd_Tilt,Kinematics,11.93,0.789
15,R_Pelvis_Fwd_Tilt,Kinematics,11.719,0.819
16,R_Pelvis_Fwd_Tilt,Kinematics,11.522,0.841
17,R_Pelvis_Fwd_Tilt,Kinematics,11.337,0.859
18,R_Pelvis_Fwd_Tilt,Kinematics,11.163,0.878
19,R_Pelvis_Fwd_Tilt,Kinematics,10.994,0.902
20,R_Pelvis_Fwd_Tilt,Kinematics,10.828,0.93
21,R_Pelvis_Fwd_Tilt,Kinematics,10.665,0.963
22,R_Pelvis_Fwd_Tilt,Kinematics,10.503,0.996
23,R_Pelvis_Fwd_Tilt,Kinematics,10.347,1.027
24,R_Pelvis_Fwd_Tilt,Kinematics,10.201,1.054
25,R_Pelvis_Fwd_Tilt,Kinematics,10.07,1.074
26,R_Pelvis_Fwd_Tilt,Kinematics,9.963,1.088
27,R_Pelvis_Fwd_Tilt,Kinematics,9.884,1.099
28,R_Pelvis_Fwd_Tilt,Kinematics,9.835,1.104
29,R_Pelvis_Fwd_Tilt,Kinematics,9.816,1.106
30,R_Pelvis_Fwd_Tilt,Kinematics,9.819,1.105
31,R_Pelvis_Fwd_Tilt,Kinematics,9.841,1.101
32,R_Pelvis_Fwd_Tilt,Kinematics,9.873,1.094
33,R_Pelvis_Fwd_Tilt,Kinematics,9.915,1.081
34,R_Pelvis_Fwd_Tilt,Kinematics,9.967,1.061
35,R_Pelvis_Fwd_Tilt,Kinematics,10.036,1.032
36,R_Pelvis_Fwd_Tilt,Kinematics,10.129,0.994
37,R_Pelvis_Fwd_Tilt,Kinematics,10.258,0.948
38,R_Pelvis_Fwd_Tilt,Kinematics,10.427,0.895
39,R_Pelvis_Fwd_Tilt,Kinematics,10.638,0.842
40,R_Pelvis_Fwd_Tilt,Kinematics,10.885,0.795
41,R_Pelvis_Fwd_Tilt,Kinematics,11.154,0.759
42,R_Pelvis_Fwd_Tilt,Kinematics,11.431,0.734
43,R_Pelvis_Fwd_Tilt,Kinematics,11.699,0.716
44,R_Pelvis_Fwd_Tilt,Kinematics,11.949,0.706
45,R_Pelvis_Fwd_Tilt,Kinematics,12.174,0.703
46,R_Pelvis_Fwd_Tilt,Kinematics,12.376,0.71
47,R_Pelvis_Fwd_Tilt,Kinematics,12.561,0.722
48,R_Pelvis_Fwd_Tilt,Kinematics,12.734,0.736
49,R_Pelvis_Fwd_Tilt,Kinematics,12.891,0.746
50,R_Pelvis_Fwd_Tilt,Kinematics,13.024,0.748
51,R_Pelvis_Fwd_Tilt,Kinematics,13.119,0.742
52,R_Pelvis_Fwd_Tilt,Kinematics,13.168,0.728
53,R_Pelvis_Fwd_Tilt,Kinematics,13.165,0.707
54,R_Pelvis_Fwd_Tilt,Kinematics,13.112,0.683
55,R_Pelvis_Fwd_Tilt,Kinematics,13.01,0.659
56,R_Pelvis_Fwd_Tilt,Kinematics,12.866,0.642
57,R_Pelvis_Fwd_Tilt,Kinematics,12.687,0.633
58,R_Pelvis_Fwd_Tilt,Kinematics,12.487,0.635
59,R_Pelvis_Fwd_Tilt,Kinematics,12.272,0.645
60,R_Pelvis_Fwd_Tilt,Kinematics,12.05,0.662
61,R_Pelvis_Fwd_Tilt,Kinematics,11.819,0.679
62,R_Pelvis_Fwd_Tilt,Kinematics,11.583,0.694
63,R_Pelvis_Fwd_Tilt,Kinematics,11.345,0.706
64,R_Pelvis_Fwd_Tilt,Kinematics,11.112,0.716
65,R_Pelvis_Fwd_Tilt,Kinematics,10.895,0.73
66,R_Pelvis_Fwd_Tilt,Kinematics,10.702,0.751
67,R_Pelvis_Fwd_Tilt,Kinematics,10.534,0.782
68,R_Pelvis_Fwd_Tilt,Kinematics,10.387,0.824
69,R_Pelvis_Fwd_Tilt,Kinematics,10.254,0.873
70,R_Pelvis_Fwd_Tilt,Kinematics,10.128,0.923
71,R_Pelvis_Fwd_Tilt,Kinematics,10.007,0.971
72,R_Pelvis_Fwd_Tilt,Kinematics,9.887,1.013
73,R_Pelvis_Fwd_Tilt,Kinematics,9.773,1.05
74,R_Pelvis_Fwd_Tilt,Kinematics,9.669,1.083
75,R_Pelvis_Fwd_Tilt,Kinematics,9.581,1.11
76,R_Pelvis_Fwd_Tilt,Kinematics,9.511,1.132
77,R_Pelvis_Fwd_Tilt,Kinematics,9.468,1.146
78,R_Pelvis_Fwd_Tilt,Kinematics,9.45,1.152
79,R_Pelvis_Fwd_Tilt,Kinematics,9.461,1.147
80,R_Pelvis_Fwd_Tilt,Kinematics,9.495,1.138
81,R_Pelvis_Fwd_Tilt,Kinematics,9.552,1.122
82,R_Pelvis_Fwd_Tilt,Kinematics,9.626,1.104
83,R_Pelvis_Fwd_Tilt,Kinematics,9.716,1.081
84,R_Pelvis_Fwd_Tilt,Kinematics,9.82,1.055
85,R_Pelvis_Fwd_Tilt,Kinematics,9.939,1.025
86,R_Pelvis_Fwd_Tilt,Kinematics,10.074,0.989
87,R_Pelvis_Fwd_Tilt,Kinematics,10.228,0.951
88,R_Pelvis_Fwd_Tilt,Kinematics,10.401,0.911
89,R_Pelvis_Fwd_Tilt,Kinematics,10.593,0.877
90,R_Pelvis_Fwd_Tilt,Kinematics,10.8,0.846
91,R_Pelvis_Fwd_Tilt,Kinematics,11.016,0.821
92,R_Pelvis_Fwd_Tilt,Kinematics,11.237,0.797
93,R_Pelvis_Fwd_Tilt,Kinematics,11.458,0.767
94,R_Pelvis_Fwd_Tilt,Kinematics,11.677,0.731
95,R_Pelvis_Fwd_Tilt,Kinematics,11.891,0.687
96,R_Pelvis_Fwd_Tilt,Kinematics,12.096,0.638
97,R_Pelvis_Fwd_Tilt,Kinematics,12.288,0.585
98,R_Pelvis_Fwd_Tilt,Kinematics,12.462,0.533
99,R_Pelvis_Fwd_Tilt,Kinematics,12.607,0.484
100,R_Pelvis_Fwd_Tilt,Kinematics,12.725,0.44
1,R_Pelvis_Lat_Tilt,Kinematics,-0.767,0.816
2,R_Pelvis_Lat_Tilt,Kinematics,-0.628,0.809
3,R_Pelvis_Lat_Tilt,Kinematics,-0.401,0.784
4,R_Pelvis_Lat_Tilt,Kinematics,-0.074,0.741
5,R_Pelvis_Lat_Tilt,Kinematics,0.331,0.685
6,R_Pelvis_Lat_Tilt,Kinematics,0.824,0.623
7,R_Pelvis_Lat_Tilt,Kinematics,1.388,0.568
8,R_Pelvis_Lat_Tilt,Kinematics,2.006,0.538
9,R_Pelvis_Lat_Tilt,Kinematics,2.639,0.549
10,R_Pelvis_Lat_Tilt,Kinematics,3.241,0.601
11,R_Pelvis_Lat_Tilt,Kinematics,3.769,0.671
12,R_Pelvis_Lat_Tilt,Kinematics,4.189,0.741
13,R_Pelvis_Lat_Tilt,Kinematics,4.483,0.784
14,R_Pelvis_Lat_Tilt,Kinematics,4.652,0.796
15,R_Pelvis_Lat_Tilt,Kinematics,4.711,0.773
16,R_Pelvis_Lat_Tilt,Kinematics,4.685,0.729
17,R_Pelvis_Lat_Tilt,Kinematics,4.603,0.677
18,R_Pelvis_Lat_Tilt,Kinematics,4.497,0.63
19,R_Pelvis_Lat_Tilt,Kinematics,4.384,0.592
20,R_Pelvis_Lat_Tilt,Kinematics,4.27,0.561
21,R_Pelvis_Lat_Tilt,Kinematics,4.147,0.533
22,R_Pelvis_Lat_Tilt,Kinematics,3.999,0.506
23,R_Pelvis_Lat_Tilt,Kinematics,3.818,0.478
24,R_Pelvis_Lat_Tilt,Kinematics,3.599,0.451
25,R_Pelvis_Lat_Tilt,Kinematics,3.351,0.427
26,R_Pelvis_Lat_Tilt,Kinematics,3.081,0.409
27,R_Pelvis_Lat_Tilt,Kinematics,2.801,0.399
28,R_Pelvis_Lat_Tilt,Kinematics,2.519,0.398
29,R_Pelvis_Lat_Tilt,Kinematics,2.242,0.406
30,R_Pelvis_Lat_Tilt,Kinematics,1.977,0.418
31,R_Pelvis_Lat_Tilt,Kinematics,1.731,0.435
32,R_Pelvis_Lat_Tilt,Kinematics,1.512,0.454
33,R_Pelvis_Lat_Tilt,Kinematics,1.329,0.479
34,R_Pelvis_Lat_Tilt,Kinematics,1.185,0.507
35,R_Pelvis_Lat_Tilt,Kinematics,1.084,0.536
36,R_Pelvis_Lat_Tilt,Kinematics,1.024,0.559
37,R_Pelvis_Lat_Tilt,Kinematics,1.001,0.575
38,R_Pelvis_Lat_Tilt,Kinematics,1.012,0.579
39,R_Pelvis_Lat_Tilt,Kinematics,1.05,0.574
40,R_Pelvis_Lat_Tilt,Kinematics,1.111,0.564
41,R_Pelvis_Lat_Tilt,Kinematics,1.192,0.553
42,R_Pelvis_Lat_Tilt,Kinematics,1.29,0.542
43,R_Pelvis_Lat_Tilt,Kinematics,1.4,0.535
44,R_Pelvis_Lat_Tilt,Kinematics,1.519,0.53
45,R_Pelvis_Lat_Tilt,Kinematics,1.646,0.529
46,R_Pelvis_Lat_Tilt,Kinematics,1.782,0.53
47,R_Pelvis_Lat_Tilt,Kinematics,1.923,0.529
48,R_Pelvis_Lat_Tilt,Kinematics,2.063,0.522
49,R_Pelvis_Lat_Tilt,Kinematics,2.185,0.506
50,R_Pelvis_Lat_Tilt,Kinematics,2.267,0.481
51,R_Pelvis_Lat_Tilt,Kinematics,2.286,0.449
52,R_Pelvis_Lat_Tilt,Kinematics,2.224,0.414
53,R_Pelvis_Lat_Tilt,Kinematics,2.069,0.38
54,R_Pelvis_Lat_Tilt,Kinematics,1.815,0.356
55,R_Pelvis_Lat_Tilt,Kinematics,1.454,0.349
56,R_Pelvis_Lat_Tilt,Kinematics,0.989,0.359
57,R_Pelvis_Lat_Tilt,Kinematics,0.425,0.381
58,R_Pelvis_Lat_Tilt,Kinematics,-0.211,0.404
59,R_Pelvis_Lat_Tilt,Kinematics,-0.878,0.419
60,R_Pelvis_Lat_Tilt,Kinematics,-1.525,0.429
61,R_Pelvis_Lat_Tilt,Kinematics,-2.104,0.439
62,R_Pelvis_Lat_Tilt,Kinematics,-2.581,0.459
63,R_Pelvis_Lat_Tilt,Kinematics,-2.932,0.485
64,R_Pelvis_Lat_Tilt,Kinematics,-3.154,0.514
65,R_Pelvis_Lat_Tilt,Kinematics,-3.257,0.537
66,R_Pelvis_Lat_Tilt,Kinematics,-3.261,0.554
67,R_Pelvis_Lat_Tilt,Kinematics,-3.195,0.565
68,R_Pelvis_Lat_Tilt,Kinematics,-3.081,0.572
69,R_Pelvis_Lat_Tilt,Kinematics,-2.935,0.577
70,R_Pelvis_Lat_Tilt,Kinematics,-2.758,0.575
71,R_Pelvis_Lat_Tilt,Kinematics,-2.546,0.568
72,R_Pelvis_Lat_Tilt,Kinematics,-2.294,0.553
73,R_Pelvis_Lat_Tilt,Kinematics,-2.011,0.536
74,R_Pelvis_Lat_Tilt,Kinematics,-1.707,0.517
75,R_Pelvis_Lat_Tilt,Kinematics,-1.397,0.499
76,R_Pelvis_Lat_Tilt,Kinematics,-1.091,0.487
77,R_Pelvis_Lat_Tilt,Kinematics,-0.794,0.483
78,R_Pelvis_Lat_Tilt,Kinematics,-0.51,0.489
79,R_Pelvis_Lat_Tilt,Kinematics,-0.245,0.503
80,R_Pelvis_Lat_Tilt,Kinematics,-0.002,0.52
81,R_Pelvis_Lat_Tilt,Kinematics,0.213,0.537
82,R_Pelvis_Lat_Tilt,Kinematics,0.394,0.551
83,R_Pelvis_Lat_Tilt,Kinematics,0.537,0.56
84,R_Pelvis_Lat_Tilt,Kinematics,0.641,0.561
85,R_Pelvis_Lat_Tilt,Kinematics,0.704,0.552
86,R_Pelvis_Lat_Tilt,Kinematics,0.732,0.534
87,R_Pelvis_Lat_Tilt,Kinematics,0.724,0.507
88,R_Pelvis_Lat_Tilt,Kinematics,0.685,0.474
89,R_Pelvis_Lat_Tilt,Kinematics,0.615,0.44
90,R_Pelvis_Lat_Tilt,Kinematics,0.517,0.411
91,R_Pelvis_Lat_Tilt,Kinematics,0.391,0.392
92,R_Pelvis_Lat_Tilt,Kinematics,0.24,0.385
93,R_Pelvis_Lat_Tilt,Kinematics,0.064,0.393
94,R_Pelvis_Lat_Tilt,Kinematics,-0.132,0.41
95,R_Pelvis_Lat_Tilt,Kinematics,-0.345,0.432
96,R_Pelvis_Lat_Tilt,Kinematics,-0.564,0.454
97,R_Pelvis_Lat_Tilt,Kinematics,-0.771,0.466
98,R_Pelvis_Lat_Tilt,Kinematics,-0.945,0.469
99,R_Pelvis_Lat_Tilt,Kinematics,-1.048,0.462
100,R_Pelvis_Lat_Tilt,Kinematics,-1.071,0.455
1,R_HIP_Flex_ANG,Kinematics,36.22,1.216
2,R_HIP_Flex_ANG,Kinematics,36.461,1.269
3,R_HIP_Flex_ANG,Kinematics,36.884,1.301
4,R_HIP_Flex_ANG,Kinematics,37.446,1.304
5,R_HIP_Flex_ANG,Kinematics,38.054,1.296
6,R_HIP_Flex_ANG,Kinematics,38.65,1.288
7,R_HIP_Flex_ANG,Kinematics,39.185,1.303
8,R_HIP_Flex_ANG,Kinematics,39.598,1.351
9,R_HIP_Flex_ANG,Kinematics,39.848,1.433
10,R_HIP_Flex_ANG,Kinematics,39.881,1.539
11,R_HIP_Flex_ANG,Kinematics,39.693,1.641
12,R_HIP_Flex_ANG,Kinematics,39.293,1.729
13,R_HIP_Flex_ANG,Kinematics,38.716,1.793
14,R_HIP_Flex_ANG,Kinematics,37.995,1.838
15,R_HIP_Flex_ANG,Kinematics,37.153,1.871
16,R_HIP_Flex_ANG,Kinematics,36.21,1.899
17,R_HIP_Flex_ANG,Kinematics,35.182,1.927
18,R_HIP_Flex_ANG,Kinematics,34.082,1.956
19,R_HIP_Flex_ANG,Kinematics,32.925,1.981
20,R_HIP_Flex_ANG,Kinematics,31.72,1.998
21,R_HIP_Flex_ANG,Kinematics,30.478,2.004
22,R_HIP_Flex_ANG,Kinematics,29.204,1.999
