Frame,Measurement,Measure_Category,Mean,SD
1,R_Trunk_Fwd_Tilt,Kinematics,1.409,0.391
2,R_Trunk_Fwd_Tilt,Kinematics,1.273,0.394
3,R_Trunk_Fwd_Tilt,Kinematics,1.113,0.405
4,R_Trunk_Fwd_Tilt,Kinematics,0.924,0.418
5,R_Trunk_Fwd_Tilt,Kinematics,0.703,0.436
6,R_Trunk_Fwd_Tilt,Kinematics,0.474,0.455
7,R_Trunk_Fwd_Tilt,Kinematics,0.239,0.474
8,R_Trunk_Fwd_Tilt,Kinematics,0.015,0.493
9,R_Trunk_Fwd_Tilt,Kinematics,-0.197,0.511
10,R_Trunk_Fwd_Tilt,Kinematics,-0.382,0.532
11,R_Trunk_Fwd_Tilt,Kinematics,-0.532,0.55
12,R_Trunk_Fwd_Tilt,Kinematics,-0.66,0.571
13,R_Trunk_Fwd_Tilt,Kinematics,-0.752,0.59
14,R_Trunk_Fwd_Tilt,Kinematics,-0.819,0.607
15,R_Trunk_Fwd_Tilt,Kinematics,-0.871,0.623
16,R_Trunk_Fwd_Tilt,Kinematics,-0.909,0.633
17,R_Trunk_Fwd_Tilt,Kinematics,-0.942,0.64
18,R_Trunk_Fwd_Tilt,Kinematics,-0.976,0.641
19,R_Trunk_Fwd_Tilt,Kinematics,-1.015,0.639
20,R_Trunk_Fwd_Tilt,Kinematics,-1.057,0.633
21,R_Trunk_Fwd_Tilt,Kinematics,-1.104,0.624
22,R_Trunk_Fwd_Tilt,Kinematics,-1.152,0.613
23,R_Trunk_Fwd_Tilt,Kinematics,-1.197,0.601
24,R_Trunk_Fwd_Tilt,Kinematics,-1.238,0.589
25,R_Trunk_Fwd_Tilt,Kinematics,-1.271,0.576
26,R_Trunk_Fwd_Tilt,Kinematics,-1.291,0.565
27,R_Trunk_Fwd_Tilt,Kinematics,-1.298,0.553
28,R_Trunk_Fwd_Tilt,Kinematics,-1.289,0.541
29,R_Trunk_Fwd_Tilt,Kinematics,-1.263,0.532
30,R_Trunk_Fwd_Tilt,Kinematics,-1.219,0.522
31,R_Trunk_Fwd_Tilt,Kinematics,-1.157,0.515
32,R_Trunk_Fwd_Tilt,Kinematics,-1.079,0.508
33,R_Trunk_Fwd_Tilt,Kinematics,-0.983,0.5
34,R_Trunk_Fwd_Tilt,Kinematics,-0.871,0.495
35,R_Trunk_Fwd_Tilt,Kinematics,-0.748,0.489
36,R_Trunk_Fwd_Tilt,Kinematics,-0.611,0.481
37,R_Trunk_Fwd_Tilt,Kinematics,-0.465,0.476
38,R_Trunk_Fwd_Tilt,Kinematics,-0.312,0.47
39,R_Trunk_Fwd_Tilt,Kinematics,-0.155,0.465
40,R_Trunk_Fwd_Tilt,Kinematics,0.004,0.462
41,R_Trunk_Fwd_Tilt,Kinematics,0.161,0.462
42,R_Trunk_Fwd_Tilt,Kinematics,0.315,0.466
43,R_Trunk_Fwd_Tilt,Kinematics,0.465,0.473
44,R_Trunk_Fwd_Tilt,Kinematics,0.607,0.485
45,R_Trunk_Fwd_Tilt,Kinematics,0.741,0.499
46,R_Trunk_Fwd_Tilt,Kinematics,0.867,0.514
47,R_Trunk_Fwd_Tilt,Kinematics,0.979,0.531
48,R_Trunk_Fwd_Tilt,Kinematics,1.074,0.548
49,R_Trunk_Fwd_Tilt,Kinematics,1.154,0.564
50,R_Trunk_Fwd_Tilt,Kinematics,1.199,0.581
51,R_Trunk_Fwd_Tilt,Kinematics,1.214,0.598
52,R_Trunk_Fwd_Tilt,Kinematics,1.198,0.615
53,R_Trunk_Fwd_Tilt,Kinematics,1.124,0.636
54,R_Trunk_Fwd_Tilt,Kinematics,1.014,0.659
55,R_Trunk_Fwd_Tilt,Kinematics,0.862,0.681
56,R_Trunk_Fwd_Tilt,Kinematics,0.662,0.707
57,R_Trunk_Fwd_Tilt,Kinematics,0.439,0.731
58,R_Trunk_Fwd_Tilt,Kinematics,0.193,0.752
59,R_Trunk_Fwd_Tilt,Kinematics,-0.059,0.769
60,R_Trunk_Fwd_Tilt,Kinematics,-0.306,0.781
61,R_Trunk_Fwd_Tilt,Kinematics,-0.532,0.788
62,R_Trunk_Fwd_Tilt,Kinematics,-0.73,0.788
63,R_Trunk_Fwd_Tilt,Kinematics,-0.898,0.788
64,R_Trunk_Fwd_Tilt,Kinematics,-1.026,0.783
65,R_Trunk_Fwd_Tilt,Kinematics,-1.126,0.778
66,R_Trunk_Fwd_Tilt,Kinematics,-1.198,0.779
67,R_Trunk_Fwd_Tilt,Kinematics,-1.248,0.778
68,R_Trunk_Fwd_Tilt,Kinematics,-1.289,0.783
69,R_Trunk_Fwd_Tilt,Kinematics,-1.323,0.791
70,R_Trunk_Fwd_Tilt,Kinematics,-1.357,0.803
71,R_Trunk_Fwd_Tilt,Kinematics,-1.392,0.817
72,R_Trunk_Fwd_Tilt,Kinematics,-1.429,0.833
73,R_Trunk_Fwd_Tilt,Kinematics,-1.467,0.849
74,R_Trunk_Fwd_Tilt,Kinematics,-1.502,0.863
75,R_Trunk_Fwd_Tilt,Kinematics,-1.531,0.876
76,R_Trunk_Fwd_Tilt,Kinematics,-1.551,0.884
77,R_Trunk_Fwd_Tilt,Kinematics,-1.558,0.888
78,R_Trunk_Fwd_Tilt,Kinematics,-1.547,0.887
79,R_Trunk_Fwd_Tilt,Kinematics,-1.52,0.881
80,R_Trunk_Fwd_Tilt,Kinematics,-1.474,0.871
81,R_Trunk_Fwd_Tilt,Kinematics,-1.406,0.853
82,R_Trunk_Fwd_Tilt,Kinematics,-1.319,0.834
83,R_Trunk_Fwd_Tilt,Kinematics,-1.215,0.812
84,R_Trunk_Fwd_Tilt,Kinematics,-1.091,0.783
85,R_Trunk_Fwd_Tilt,Kinematics,-0.953,0.757
86,R_Trunk_Fwd_Tilt,Kinematics,-0.804,0.728
87,R_Trunk_Fwd_Tilt,Kinematics,-0.644,0.7
88,R_Trunk_Fwd_Tilt,Kinematics,-0.48,0.675
89,R_Trunk_Fwd_Tilt,Kinematics,-0.312,0.65
90,R_Trunk_Fwd_Tilt,Kinematics,-0.143,0.629
91,R_Trunk_Fwd_Tilt,Kinematics,0.023,0.609
92,R_Trunk_Fwd_Tilt,Kinematics,0.186,0.591
93,R_Trunk_Fwd_Tilt,Kinematics,0.342,0.573
94,R_Trunk_Fwd_Tilt,Kinematics,0.492,0.556
95,R_Trunk_Fwd_Tilt,Kinematics,0.63,0.537
96,R_Trunk_Fwd_Tilt,Kinematics,0.756,0.516
97,R_Trunk_Fwd_Tilt,Kinematics,0.873,0.493
98,R_Trunk_Fwd_Tilt,Kinematics,0.964,0.467
99,R_Trunk_Fwd_Tilt,Kinematics,1.034,0.438
100,R_Trunk_Fwd_Tilt,Kinematics,1.087,0.41
1,R_Trunk_Lat_Tilt,Kinematics,-1.116,0.292
2,R_Trunk_Lat_Tilt,Kinematics,-1.22,0.283
3,R_Trunk_Lat_Tilt,Kinematics,-1.321,0.274
4,R_Trunk_Lat_Tilt,Kinematics,-1.418,0.267
5,R_Trunk_Lat_Tilt,Kinematics,-1.509,0.26
6,R_Trunk_Lat_Tilt,Kinematics,-1.596,0.253
7,R_Trunk_Lat_Tilt,Kinematics,-1.675,0.246
8,R_Trunk_Lat_Tilt,Kinematics,-1.739,0.239
9,R_Trunk_Lat_Tilt,Kinematics,-1.793,0.233
10,R_Trunk_Lat_Tilt,Kinematics,-1.825,0.224
11,R_Trunk_Lat_Tilt,Kinematics,-1.833,0.224
12,R_Trunk_Lat_Tilt,Kinematics,-1.826,0.226
13,R_Trunk_Lat_Tilt,Kinematics,-1.796,0.234
14,R_Trunk_Lat_Tilt,Kinematics,-1.748,0.25
15,R_Trunk_Lat_Tilt,Kinematics,-1.689,0.268
16,R_Trunk_Lat_Tilt,Kinematics,-1.619,0.289
17,R_Trunk_Lat_Tilt,Kinematics,-1.543,0.309
18,R_Trunk_Lat_Tilt,Kinematics,-1.466,0.329
19,R_Trunk_Lat_Tilt,Kinematics,-1.39,0.345
20,R_Trunk_Lat_Tilt,Kinematics,-1.318,0.357
21,R_Trunk_Lat_Tilt,Kinematics,-1.25,0.367
22,R_Trunk_Lat_Tilt,Kinematics,-1.189,0.374
23,R_Trunk_Lat_Tilt,Kinematics,-1.133,0.377
24,R_Trunk_Lat_Tilt,Kinematics,-1.083,0.379
25,R_Trunk_Lat_Tilt,Kinematics,-1.035,0.38
26,R_Trunk_Lat_Tilt,Kinematics,-0.987,0.381
27,R_Trunk_Lat_Tilt,Kinematics,-0.937,0.382
28,R_Trunk_Lat_Tilt,Kinematics,-0.882,0.383
29,R_Trunk_Lat_Tilt,Kinematics,-0.821,0.385
30,R_Trunk_Lat_Tilt,Kinematics,-0.751,0.388
31,R_Trunk_Lat_Tilt,Kinematics,-0.672,0.39
32,R_Trunk_Lat_Tilt,Kinematics,-0.584,0.393
33,R_Trunk_Lat_Tilt,Kinematics,-0.488,0.397
34,R_Trunk_Lat_Tilt,Kinematics,-0.386,0.4
35,R_Trunk_Lat_Tilt,Kinematics,-0.278,0.403
36,R_Trunk_Lat_Tilt,Kinematics,-0.164,0.407
37,R_Trunk_Lat_Tilt,Kinematics,-0.047,0.41
38,R_Trunk_Lat_Tilt,Kinematics,0.073,0.413
39,R_Trunk_Lat_Tilt,Kinematics,0.197,0.414
40,R_Trunk_Lat_Tilt,Kinematics,0.325,0.414
41,R_Trunk_Lat_Tilt,Kinematics,0.457,0.412
42,R_Trunk_Lat_Tilt,Kinematics,0.595,0.409
43,R_Trunk_Lat_Tilt,Kinematics,0.739,0.403
44,R_Trunk_Lat_Tilt,Kinematics,0.889,0.396
45,R_Trunk_Lat_Tilt,Kinematics,1.043,0.386
46,R_Trunk_Lat_Tilt,Kinematics,1.201,0.374
47,R_Trunk_Lat_Tilt,Kinematics,1.359,0.362
48,R_Trunk_Lat_Tilt,Kinematics,1.514,0.348
49,R_Trunk_Lat_Tilt,Kinematics,1.666,0.337
50,R_Trunk_Lat_Tilt,Kinematics,1.807,0.325
51,R_Trunk_Lat_Tilt,Kinematics,1.941,0.318
52,R_Trunk_Lat_Tilt,Kinematics,2.067,0.314
53,R_Trunk_Lat_Tilt,Kinematics,2.186,0.315
54,R_Trunk_Lat_Tilt,Kinematics,2.301,0.322
55,R_Trunk_Lat_Tilt,Kinematics,2.413,0.335
56,R_Trunk_Lat_Tilt,Kinematics,2.522,0.353
57,R_Trunk_Lat_Tilt,Kinematics,2.626,0.375
58,R_Trunk_Lat_Tilt,Kinematics,2.722,0.402
59,R_Trunk_Lat_Tilt,Kinematics,2.802,0.427
60,R_Trunk_Lat_Tilt,Kinematics,2.864,0.456
61,R_Trunk_Lat_Tilt,Kinematics,2.899,0.487
62,R_Trunk_Lat_Tilt,Kinematics,2.907,0.512
63,R_Trunk_Lat_Tilt,Kinematics,2.889,0.542
64,R_Trunk_Lat_Tilt,Kinematics,2.843,0.568
65,R_Trunk_Lat_Tilt,Kinematics,2.777,0.589
66,R_Trunk_Lat_Tilt,Kinematics,2.698,0.612
67,R_Trunk_Lat_Tilt,Kinematics,2.608,0.63
68,R_Trunk_Lat_Tilt,Kinematics,2.516,0.647
69,R_Trunk_Lat_Tilt,Kinematics,2.425,0.661
70,R_Trunk_Lat_Tilt,Kinematics,2.339,0.673
71,R_Trunk_Lat_Tilt,Kinematics,2.258,0.685
72,R_Trunk_Lat_Tilt,Kinematics,2.185,0.693
73,R_Trunk_Lat_Tilt,Kinematics,2.117,0.702
74,R_Trunk_Lat_Tilt,Kinematics,2.054,0.709
75,R_Trunk_Lat_Tilt,Kinematics,1.995,0.714
76,R_Trunk_Lat_Tilt,Kinematics,1.935,0.718
77,R_Trunk_Lat_Tilt,Kinematics,1.874,0.721
78,R_Trunk_Lat_Tilt,Kinematics,1.809,0.721
79,R_Trunk_Lat_Tilt,Kinematics,1.739,0.72
80,R_Trunk_Lat_Tilt,Kinematics,1.663,0.719
81,R_Trunk_Lat_Tilt,Kinematics,1.58,0.716
82,R_Trunk_Lat_Tilt,Kinematics,1.492,0.712
