Frame,Measurement,Measure_Category,Mean,SD
52,R_Trunk_Fwd_Tilt,Kinematics,-2.682,0.575
53,R_Trunk_Fwd_Tilt,Kinematics,-2.833,0.582
54,R_Trunk_Fwd_Tilt,Kinematics,-3.006,0.595
55,R_Trunk_Fwd_Tilt,Kinematics,-3.197,0.603
56,R_Trunk_Fwd_Tilt,Kinematics,-3.399,0.609
57,R_Trunk_Fwd_Tilt,Kinematics,-3.598,0.597
58,R_Trunk_Fwd_Tilt,Kinematics,-3.791,0.581
59,R_Trunk_Fwd_Tilt,Kinematics,-3.963,0.555
60,R_Trunk_Fwd_Tilt,Kinematics,-4.113,0.526
61,R_Trunk_Fwd_Tilt,Kinematics,-4.226,0.504
62,R_Trunk_Fwd_Tilt,Kinematics,-4.299,0.482
63,R_Trunk_Fwd_Tilt,Kinematics,-4.332,0.469
64,R_Trunk_Fwd_Tilt,Kinematics,-4.322,0.46
65,R_Trunk_Fwd_Tilt,Kinematics,-4.274,0.447
66,R_Trunk_Fwd_Tilt,Kinematics,-4.19,0.432
67,R_Trunk_Fwd_Tilt,Kinematics,-4.092,0.412
68,R_Trunk_Fwd_Tilt,Kinematics,-3.985,0.385
69,R_Trunk_Fwd_Tilt,Kinematics,-3.89,0.356
70,R_Trunk_Fwd_Tilt,Kinematics,-3.817,0.329
71,R_Trunk_Fwd_Tilt,Kinematics,-3.778,0.307
72,R_Trunk_Fwd_Tilt,Kinematics,-3.779,0.288
73,R_Trunk_Fwd_Tilt,Kinematics,-3.817,0.284
74,R_Trunk_Fwd_Tilt,Kinematics,-3.891,0.278
75,R_Trunk_Fwd_Tilt,Kinematics,-3.983,0.28
76,R_Trunk_Fwd_Tilt,Kinematics,-4.087,0.284
77,R_Trunk_Fwd_Tilt,Kinematics,-4.184,0.291
78,R_Trunk_Fwd_Tilt,Kinematics,-4.269,0.3
79,R_Trunk_Fwd_Tilt,Kinematics,-4.322,0.317
80,R_Trunk_Fwd_Tilt,Kinematics,-4.349,0.339
81,R_Trunk_Fwd_Tilt,Kinematics,-4.336,0.357
82,R_Trunk_Fwd_Tilt,Kinematics,-4.28,0.385
83,R_Trunk_Fwd_Tilt,Kinematics,-4.194,0.404
84,R_Trunk_Fwd_Tilt,Kinematics,-4.061,0.42
85,R_Trunk_Fwd_Tilt,Kinematics,-3.908,0.431
86,R_Trunk_Fwd_Tilt,Kinematics,-3.729,0.429
87,R_Trunk_Fwd_Tilt,Kinematics,-3.543,0.419
88,R_Trunk_Fwd_Tilt,Kinematics,-3.357,0.403
89,R_Trunk_Fwd_Tilt,Kinematics,-3.186,0.378
90,R_Trunk_Fwd_Tilt,Kinematics,-3.038,0.349
91,R_Trunk_Fwd_Tilt,Kinematics,-2.916,0.329
92,R_Trunk_Fwd_Tilt,Kinematics,-2.841,0.314
93,R_Trunk_Fwd_Tilt,Kinematics,-2.788,0.319
94,R_Trunk_Fwd_Tilt,Kinematics,-2.778,0.345
95,R_Trunk_Fwd_Tilt,Kinematics,-2.79,0.383
96,R_Trunk_Fwd_Tilt,Kinematics,-2.82,0.433
97,R_Trunk_Fwd_Tilt,Kinematics,-2.876,0.478
98,R_Trunk_Fwd_Tilt,Kinematics,-2.941,0.526
99,R_Trunk_Fwd_Tilt,Kinematics,-3.026,0.563
100,R_Trunk_Fwd_Tilt,Kinematics,-3.057,0.578
1,R_Trunk_Lat_Tilt,Kinematics,-1.452,0.54
2,R_Trunk_Lat_Tilt,Kinematics,-1.492,0.532
3,R_Trunk_Lat_Tilt,Kinematics,-1.526,0.521
4,R_Trunk_Lat_Tilt,Kinematics,-1.55,0.505
5,R_Trunk_Lat_Tilt,Kinematics,-1.555,0.486
6,R_Trunk_Lat_Tilt,Kinematics,-1.549,0.467
7,R_Trunk_Lat_Tilt,Kinematics,-1.512,0.446
8,R_Trunk_Lat_Tilt,Kinematics,-1.458,0.43
9,R_Trunk_Lat_Tilt,Kinematics,-1.385,0.417
10,R_Trunk_Lat_Tilt,Kinematics,-1.285,0.411
11,R_Trunk_Lat_Tilt,Kinematics,-1.173,0.407
12,R_Trunk_Lat_Tilt,Kinematics,-1.045,0.407
13,R_Trunk_Lat_Tilt,Kinematics,-0.912,0.408
14,R_Trunk_Lat_Tilt,Kinematics,-0.777,0.409
15,R_Trunk_Lat_Tilt,Kinematics,-0.651,0.409
16,R_Trunk_Lat_Tilt,Kinematics,-0.535,0.409
17,R_Trunk_Lat_Tilt,Kinematics,-0.433,0.411
18,R_Trunk_Lat_Tilt,Kinematics,-0.349,0.415
19,R_Trunk_Lat_Tilt,Kinematics,-0.273,0.421
20,R_Trunk_Lat_Tilt,Kinematics,-0.206,0.433
21,R_Trunk_Lat_Tilt,Kinematics,-0.143,0.447
22,R_Trunk_Lat_Tilt,Kinematics,-0.08,0.464
23,R_Trunk_Lat_Tilt,Kinematics,-0.015,0.477
24,R_Trunk_Lat_Tilt,Kinematics,0.051,0.491
25,R_Trunk_Lat_Tilt,Kinematics,0.114,0.495
26,R_Trunk_Lat_Tilt,Kinematics,0.175,0.496
27,R_Trunk_Lat_Tilt,Kinematics,0.227,0.493
28,R_Trunk_Lat_Tilt,Kinematics,0.271,0.49
29,R_Trunk_Lat_Tilt,Kinematics,0.305,0.488
30,R_Trunk_Lat_Tilt,Kinematics,0.328,0.49
31,R_Trunk_Lat_Tilt,Kinematics,0.343,0.493
32,R_Trunk_Lat_Tilt,Kinematics,0.351,0.498
33,R_Trunk_Lat_Tilt,Kinematics,0.356,0.504
34,R_Trunk_Lat_Tilt,Kinematics,0.359,0.509
35,R_Trunk_Lat_Tilt,Kinematics,0.364,0.513
36,R_Trunk_Lat_Tilt,Kinematics,0.37,0.515
37,R_Trunk_Lat_Tilt,Kinematics,0.378,0.516
38,R_Trunk_Lat_Tilt,Kinematics,0.389,0.514
39,R_Trunk_Lat_Tilt,Kinematics,0.402,0.512
40,R_Trunk_Lat_Tilt,Kinematics,0.42,0.509
41,R_Trunk_Lat_Tilt,Kinematics,0.442,0.506
42,R_Trunk_Lat_Tilt,Kinematics,0.473,0.503
43,R_Trunk_Lat_Tilt,Kinematics,0.511,0.499
44,R_Trunk_Lat_Tilt,Kinematics,0.558,0.492
45,R_Trunk_Lat_Tilt,Kinematics,0.614,0.483
46,R_Trunk_Lat_Tilt,Kinematics,0.679,0.467
47,R_Trunk_Lat_Tilt,Kinematics,0.753,0.449
48,R_Trunk_Lat_Tilt,Kinematics,0.835,0.427
49,R_Trunk_Lat_Tilt,Kinematics,0.921,0.404
50,R_Trunk_Lat_Tilt,Kinematics,1.008,0.382
51,R_Trunk_Lat_Tilt,Kinematics,1.09,0.362
52,R_Trunk_Lat_Tilt,Kinematics,1.16,0.344
53,R_Trunk_Lat_Tilt,Kinematics,1.214,0.33
54,R_Trunk_Lat_Tilt,Kinematics,1.245,0.319
55,R_Trunk_Lat_Tilt,Kinematics,1.253,0.312
56,R_Trunk_Lat_Tilt,Kinematics,1.23,0.309
57,R_Trunk_Lat_Tilt,Kinematics,1.178,0.307
58,R_Trunk_Lat_Tilt,Kinematics,1.099,0.307
59,R_Trunk_Lat_Tilt,Kinematics,0.994,0.304
60,R_Trunk_Lat_Tilt,Kinematics,0.868,0.299
61,R_Trunk_Lat_Tilt,Kinematics,0.725,0.291
62,R_Trunk_Lat_Tilt,Kinematics,0.576,0.281
63,R_Trunk_Lat_Tilt,Kinematics,0.427,0.271
64,R_Trunk_Lat_Tilt,Kinematics,0.29,0.262
65,R_Trunk_Lat_Tilt,Kinematics,0.167,0.26
66,R_Trunk_Lat_Tilt,Kinematics,0.066,0.257
67,R_Trunk_Lat_Tilt,Kinematics,-0.019,0.263
68,R_Trunk_Lat_Tilt,Kinematics,-0.089,0.266
69,R_Trunk_Lat_Tilt,Kinematics,-0.153,0.272
70,R_Trunk_Lat_Tilt,Kinematics,-0.217,0.276
71,R_Trunk_Lat_Tilt,Kinematics,-0.284,0.281
72,R_Trunk_Lat_Tilt,Kinematics,-0.355,0.286
73,R_Trunk_Lat_Tilt,Kinematics,-0.432,0.293
74,R_Trunk_Lat_Tilt,Kinematics,-0.51,0.301
75,R_Trunk_Lat_Tilt,Kinematics,-0.586,0.312
76,R_Trunk_Lat_Tilt,Kinematics,-0.656,0.326
77,R_Trunk_Lat_Tilt,Kinematics,-0.715,0.341
78,R_Trunk_Lat_Tilt,Kinematics,-0.767,0.36
79,R_Trunk_Lat_Tilt,Kinematics,-0.804,0.377
80,R_Trunk_Lat_Tilt,Kinematics,-0.836,0.396
81,R_Trunk_Lat_Tilt,Kinematics,-0.859,0.412
82,R_Trunk_Lat_Tilt,Kinematics,-0.88,0.427
83,R_Trunk_Lat_Tilt,Kinematics,-0.898,0.438
84,R_Trunk_Lat_Tilt,Kinematics,-0.916,0.443
85,R_Trunk_Lat_Tilt,Kinematics,-0.934,0.446
86,R_Trunk_Lat_Tilt,Kinematics,-0.952,0.445
87,R_Trunk_Lat_Tilt,Kinematics,-0.974,0.443
88,R_Trunk_Lat_Tilt,Kinematics,-0.997,0.441
89,R_Trunk_Lat_Tilt,Kinematics,-1.028,0.439
90,R_Trunk_Lat_Tilt,Kinematics,-1.063,0.439
91,R_Trunk_Lat_Tilt,Kinematics,-1.103,0.444
92,R_Trunk_Lat_Tilt,Kinematics,-1.148,0.452
93,R_Trunk_Lat_Tilt,Kinematics,-1.193,0.463
94,R_Trunk_Lat_Tilt,Kinematics,-1.236,0.474
95,R_Trunk_Lat_Tilt,Kinematics,-1.274,0.483
96,R_Trunk_Lat_Tilt,Kinematics,-1.308,0.489
97,R_Trunk_Lat_Tilt,Kinematics,-1.338,0.492
98,R_Trunk_Lat_Tilt,Kinematics,-1.368,0.494
99,R_Trunk_Lat_Tilt,Kinematics,-1.4,0.495
100,R_Trunk_Lat_Tilt,Kinematics,-1.411,0.495
1,R_Pelvis_Fwd_Tilt,Kinematics,5.272,1.008
2,R_Pelvis_Fwd_Tilt,Kinematics,5.133,1.02
3,R_Pelvis_Fwd_Tilt,Kinematics,4.968,1.045
4,R_Pelvis_Fwd_Tilt,Kinematics,4.758,1.088
5,R_Pelvis_Fwd_Tilt,Kinematics,4.497,1.138
6,R_Pelvis_Fwd_Tilt,Kinematics,4.212,1.19
7,R_Pelvis_Fwd_Tilt,Kinematics,3.889,1.233
8,R_Pelvis_Fwd_Tilt,Kinematics,3.557,1.265
9,R_Pelvis_Fwd_Tilt,Kinematics,3.222,1.285
10,R_Pelvis_Fwd_Tilt,Kinematics,2.907,1.282
11,R_Pelvis_Fwd_Tilt,Kinematics,2.609,1.273
12,R_Pelvis_Fwd_Tilt,Kinematics,2.371,1.248
13,R_Pelvis_Fwd_Tilt,Kinematics,2.191,1.219
14,R_Pelvis_Fwd_Tilt,Kinematics,2.071,1.194
15,R_Pelvis_Fwd_Tilt,Kinematics,2.069,1.164
16,R_Pelvis_Fwd_Tilt,Kinematics,2.132,1.144
17,R_Pelvis_Fwd_Tilt,Kinematics,2.284,1.121
18,R_Pelvis_Fwd_Tilt,Kinematics,2.499,1.101
19,R_Pelvis_Fwd_Tilt,Kinematics,2.736,1.078
20,R_Pelvis_Fwd_Tilt,Kinematics,2.963,1.069
21,R_Pelvis_Fwd_Tilt,Kinematics,3.155,1.074
22,R_Pelvis_Fwd_Tilt,Kinematics,3.278,1.092
23,R_Pelvis_Fwd_Tilt,Kinematics,3.315,1.127
24,R_Pelvis_Fwd_Tilt,Kinematics,3.29,1.165
25,R_Pelvis_Fwd_Tilt,Kinematics,3.191,1.196
26,R_Pelvis_Fwd_Tilt,Kinematics,3.052,1.21
27,R_Pelvis_Fwd_Tilt,Kinematics,2.899,1.213
28,R_Pelvis_Fwd_Tilt,Kinematics,2.752,1.193
29,R_Pelvis_Fwd_Tilt,Kinematics,2.631,1.169
30,R_Pelvis_Fwd_Tilt,Kinematics,2.562,1.135
31,R_Pelvis_Fwd_Tilt,Kinematics,2.551,1.099
32,R_Pelvis_Fwd_Tilt,Kinematics,2.612,1.075
33,R_Pelvis_Fwd_Tilt,Kinematics,2.754,1.046
34,R_Pelvis_Fwd_Tilt,Kinematics,2.964,1.027
35,R_Pelvis_Fwd_Tilt,Kinematics,3.247,1.005
36,R_Pelvis_Fwd_Tilt,Kinematics,3.587,0.982
37,R_Pelvis_Fwd_Tilt,Kinematics,3.963,0.948
38,R_Pelvis_Fwd_Tilt,Kinematics,4.357,0.914
39,R_Pelvis_Fwd_Tilt,Kinematics,4.739,0.875
40,R_Pelvis_Fwd_Tilt,Kinematics,5.085,0.841
41,R_Pelvis_Fwd_Tilt,Kinematics,5.376,0.828
42,R_Pelvis_Fwd_Tilt,Kinematics,5.598,0.825
43,R_Pelvis_Fwd_Tilt,Kinematics,5.731,0.845
44,R_Pelvis_Fwd_Tilt,Kinematics,5.796,0.88
45,R_Pelvis_Fwd_Tilt,Kinematics,5.798,0.916
46,R_Pelvis_Fwd_Tilt,Kinematics,5.754,0.94
47,R_Pelvis_Fwd_Tilt,Kinematics,5.687,0.956
48,R_Pelvis_Fwd_Tilt,Kinematics,5.612,0.946
49,R_Pelvis_Fwd_Tilt,Kinematics,5.546,0.922
50,R_Pelvis_Fwd_Tilt,Kinematics,5.491,0.877
51,R_Pelvis_Fwd_Tilt,Kinematics,5.448,0.826
52,R_Pelvis_Fwd_Tilt,Kinematics,5.405,0.76
53,R_Pelvis_Fwd_Tilt,Kinematics,5.353,0.704
54,R_Pelvis_Fwd_Tilt,Kinematics,5.278,0.657
55,R_Pelvis_Fwd_Tilt,Kinematics,5.174,0.626
56,R_Pelvis_Fwd_Tilt,Kinematics,5.027,0.608
57,R_Pelvis_Fwd_Tilt,Kinematics,4.843,0.602
58,R_Pelvis_Fwd_Tilt,Kinematics,4.622,0.601
59,R_Pelvis_Fwd_Tilt,Kinematics,4.373,0.601
60,R_Pelvis_Fwd_Tilt,Kinematics,4.112,0.601
61,R_Pelvis_Fwd_Tilt,Kinematics,3.853,0.596
62,R_Pelvis_Fwd_Tilt,Kinematics,3.636,0.588
63,R_Pelvis_Fwd_Tilt,Kinematics,3.465,0.577
64,R_Pelvis_Fwd_Tilt,Kinematics,3.379,0.572
65,R_Pelvis_Fwd_Tilt,Kinematics,3.367,0.563
66,R_Pelvis_Fwd_Tilt,Kinematics,3.449,0.573
67,R_Pelvis_Fwd_Tilt,Kinematics,3.588,0.587
68,R_Pelvis_Fwd_Tilt,Kinematics,3.767,0.596
69,R_Pelvis_Fwd_Tilt,Kinematics,3.945,0.601
70,R_Pelvis_Fwd_Tilt,Kinematics,4.093,0.593
71,R_Pelvis_Fwd_Tilt,Kinematics,4.179,0.577
72,R_Pelvis_Fwd_Tilt,Kinematics,4.175,0.548
73,R_Pelvis_Fwd_Tilt,Kinematics,4.092,0.55
74,R_Pelvis_Fwd_Tilt,Kinematics,3.914,0.54
75,R_Pelvis_Fwd_Tilt,Kinematics,3.682,0.553
76,R_Pelvis_Fwd_Tilt,Kinematics,3.399,0.561
77,R_Pelvis_Fwd_Tilt,Kinematics,3.111,0.566
78,R_Pelvis_Fwd_Tilt,Kinematics,2.827,0.56
79,R_Pelvis_Fwd_Tilt,Kinematics,2.589,0.553
80,R_Pelvis_Fwd_Tilt,Kinematics,2.397,0.544
81,R_Pelvis_Fwd_Tilt,Kinematics,2.275,0.532
82,R_Pelvis_Fwd_Tilt,Kinematics,2.237,0.542
83,R_Pelvis_Fwd_Tilt,Kinematics,2.259,0.552
84,R_Pelvis_Fwd_Tilt,Kinematics,2.382,0.584
85,R_Pelvis_Fwd_Tilt,Kinematics,2.555,0.621
86,R_Pelvis_Fwd_Tilt,Kinematics,2.791,0.651
87,R_Pelvis_Fwd_Tilt,Kinematics,3.064,0.685
88,R_Pelvis_Fwd_Tilt,Kinematics,3.35,0.713
89,R_Pelvis_Fwd_Tilt,Kinematics,3.63,0.748
90,R_Pelvis_Fwd_Tilt,Kinematics,3.883,0.786
91,R_Pelvis_Fwd_Tilt,Kinematics,4.103,0.841
92,R_Pelvis_Fwd_Tilt,Kinematics,4.255,0.907
93,R_Pelvis_Fwd_Tilt,Kinematics,4.378,0.983
94,R_Pelvis_Fwd_Tilt,Kinematics,4.441,1.059
95,R_Pelvis_Fwd_Tilt,Kinematics,4.478,1.122
96,R_Pelvis_Fwd_Tilt,Kinematics,4.493,1.174
97,R_Pelvis_Fwd_Tilt,Kinematics,4.493,1.192
98,R_Pelvis_Fwd_Tilt,Kinematics,4.49,1.2
99,R_Pelvis_Fwd_Tilt,Kinematics,4.482,1.188
100,R_Pelvis_Fwd_Tilt,Kinematics,4.48,1.184
1,R_Pelvis_Lat_Tilt,Kinematics,0.365,0.393
2,R_Pelvis_Lat_Tilt,Kinematics,0.615,0.425
3,R_Pelvis_Lat_Tilt,Kinematics,0.882,0.456
4,R_Pelvis_Lat_Tilt,Kinematics,1.175,0.477
5,R_Pelvis_Lat_Tilt,Kinematics,1.487,0.48
6,R_Pelvis_Lat_Tilt,Kinematics,1.808,0.478
7,R_Pelvis_Lat_Tilt,Kinematics,2.132,0.461
8,R_Pelvis_Lat_Tilt,Kinematics,2.455,0.438
9,R_Pelvis_Lat_Tilt,Kinematics,2.772,0.413
10,R_Pelvis_Lat_Tilt,Kinematics,3.073,0.38
11,R_Pelvis_Lat_Tilt,Kinematics,3.365,0.353
12,R_Pelvis_Lat_Tilt,Kinematics,3.626,0.327
13,R_Pelvis_Lat_Tilt,Kinematics,3.857,0.321
14,R_Pelvis_Lat_Tilt,Kinematics,4.056,0.34
15,R_Pelvis_Lat_Tilt,Kinematics,4.182,0.384
16,R_Pelvis_Lat_Tilt,Kinematics,4.261,0.446
17,R_Pelvis_Lat_Tilt,Kinematics,4.265,0.518
18,R_Pelvis_Lat_Tilt,Kinematics,4.198,0.577
19,R_Pelvis_Lat_Tilt,Kinematics,4.089,0.628
20,R_Pelvis_Lat_Tilt,Kinematics,3.926,0.654
21,R_Pelvis_Lat_Tilt,Kinematics,3.74,0.669
22,R_Pelvis_Lat_Tilt,Kinematics,3.54,0.672
23,R_Pelvis_Lat_Tilt,Kinematics,3.332,0.666
24,R_Pelvis_Lat_Tilt,Kinematics,3.122,0.659
25,R_Pelvis_Lat_Tilt,Kinematics,2.9,0.645
26,R_Pelvis_Lat_Tilt,Kinematics,2.673,0.632
27,R_Pelvis_Lat_Tilt,Kinematics,2.426,0.622
28,R_Pelvis_Lat_Tilt,Kinematics,2.16,0.617
29,R_Pelvis_Lat_Tilt,Kinematics,1.877,0.616
30,R_Pelvis_Lat_Tilt,Kinematics,1.579,0.62
31,R_Pelvis_Lat_Tilt,Kinematics,1.277,0.627
32,R_Pelvis_Lat_Tilt,Kinematics,0.984,0.629
33,R_Pelvis_Lat_Tilt,Kinematics,0.716,0.631
34,R_Pelvis_Lat_Tilt,Kinematics,0.482,0.625
35,R_Pelvis_Lat_Tilt,Kinematics,0.3,0.618
36,R_Pelvis_Lat_Tilt,Kinematics,0.172,0.6
37,R_Pelvis_Lat_Tilt,Kinematics,0.106,0.584
38,R_Pelvis_Lat_Tilt,Kinematics,0.107,0.565
39,R_Pelvis_Lat_Tilt,Kinematics,0.161,0.544
40,R_Pelvis_Lat_Tilt,Kinematics,0.271,0.533
41,R_Pelvis_Lat_Tilt,Kinematics,0.417,0.526
42,R_Pelvis_Lat_Tilt,Kinematics,0.591,0.526
43,R_Pelvis_Lat_Tilt,Kinematics,0.778,0.526
44,R_Pelvis_Lat_Tilt,Kinematics,0.96,0.524
45,R_Pelvis_Lat_Tilt,Kinematics,1.119,0.513
46,R_Pelvis_Lat_Tilt,Kinematics,1.242,0.49
47,R_Pelvis_Lat_Tilt,Kinematics,1.315,0.472
48,R_Pelvis_Lat_Tilt,Kinematics,1.322,0.439
49,R_Pelvis_Lat_Tilt,Kinematics,1.267,0.421
50,R_Pelvis_Lat_Tilt,Kinematics,1.144,0.41
51,R_Pelvis_Lat_Tilt,Kinematics,0.951,0.394
52,R_Pelvis_Lat_Tilt,Kinematics,0.692,0.389
53,R_Pelvis_Lat_Tilt,Kinematics,0.377,0.369
54,R_Pelvis_Lat_Tilt,Kinematics,0.025,0.353
55,R_Pelvis_Lat_Tilt,Kinematics,-0.352,0.341
56,R_Pelvis_Lat_Tilt,Kinematics,-0.738,0.346
57,R_Pelvis_Lat_Tilt,Kinematics,-1.118,0.36
58,R_Pelvis_Lat_Tilt,Kinematics,-1.484,0.385
59,R_Pelvis_Lat_Tilt,Kinematics,-1.83,0.406
60,R_Pelvis_Lat_Tilt,Kinematics,-2.157,0.429
61,R_Pelvis_Lat_Tilt,Kinematics,-2.451,0.434
62,R_Pelvis_Lat_Tilt,Kinematics,-2.708,0.432
63,R_Pelvis_Lat_Tilt,Kinematics,-2.919,0.415
64,R_Pelvis_Lat_Tilt,Kinematics,-3.06,0.393
65,R_Pelvis_Lat_Tilt,Kinematics,-3.134,0.371
66,R_Pelvis_Lat_Tilt,Kinematics,-3.122,0.354
67,R_Pelvis_Lat_Tilt,Kinematics,-3.036,0.372
68,R_Pelvis_Lat_Tilt,Kinematics,-2.892,0.386
69,R_Pelvis_Lat_Tilt,Kinematics,-2.712,0.416
70,R_Pelvis_Lat_Tilt,Kinematics,-2.517,0.432
71,R_Pelvis_Lat_Tilt,Kinematics,-2.327,0.446
72,R_Pelvis_Lat_Tilt,Kinematics,-2.156,0.448
73,R_Pelvis_Lat_Tilt,Kinematics,-2.005,0.457
74,R_Pelvis_Lat_Tilt,Kinematics,-1.868,0.466
75,R_Pelvis_Lat_Tilt,Kinematics,-1.731,0.485
76,R_Pelvis_Lat_Tilt,Kinematics,-1.579,0.508
77,R_Pelvis_Lat_Tilt,Kinematics,-1.393,0.54
78,R_Pelvis_Lat_Tilt,Kinematics,-1.175,0.574
79,R_Pelvis_Lat_Tilt,Kinematics,-0.907,0.604
80,R_Pelvis_Lat_Tilt,Kinematics,-0.62,0.635
81,R_Pelvis_Lat_Tilt,Kinematics,-0.309,0.649
82,R_Pelvis_Lat_Tilt,Kinematics,-0.007,0.656
83,R_Pelvis_Lat_Tilt,Kinematics,0.279,0.645
84,R_Pelvis_Lat_Tilt,Kinematics,0.515,0.622
85,R_Pelvis_Lat_Tilt,Kinematics,0.71,0.587
86,R_Pelvis_Lat_Tilt,Kinematics,0.844,0.541
87,R_Pelvis_Lat_Tilt,Kinematics,0.901,0.494
88,R_Pelvis_Lat_Tilt,Kinematics,0.912,0.447
89,R_Pelvis_Lat_Tilt,Kinematics,0.832,0.421
90,R_Pelvis_Lat_Tilt,Kinematics,0.71,0.411
91,R_Pelvis_Lat_Tilt,Kinematics,0.539,0.43
92,R_Pelvis_Lat_Tilt,Kinematics,0.335,0.464
93,R_Pelvis_Lat_Tilt,Kinematics,0.127,0.507
94,R_Pelvis_Lat_Tilt,Kinematics,-0.061,0.537
95,R_Pelvis_Lat_Tilt,Kinematics,-0.211,0.556
96,R_Pelvis_Lat_Tilt,Kinematics,-0.324,0.565
97,R_Pelvis_Lat_Tilt,Kinematics,-0.353,0.568
98,R_Pelvis_Lat_Tilt,Kinematics,-0.348,0.582
99,R_Pelvis_Lat_Tilt,Kinematics,-0.28,0.607
100,R_Pelvis_Lat_Tilt,Kinematics,-0.255,0.619
1,R_HIP_Flex_ANG,Kinematics,30.312,1.697
2,R_HIP_Flex_ANG,Kinematics,29.934,1.705
3,R_HIP_Flex_ANG,Kinematics,29.529,1.705
4,R_HIP_Flex_ANG,Kinematics,29.078,1.69
5,R_HIP_Flex_ANG,Kinematics,28.635,1.667
6,R_HIP_Flex_ANG,Kinematics,28.201,1.646
7,R_HIP_Flex_ANG,Kinematics,27.778,1.666
8,R_HIP_Flex_ANG,Kinematics,27.327,1.734
9,R_HIP_Flex_ANG,Kinematics,26.825,1.865
10,R_HIP_Flex_ANG,Kinematics,26.164,2.038
11,R_HIP_Flex_ANG,Kinematics,25.409,2.211
12,R_HIP_Flex_ANG,Kinematics,24.481,2.35
13,R_HIP_Flex_ANG,Kinematics,23.453,2.424
14,R_HIP_Flex_ANG,Kinematics,22.37,2.462
15,R_HIP_Flex_ANG,Kinematics,21.253,2.453
16,R_HIP_Flex_ANG,Kinematics,20.143,2.441
17,R_HIP_Flex_ANG,Kinematics,19.036,2.439
18,R_HIP_Flex_ANG,Kinematics,17.928,2.466
