Frame,Measurement,Measure_Category,Mean,SD
69,R_Trunk_Fwd_Tilt,Kinematics,-0.237,0.414
70,R_Trunk_Fwd_Tilt,Kinematics,-0.224,0.418
71,R_Trunk_Fwd_Tilt,Kinematics,-0.197,0.43
72,R_Trunk_Fwd_Tilt,Kinematics,-0.155,0.445
73,R_Trunk_Fwd_Tilt,Kinematics,-0.095,0.456
74,R_Trunk_Fwd_Tilt,Kinematics,-0.019,0.461
75,R_Trunk_Fwd_Tilt,Kinematics,0.066,0.467
76,R_Trunk_Fwd_Tilt,Kinematics,0.16,0.476
77,R_Trunk_Fwd_Tilt,Kinematics,0.261,0.486
78,R_Trunk_Fwd_Tilt,Kinematics,0.363,0.503
79,R_Trunk_Fwd_Tilt,Kinematics,0.469,0.522
80,R_Trunk_Fwd_Tilt,Kinematics,0.57,0.534
81,R_Trunk_Fwd_Tilt,Kinematics,0.68,0.548
82,R_Trunk_Fwd_Tilt,Kinematics,0.818,0.58
83,R_Trunk_Fwd_Tilt,Kinematics,0.937,0.598
84,R_Trunk_Fwd_Tilt,Kinematics,1.051,0.61
85,R_Trunk_Fwd_Tilt,Kinematics,1.173,0.628
86,R_Trunk_Fwd_Tilt,Kinematics,1.272,0.638
87,R_Trunk_Fwd_Tilt,Kinematics,1.366,0.638
88,R_Trunk_Fwd_Tilt,Kinematics,1.456,0.638
89,R_Trunk_Fwd_Tilt,Kinematics,1.528,0.644
90,R_Trunk_Fwd_Tilt,Kinematics,1.59,0.638
91,R_Trunk_Fwd_Tilt,Kinematics,1.64,0.62
92,R_Trunk_Fwd_Tilt,Kinematics,1.671,0.599
93,R_Trunk_Fwd_Tilt,Kinematics,1.683,0.577
94,R_Trunk_Fwd_Tilt,Kinematics,1.68,0.556
95,R_Trunk_Fwd_Tilt,Kinematics,1.699,0.538
96,R_Trunk_Fwd_Tilt,Kinematics,1.713,0.516
97,R_Trunk_Fwd_Tilt,Kinematics,1.72,0.489
98,R_Trunk_Fwd_Tilt,Kinematics,1.697,0.45
99,R_Trunk_Fwd_Tilt,Kinematics,1.675,0.406
100,R_Trunk_Fwd_Tilt,Kinematics,1.656,0.36
1,R_Trunk_Lat_Tilt,Kinematics,-0.978,0.443
2,R_Trunk_Lat_Tilt,Kinematics,-1.054,0.44
3,R_Trunk_Lat_Tilt,Kinematics,-1.142,0.443
4,R_Trunk_Lat_Tilt,Kinematics,-1.239,0.451
5,R_Trunk_Lat_Tilt,Kinematics,-1.316,0.442
6,R_Trunk_Lat_Tilt,Kinematics,-1.387,0.43
7,R_Trunk_Lat_Tilt,Kinematics,-1.45,0.417
8,R_Trunk_Lat_Tilt,Kinematics,-1.501,0.397
9,R_Trunk_Lat_Tilt,Kinematics,-1.552,0.379
10,R_Trunk_Lat_Tilt,Kinematics,-1.596,0.361
11,R_Trunk_Lat_Tilt,Kinematics,-1.609,0.332
12,R_Trunk_Lat_Tilt,Kinematics,-1.614,0.31
13,R_Trunk_Lat_Tilt,Kinematics,-1.6,0.296
14,R_Trunk_Lat_Tilt,Kinematics,-1.558,0.276
15,R_Trunk_Lat_Tilt,Kinematics,-1.508,0.261
16,R_Trunk_Lat_Tilt,Kinematics,-1.454,0.249
17,R_Trunk_Lat_Tilt,Kinematics,-1.411,0.242
18,R_Trunk_Lat_Tilt,Kinematics,-1.371,0.234
19,R_Trunk_Lat_Tilt,Kinematics,-1.343,0.224
20,R_Trunk_Lat_Tilt,Kinematics,-1.336,0.215
21,R_Trunk_Lat_Tilt,Kinematics,-1.371,0.201
22,R_Trunk_Lat_Tilt,Kinematics,-1.431,0.2
23,R_Trunk_Lat_Tilt,Kinematics,-1.471,0.193
24,R_Trunk_Lat_Tilt,Kinematics,-1.497,0.185
25,R_Trunk_Lat_Tilt,Kinematics,-1.527,0.183
26,R_Trunk_Lat_Tilt,Kinematics,-1.553,0.191
27,R_Trunk_Lat_Tilt,Kinematics,-1.559,0.202
28,R_Trunk_Lat_Tilt,Kinematics,-1.546,0.214
29,R_Trunk_Lat_Tilt,Kinematics,-1.53,0.222
30,R_Trunk_Lat_Tilt,Kinematics,-1.52,0.227
31,R_Trunk_Lat_Tilt,Kinematics,-1.49,0.236
32,R_Trunk_Lat_Tilt,Kinematics,-1.466,0.23
33,R_Trunk_Lat_Tilt,Kinematics,-1.457,0.219
34,R_Trunk_Lat_Tilt,Kinematics,-1.438,0.215
35,R_Trunk_Lat_Tilt,Kinematics,-1.424,0.208
36,R_Trunk_Lat_Tilt,Kinematics,-1.415,0.203
37,R_Trunk_Lat_Tilt,Kinematics,-1.415,0.199
38,R_Trunk_Lat_Tilt,Kinematics,-1.418,0.197
39,R_Trunk_Lat_Tilt,Kinematics,-1.409,0.199
40,R_Trunk_Lat_Tilt,Kinematics,-1.412,0.205
41,R_Trunk_Lat_Tilt,Kinematics,-1.422,0.211
42,R_Trunk_Lat_Tilt,Kinematics,-1.422,0.219
43,R_Trunk_Lat_Tilt,Kinematics,-1.415,0.227
44,R_Trunk_Lat_Tilt,Kinematics,-1.402,0.237
45,R_Trunk_Lat_Tilt,Kinematics,-1.381,0.247
46,R_Trunk_Lat_Tilt,Kinematics,-1.361,0.272
47,R_Trunk_Lat_Tilt,Kinematics,-1.332,0.3
48,R_Trunk_Lat_Tilt,Kinematics,-1.292,0.326
49,R_Trunk_Lat_Tilt,Kinematics,-1.247,0.347
50,R_Trunk_Lat_Tilt,Kinematics,-1.196,0.365
51,R_Trunk_Lat_Tilt,Kinematics,-1.139,0.385
52,R_Trunk_Lat_Tilt,Kinematics,-1.074,0.405
53,R_Trunk_Lat_Tilt,Kinematics,-1.006,0.415
54,R_Trunk_Lat_Tilt,Kinematics,-0.949,0.413
55,R_Trunk_Lat_Tilt,Kinematics,-0.881,0.407
56,R_Trunk_Lat_Tilt,Kinematics,-0.815,0.396
57,R_Trunk_Lat_Tilt,Kinematics,-0.767,0.383
58,R_Trunk_Lat_Tilt,Kinematics,-0.722,0.368
59,R_Trunk_Lat_Tilt,Kinematics,-0.691,0.349
60,R_Trunk_Lat_Tilt,Kinematics,-0.672,0.321
61,R_Trunk_Lat_Tilt,Kinematics,-0.67,0.292
62,R_Trunk_Lat_Tilt,Kinematics,-0.678,0.267
63,R_Trunk_Lat_Tilt,Kinematics,-0.695,0.248
64,R_Trunk_Lat_Tilt,Kinematics,-0.728,0.245
65,R_Trunk_Lat_Tilt,Kinematics,-0.76,0.26
66,R_Trunk_Lat_Tilt,Kinematics,-0.752,0.253
67,R_Trunk_Lat_Tilt,Kinematics,-0.743,0.274
68,R_Trunk_Lat_Tilt,Kinematics,-0.735,0.311
69,R_Trunk_Lat_Tilt,Kinematics,-0.706,0.337
70,R_Trunk_Lat_Tilt,Kinematics,-0.643,0.367
71,R_Trunk_Lat_Tilt,Kinematics,-0.573,0.386
72,R_Trunk_Lat_Tilt,Kinematics,-0.499,0.393
73,R_Trunk_Lat_Tilt,Kinematics,-0.424,0.378
74,R_Trunk_Lat_Tilt,Kinematics,-0.34,0.354
75,R_Trunk_Lat_Tilt,Kinematics,-0.273,0.35
76,R_Trunk_Lat_Tilt,Kinematics,-0.215,0.342
77,R_Trunk_Lat_Tilt,Kinematics,-0.155,0.322
78,R_Trunk_Lat_Tilt,Kinematics,-0.109,0.314
79,R_Trunk_Lat_Tilt,Kinematics,-0.074,0.31
80,R_Trunk_Lat_Tilt,Kinematics,-0.046,0.31
81,R_Trunk_Lat_Tilt,Kinematics,-0.02,0.311
82,R_Trunk_Lat_Tilt,Kinematics,0.011,0.311
83,R_Trunk_Lat_Tilt,Kinematics,0.031,0.311
84,R_Trunk_Lat_Tilt,Kinematics,0.033,0.312
85,R_Trunk_Lat_Tilt,Kinematics,0.023,0.313
86,R_Trunk_Lat_Tilt,Kinematics,0.012,0.307
87,R_Trunk_Lat_Tilt,Kinematics,-0.025,0.315
88,R_Trunk_Lat_Tilt,Kinematics,-0.071,0.327
89,R_Trunk_Lat_Tilt,Kinematics,-0.119,0.324
90,R_Trunk_Lat_Tilt,Kinematics,-0.184,0.333
91,R_Trunk_Lat_Tilt,Kinematics,-0.254,0.346
92,R_Trunk_Lat_Tilt,Kinematics,-0.327,0.354
93,R_Trunk_Lat_Tilt,Kinematics,-0.394,0.357
94,R_Trunk_Lat_Tilt,Kinematics,-0.45,0.357
95,R_Trunk_Lat_Tilt,Kinematics,-0.501,0.358
96,R_Trunk_Lat_Tilt,Kinematics,-0.549,0.359
97,R_Trunk_Lat_Tilt,Kinematics,-0.598,0.359
98,R_Trunk_Lat_Tilt,Kinematics,-0.649,0.354
99,R_Trunk_Lat_Tilt,Kinematics,-0.707,0.355
100,R_Trunk_Lat_Tilt,Kinematics,-0.772,0.36
1,R_Pelvis_Fwd_Tilt,Kinematics,8.262,0.257
2,R_Pelvis_Fwd_Tilt,Kinematics,8.27,0.264
3,R_Pelvis_Fwd_Tilt,Kinematics,8.203,0.293
4,R_Pelvis_Fwd_Tilt,Kinematics,8.052,0.33
5,R_Pelvis_Fwd_Tilt,Kinematics,7.84,0.358
6,R_Pelvis_Fwd_Tilt,Kinematics,7.597,0.402
7,R_Pelvis_Fwd_Tilt,Kinematics,7.327,0.456
8,R_Pelvis_Fwd_Tilt,Kinematics,7.06,0.471
9,R_Pelvis_Fwd_Tilt,Kinematics,6.812,0.479
10,R_Pelvis_Fwd_Tilt,Kinematics,6.596,0.486
11,R_Pelvis_Fwd_Tilt,Kinematics,6.418,0.489
12,R_Pelvis_Fwd_Tilt,Kinematics,6.241,0.504
13,R_Pelvis_Fwd_Tilt,Kinematics,6.068,0.523
14,R_Pelvis_Fwd_Tilt,Kinematics,5.928,0.541
15,R_Pelvis_Fwd_Tilt,Kinematics,5.773,0.563
16,R_Pelvis_Fwd_Tilt,Kinematics,5.592,0.555
17,R_Pelvis_Fwd_Tilt,Kinematics,5.402,0.524
18,R_Pelvis_Fwd_Tilt,Kinematics,5.208,0.487
19,R_Pelvis_Fwd_Tilt,Kinematics,5.059,0.433
20,R_Pelvis_Fwd_Tilt,Kinematics,4.973,0.384
21,R_Pelvis_Fwd_Tilt,Kinematics,4.92,0.356
22,R_Pelvis_Fwd_Tilt,Kinematics,4.962,0.344
23,R_Pelvis_Fwd_Tilt,Kinematics,5.08,0.352
24,R_Pelvis_Fwd_Tilt,Kinematics,5.254,0.375
25,R_Pelvis_Fwd_Tilt,Kinematics,5.473,0.386
26,R_Pelvis_Fwd_Tilt,Kinematics,5.693,0.411
27,R_Pelvis_Fwd_Tilt,Kinematics,5.896,0.44
28,R_Pelvis_Fwd_Tilt,Kinematics,6.07,0.467
29,R_Pelvis_Fwd_Tilt,Kinematics,6.2,0.492
30,R_Pelvis_Fwd_Tilt,Kinematics,6.263,0.509
31,R_Pelvis_Fwd_Tilt,Kinematics,6.273,0.531
32,R_Pelvis_Fwd_Tilt,Kinematics,6.243,0.554
33,R_Pelvis_Fwd_Tilt,Kinematics,6.186,0.57
34,R_Pelvis_Fwd_Tilt,Kinematics,6.139,0.57
35,R_Pelvis_Fwd_Tilt,Kinematics,6.099,0.557
36,R_Pelvis_Fwd_Tilt,Kinematics,6.115,0.552
37,R_Pelvis_Fwd_Tilt,Kinematics,6.168,0.543
38,R_Pelvis_Fwd_Tilt,Kinematics,6.261,0.531
39,R_Pelvis_Fwd_Tilt,Kinematics,6.392,0.506
40,R_Pelvis_Fwd_Tilt,Kinematics,6.609,0.532
41,R_Pelvis_Fwd_Tilt,Kinematics,6.896,0.614
42,R_Pelvis_Fwd_Tilt,Kinematics,7.188,0.651
43,R_Pelvis_Fwd_Tilt,Kinematics,7.505,0.66
44,R_Pelvis_Fwd_Tilt,Kinematics,7.839,0.665
45,R_Pelvis_Fwd_Tilt,Kinematics,8.182,0.684
46,R_Pelvis_Fwd_Tilt,Kinematics,8.532,0.694
47,R_Pelvis_Fwd_Tilt,Kinematics,8.864,0.696
48,R_Pelvis_Fwd_Tilt,Kinematics,9.149,0.662
49,R_Pelvis_Fwd_Tilt,Kinematics,9.386,0.605
50,R_Pelvis_Fwd_Tilt,Kinematics,9.55,0.557
51,R_Pelvis_Fwd_Tilt,Kinematics,9.647,0.543
52,R_Pelvis_Fwd_Tilt,Kinematics,9.653,0.554
53,R_Pelvis_Fwd_Tilt,Kinematics,9.589,0.59
54,R_Pelvis_Fwd_Tilt,Kinematics,9.484,0.65
55,R_Pelvis_Fwd_Tilt,Kinematics,9.318,0.701
56,R_Pelvis_Fwd_Tilt,Kinematics,9.114,0.736
57,R_Pelvis_Fwd_Tilt,Kinematics,8.885,0.764
58,R_Pelvis_Fwd_Tilt,Kinematics,8.661,0.767
59,R_Pelvis_Fwd_Tilt,Kinematics,8.413,0.76
60,R_Pelvis_Fwd_Tilt,Kinematics,8.137,0.75
61,R_Pelvis_Fwd_Tilt,Kinematics,7.879,0.726
62,R_Pelvis_Fwd_Tilt,Kinematics,7.61,0.699
63,R_Pelvis_Fwd_Tilt,Kinematics,7.342,0.674
64,R_Pelvis_Fwd_Tilt,Kinematics,7.033,0.657
65,R_Pelvis_Fwd_Tilt,Kinematics,6.723,0.636
66,R_Pelvis_Fwd_Tilt,Kinematics,6.423,0.609
67,R_Pelvis_Fwd_Tilt,Kinematics,6.093,0.579
68,R_Pelvis_Fwd_Tilt,Kinematics,5.798,0.519
69,R_Pelvis_Fwd_Tilt,Kinematics,5.551,0.446
70,R_Pelvis_Fwd_Tilt,Kinematics,5.364,0.379
71,R_Pelvis_Fwd_Tilt,Kinematics,5.247,0.348
72,R_Pelvis_Fwd_Tilt,Kinematics,5.212,0.37
73,R_Pelvis_Fwd_Tilt,Kinematics,5.224,0.375
74,R_Pelvis_Fwd_Tilt,Kinematics,5.275,0.375
75,R_Pelvis_Fwd_Tilt,Kinematics,5.369,0.364
76,R_Pelvis_Fwd_Tilt,Kinematics,5.472,0.35
77,R_Pelvis_Fwd_Tilt,Kinematics,5.562,0.31
78,R_Pelvis_Fwd_Tilt,Kinematics,5.604,0.27
79,R_Pelvis_Fwd_Tilt,Kinematics,5.62,0.247
80,R_Pelvis_Fwd_Tilt,Kinematics,5.604,0.213
81,R_Pelvis_Fwd_Tilt,Kinematics,5.574,0.207
82,R_Pelvis_Fwd_Tilt,Kinematics,5.574,0.264
83,R_Pelvis_Fwd_Tilt,Kinematics,5.547,0.293
84,R_Pelvis_Fwd_Tilt,Kinematics,5.533,0.337
85,R_Pelvis_Fwd_Tilt,Kinematics,5.556,0.437
86,R_Pelvis_Fwd_Tilt,Kinematics,5.527,0.482
87,R_Pelvis_Fwd_Tilt,Kinematics,5.525,0.523
88,R_Pelvis_Fwd_Tilt,Kinematics,5.551,0.582
89,R_Pelvis_Fwd_Tilt,Kinematics,5.615,0.682
90,R_Pelvis_Fwd_Tilt,Kinematics,5.722,0.767
91,R_Pelvis_Fwd_Tilt,Kinematics,5.839,0.816
92,R_Pelvis_Fwd_Tilt,Kinematics,6,0.865
93,R_Pelvis_Fwd_Tilt,Kinematics,6.196,0.891
94,R_Pelvis_Fwd_Tilt,Kinematics,6.402,0.892
95,R_Pelvis_Fwd_Tilt,Kinematics,6.695,0.975
96,R_Pelvis_Fwd_Tilt,Kinematics,6.993,1.016
97,R_Pelvis_Fwd_Tilt,Kinematics,7.27,0.993
98,R_Pelvis_Fwd_Tilt,Kinematics,7.498,0.901
99,R_Pelvis_Fwd_Tilt,Kinematics,7.697,0.785
100,R_Pelvis_Fwd_Tilt,Kinematics,7.874,0.648
1,R_Pelvis_Lat_Tilt,Kinematics,1.052,0.512
2,R_Pelvis_Lat_Tilt,Kinematics,1.215,0.478
3,R_Pelvis_Lat_Tilt,Kinematics,1.444,0.465
4,R_Pelvis_Lat_Tilt,Kinematics,1.753,0.466
5,R_Pelvis_Lat_Tilt,Kinematics,2.167,0.432
6,R_Pelvis_Lat_Tilt,Kinematics,2.62,0.4
7,R_Pelvis_Lat_Tilt,Kinematics,3.117,0.372
8,R_Pelvis_Lat_Tilt,Kinematics,3.599,0.344
9,R_Pelvis_Lat_Tilt,Kinematics,4.061,0.338
10,R_Pelvis_Lat_Tilt,Kinematics,4.507,0.345
11,R_Pelvis_Lat_Tilt,Kinematics,4.947,0.358
12,R_Pelvis_Lat_Tilt,Kinematics,5.356,0.377
13,R_Pelvis_Lat_Tilt,Kinematics,5.718,0.385
14,R_Pelvis_Lat_Tilt,Kinematics,6.049,0.361
15,R_Pelvis_Lat_Tilt,Kinematics,6.342,0.347
16,R_Pelvis_Lat_Tilt,Kinematics,6.54,0.354
17,R_Pelvis_Lat_Tilt,Kinematics,6.705,0.323
18,R_Pelvis_Lat_Tilt,Kinematics,6.804,0.31
19,R_Pelvis_Lat_Tilt,Kinematics,6.794,0.352
20,R_Pelvis_Lat_Tilt,Kinematics,6.688,0.452
21,R_Pelvis_Lat_Tilt,Kinematics,6.412,0.592
22,R_Pelvis_Lat_Tilt,Kinematics,5.976,0.666
23,R_Pelvis_Lat_Tilt,Kinematics,5.493,0.702
24,R_Pelvis_Lat_Tilt,Kinematics,4.945,0.714
25,R_Pelvis_Lat_Tilt,Kinematics,4.351,0.699
26,R_Pelvis_Lat_Tilt,Kinematics,3.734,0.682
27,R_Pelvis_Lat_Tilt,Kinematics,3.113,0.653
28,R_Pelvis_Lat_Tilt,Kinematics,2.51,0.625
29,R_Pelvis_Lat_Tilt,Kinematics,1.908,0.586
30,R_Pelvis_Lat_Tilt,Kinematics,1.305,0.549
31,R_Pelvis_Lat_Tilt,Kinematics,0.763,0.54
32,R_Pelvis_Lat_Tilt,Kinematics,0.213,0.503
33,R_Pelvis_Lat_Tilt,Kinematics,-0.337,0.439
34,R_Pelvis_Lat_Tilt,Kinematics,-0.83,0.394
35,R_Pelvis_Lat_Tilt,Kinematics,-1.291,0.342
36,R_Pelvis_Lat_Tilt,Kinematics,-1.68,0.269
37,R_Pelvis_Lat_Tilt,Kinematics,-2.031,0.201
38,R_Pelvis_Lat_Tilt,Kinematics,-2.316,0.159
39,R_Pelvis_Lat_Tilt,Kinematics,-2.457,0.298
40,R_Pelvis_Lat_Tilt,Kinematics,-2.576,0.37
41,R_Pelvis_Lat_Tilt,Kinematics,-2.649,0.379
42,R_Pelvis_Lat_Tilt,Kinematics,-2.591,0.496
43,R_Pelvis_Lat_Tilt,Kinematics,-2.465,0.603
44,R_Pelvis_Lat_Tilt,Kinematics,-2.294,0.693
45,R_Pelvis_Lat_Tilt,Kinematics,-2.112,0.744
46,R_Pelvis_Lat_Tilt,Kinematics,-1.939,0.744
47,R_Pelvis_Lat_Tilt,Kinematics,-1.773,0.712
48,R_Pelvis_Lat_Tilt,Kinematics,-1.613,0.68
49,R_Pelvis_Lat_Tilt,Kinematics,-1.514,0.604
50,R_Pelvis_Lat_Tilt,Kinematics,-1.494,0.504
51,R_Pelvis_Lat_Tilt,Kinematics,-1.554,0.385
52,R_Pelvis_Lat_Tilt,Kinematics,-1.659,0.321
53,R_Pelvis_Lat_Tilt,Kinematics,-1.841,0.265
54,R_Pelvis_Lat_Tilt,Kinematics,-2.118,0.201
55,R_Pelvis_Lat_Tilt,Kinematics,-2.384,0.2
56,R_Pelvis_Lat_Tilt,Kinematics,-2.684,0.218
57,R_Pelvis_Lat_Tilt,Kinematics,-3.03,0.246
58,R_Pelvis_Lat_Tilt,Kinematics,-3.405,0.275
59,R_Pelvis_Lat_Tilt,Kinematics,-3.802,0.304
60,R_Pelvis_Lat_Tilt,Kinematics,-4.196,0.326
61,R_Pelvis_Lat_Tilt,Kinematics,-4.618,0.33
62,R_Pelvis_Lat_Tilt,Kinematics,-5.027,0.331
63,R_Pelvis_Lat_Tilt,Kinematics,-5.407,0.329
64,R_Pelvis_Lat_Tilt,Kinematics,-5.716,0.39
65,R_Pelvis_Lat_Tilt,Kinematics,-5.956,0.472
66,R_Pelvis_Lat_Tilt,Kinematics,-6.105,0.562
67,R_Pelvis_Lat_Tilt,Kinematics,-6.123,0.696
68,R_Pelvis_Lat_Tilt,Kinematics,-6.05,0.81
69,R_Pelvis_Lat_Tilt,Kinematics,-5.89,0.91
70,R_Pelvis_Lat_Tilt,Kinematics,-5.576,1.051
71,R_Pelvis_Lat_Tilt,Kinematics,-5.198,1.192
72,R_Pelvis_Lat_Tilt,Kinematics,-4.7,1.283
73,R_Pelvis_Lat_Tilt,Kinematics,-4.13,1.315
74,R_Pelvis_Lat_Tilt,Kinematics,-3.501,1.348
75,R_Pelvis_Lat_Tilt,Kinematics,-2.834,1.371
76,R_Pelvis_Lat_Tilt,Kinematics,-2.184,1.337
77,R_Pelvis_Lat_Tilt,Kinematics,-1.537,1.283
78,R_Pelvis_Lat_Tilt,Kinematics,-0.943,1.238
79,R_Pelvis_Lat_Tilt,Kinematics,-0.407,1.16
80,R_Pelvis_Lat_Tilt,Kinematics,0.096,1.055
81,R_Pelvis_Lat_Tilt,Kinematics,0.557,0.982
82,R_Pelvis_Lat_Tilt,Kinematics,1.034,0.994
83,R_Pelvis_Lat_Tilt,Kinematics,1.459,0.961
84,R_Pelvis_Lat_Tilt,Kinematics,1.828,0.921
85,R_Pelvis_Lat_Tilt,Kinematics,2.169,0.869
86,R_Pelvis_Lat_Tilt,Kinematics,2.477,0.764
87,R_Pelvis_Lat_Tilt,Kinematics,2.694,0.672
88,R_Pelvis_Lat_Tilt,Kinematics,2.857,0.583
89,R_Pelvis_Lat_Tilt,Kinematics,2.962,0.448
90,R_Pelvis_Lat_Tilt,Kinematics,2.958,0.37
91,R_Pelvis_Lat_Tilt,Kinematics,2.898,0.345
92,R_Pelvis_Lat_Tilt,Kinematics,2.733,0.37
93,R_Pelvis_Lat_Tilt,Kinematics,2.505,0.429
94,R_Pelvis_Lat_Tilt,Kinematics,2.243,0.509
95,R_Pelvis_Lat_Tilt,Kinematics,2.004,0.479
96,R_Pelvis_Lat_Tilt,Kinematics,1.775,0.431
97,R_Pelvis_Lat_Tilt,Kinematics,1.557,0.395
98,R_Pelvis_Lat_Tilt,Kinematics,1.357,0.405
99,R_Pelvis_Lat_Tilt,Kinematics,1.234,0.442
100,R_Pelvis_Lat_Tilt,Kinematics,1.181,0.523
1,R_HIP_Flex_ANG,Kinematics,36.623,0.391
2,R_HIP_Flex_ANG,Kinematics,36.553,0.52
3,R_HIP_Flex_ANG,Kinematics,36.308,0.625
4,R_HIP_Flex_ANG,Kinematics,35.864,0.708
5,R_HIP_Flex_ANG,Kinematics,35.301,0.718
6,R_HIP_Flex_ANG,Kinematics,34.731,0.722
7,R_HIP_Flex_ANG,Kinematics,34.181,0.717
8,R_HIP_Flex_ANG,Kinematics,33.718,0.713
9,R_HIP_Flex_ANG,Kinematics,33.272,0.744
10,R_HIP_Flex_ANG,Kinematics,32.8,0.854
11,R_HIP_Flex_ANG,Kinematics,32.177,1.027
12,R_HIP_Flex_ANG,Kinematics,31.408,1.232
13,R_HIP_Flex_ANG,Kinematics,30.408,1.389
14,R_HIP_Flex_ANG,Kinematics,29.315,1.49
15,R_HIP_Flex_ANG,Kinematics,28.141,1.561
16,R_HIP_Flex_ANG,Kinematics,26.901,1.571
17,R_HIP_Flex_ANG,Kinematics,25.647,1.563
18,R_HIP_Flex_ANG,Kinematics,24.373,1.557
19,R_HIP_Flex_ANG,Kinematics,23.11,1.53
