Frame,Measurement,Measure_Category,Mean,SD
24,R_Pelvis_Lat_Tilt,Kinematics,2.701,0.389
25,R_Pelvis_Lat_Tilt,Kinematics,2.438,0.402
26,R_Pelvis_Lat_Tilt,Kinematics,2.181,0.414
27,R_Pelvis_Lat_Tilt,Kinematics,1.928,0.426
28,R_Pelvis_Lat_Tilt,Kinematics,1.68,0.435
29,R_Pelvis_Lat_Tilt,Kinematics,1.438,0.441
30,R_Pelvis_Lat_Tilt,Kinematics,1.204,0.446
31,R_Pelvis_Lat_Tilt,Kinematics,0.98,0.449
32,R_Pelvis_Lat_Tilt,Kinematics,0.768,0.451
33,R_Pelvis_Lat_Tilt,Kinematics,0.568,0.451
34,R_Pelvis_Lat_Tilt,Kinematics,0.385,0.448
35,R_Pelvis_Lat_Tilt,Kinematics,0.22,0.445
36,R_Pelvis_Lat_Tilt,Kinematics,0.077,0.444
37,R_Pelvis_Lat_Tilt,Kinematics,-0.045,0.443
38,R_Pelvis_Lat_Tilt,Kinematics,-0.149,0.445
39,R_Pelvis_Lat_Tilt,Kinematics,-0.238,0.448
40,R_Pelvis_Lat_Tilt,Kinematics,-0.314,0.449
41,R_Pelvis_Lat_Tilt,Kinematics,-0.379,0.447
42,R_Pelvis_Lat_Tilt,Kinematics,-0.436,0.439
43,R_Pelvis_Lat_Tilt,Kinematics,-0.488,0.426
44,R_Pelvis_Lat_Tilt,Kinematics,-0.534,0.411
45,R_Pelvis_Lat_Tilt,Kinematics,-0.567,0.399
46,R_Pelvis_Lat_Tilt,Kinematics,-0.58,0.398
47,R_Pelvis_Lat_Tilt,Kinematics,-0.562,0.413
48,R_Pelvis_Lat_Tilt,Kinematics,-0.509,0.442
49,R_Pelvis_Lat_Tilt,Kinematics,-0.413,0.479
50,R_Pelvis_Lat_Tilt,Kinematics,-0.291,0.514
51,R_Pelvis_Lat_Tilt,Kinematics,-0.168,0.537
52,R_Pelvis_Lat_Tilt,Kinematics,-0.088,0.539
53,R_Pelvis_Lat_Tilt,Kinematics,-0.091,0.525
54,R_Pelvis_Lat_Tilt,Kinematics,-0.234,0.49
55,R_Pelvis_Lat_Tilt,Kinematics,-0.513,0.453
56,R_Pelvis_Lat_Tilt,Kinematics,-0.924,0.413
57,R_Pelvis_Lat_Tilt,Kinematics,-1.432,0.383
58,R_Pelvis_Lat_Tilt,Kinematics,-1.986,0.367
59,R_Pelvis_Lat_Tilt,Kinematics,-2.548,0.363
60,R_Pelvis_Lat_Tilt,Kinematics,-3.081,0.367
61,R_Pelvis_Lat_Tilt,Kinematics,-3.563,0.377
62,R_Pelvis_Lat_Tilt,Kinematics,-3.975,0.389
63,R_Pelvis_Lat_Tilt,Kinematics,-4.307,0.388
64,R_Pelvis_Lat_Tilt,Kinematics,-4.545,0.38
65,R_Pelvis_Lat_Tilt,Kinematics,-4.691,0.364
66,R_Pelvis_Lat_Tilt,Kinematics,-4.731,0.342
67,R_Pelvis_Lat_Tilt,Kinematics,-4.676,0.325
68,R_Pelvis_Lat_Tilt,Kinematics,-4.541,0.315
69,R_Pelvis_Lat_Tilt,Kinematics,-4.336,0.309
70,R_Pelvis_Lat_Tilt,Kinematics,-4.087,0.309
71,R_Pelvis_Lat_Tilt,Kinematics,-3.811,0.315
72,R_Pelvis_Lat_Tilt,Kinematics,-3.519,0.33
73,R_Pelvis_Lat_Tilt,Kinematics,-3.218,0.35
74,R_Pelvis_Lat_Tilt,Kinematics,-2.914,0.369
75,R_Pelvis_Lat_Tilt,Kinematics,-2.614,0.382
76,R_Pelvis_Lat_Tilt,Kinematics,-2.324,0.386
77,R_Pelvis_Lat_Tilt,Kinematics,-2.052,0.38
78,R_Pelvis_Lat_Tilt,Kinematics,-1.802,0.365
79,R_Pelvis_Lat_Tilt,Kinematics,-1.576,0.347
80,R_Pelvis_Lat_Tilt,Kinematics,-1.372,0.327
81,R_Pelvis_Lat_Tilt,Kinematics,-1.188,0.31
82,R_Pelvis_Lat_Tilt,Kinematics,-1.022,0.297
83,R_Pelvis_Lat_Tilt,Kinematics,-0.874,0.285
84,R_Pelvis_Lat_Tilt,Kinematics,-0.745,0.275
85,R_Pelvis_Lat_Tilt,Kinematics,-0.634,0.263
86,R_Pelvis_Lat_Tilt,Kinematics,-0.542,0.249
87,R_Pelvis_Lat_Tilt,Kinematics,-0.466,0.233
88,R_Pelvis_Lat_Tilt,Kinematics,-0.405,0.216
89,R_Pelvis_Lat_Tilt,Kinematics,-0.354,0.199
90,R_Pelvis_Lat_Tilt,Kinematics,-0.308,0.184
91,R_Pelvis_Lat_Tilt,Kinematics,-0.258,0.17
92,R_Pelvis_Lat_Tilt,Kinematics,-0.2,0.157
93,R_Pelvis_Lat_Tilt,Kinematics,-0.131,0.145
94,R_Pelvis_Lat_Tilt,Kinematics,-0.054,0.134
95,R_Pelvis_Lat_Tilt,Kinematics,0.026,0.126
96,R_Pelvis_Lat_Tilt,Kinematics,0.096,0.122
97,R_Pelvis_Lat_Tilt,Kinematics,0.143,0.122
98,R_Pelvis_Lat_Tilt,Kinematics,0.153,0.118
99,R_Pelvis_Lat_Tilt,Kinematics,0.12,0.109
100,R_Pelvis_Lat_Tilt,Kinematics,0.053,0.094
1,R_HIP_Flex_ANG,Kinematics,26.643,0.538
2,R_HIP_Flex_ANG,Kinematics,26.568,0.531
3,R_HIP_Flex_ANG,Kinematics,26.609,0.524
4,R_HIP_Flex_ANG,Kinematics,26.683,0.496
5,R_HIP_Flex_ANG,Kinematics,26.697,0.442
6,R_HIP_Flex_ANG,Kinematics,26.605,0.377
7,R_HIP_Flex_ANG,Kinematics,26.382,0.32
8,R_HIP_Flex_ANG,Kinematics,26.067,0.309
9,R_HIP_Flex_ANG,Kinematics,25.691,0.357
10,R_HIP_Flex_ANG,Kinematics,25.29,0.436
11,R_HIP_Flex_ANG,Kinematics,24.877,0.513
12,R_HIP_Flex_ANG,Kinematics,24.444,0.567
13,R_HIP_Flex_ANG,Kinematics,23.956,0.589
14,R_HIP_Flex_ANG,Kinematics,23.371,0.584
15,R_HIP_Flex_ANG,Kinematics,22.649,0.55
16,R_HIP_Flex_ANG,Kinematics,21.775,0.511
17,R_HIP_Flex_ANG,Kinematics,20.74,0.484
18,R_HIP_Flex_ANG,Kinematics,19.583,0.469
