Frame,Measurement,Measure_Category,Mean,SD
64,R_Trunk_Fwd_Tilt,Kinematics,2.277,0.721
65,R_Trunk_Fwd_Tilt,Kinematics,2.286,0.723
66,R_Trunk_Fwd_Tilt,Kinematics,2.309,0.721
67,R_Trunk_Fwd_Tilt,Kinematics,2.344,0.711
68,R_Trunk_Fwd_Tilt,Kinematics,2.383,0.696
69,R_Trunk_Fwd_Tilt,Kinematics,2.419,0.679
70,R_Trunk_Fwd_Tilt,Kinematics,2.447,0.664
71,R_Trunk_Fwd_Tilt,Kinematics,2.467,0.653
72,R_Trunk_Fwd_Tilt,Kinematics,2.478,0.647
73,R_Trunk_Fwd_Tilt,Kinematics,2.482,0.645
74,R_Trunk_Fwd_Tilt,Kinematics,2.481,0.647
75,R_Trunk_Fwd_Tilt,Kinematics,2.478,0.647
76,R_Trunk_Fwd_Tilt,Kinematics,2.476,0.647
77,R_Trunk_Fwd_Tilt,Kinematics,2.477,0.646
78,R_Trunk_Fwd_Tilt,Kinematics,2.482,0.642
79,R_Trunk_Fwd_Tilt,Kinematics,2.494,0.636
80,R_Trunk_Fwd_Tilt,Kinematics,2.512,0.63
81,R_Trunk_Fwd_Tilt,Kinematics,2.539,0.622
82,R_Trunk_Fwd_Tilt,Kinematics,2.576,0.614
83,R_Trunk_Fwd_Tilt,Kinematics,2.623,0.605
84,R_Trunk_Fwd_Tilt,Kinematics,2.678,0.597
85,R_Trunk_Fwd_Tilt,Kinematics,2.743,0.59
86,R_Trunk_Fwd_Tilt,Kinematics,2.815,0.584
87,R_Trunk_Fwd_Tilt,Kinematics,2.891,0.58
88,R_Trunk_Fwd_Tilt,Kinematics,2.971,0.579
89,R_Trunk_Fwd_Tilt,Kinematics,3.051,0.579
90,R_Trunk_Fwd_Tilt,Kinematics,3.131,0.578
91,R_Trunk_Fwd_Tilt,Kinematics,3.207,0.575
92,R_Trunk_Fwd_Tilt,Kinematics,3.278,0.571
93,R_Trunk_Fwd_Tilt,Kinematics,3.342,0.564
94,R_Trunk_Fwd_Tilt,Kinematics,3.391,0.557
95,R_Trunk_Fwd_Tilt,Kinematics,3.431,0.549
96,R_Trunk_Fwd_Tilt,Kinematics,3.452,0.542
97,R_Trunk_Fwd_Tilt,Kinematics,3.453,0.535
98,R_Trunk_Fwd_Tilt,Kinematics,3.439,0.528
99,R_Trunk_Fwd_Tilt,Kinematics,3.389,0.52
100,R_Trunk_Fwd_Tilt,Kinematics,3.368,0.517
1,R_Trunk_Lat_Tilt,Kinematics,0.793,0.749
2,R_Trunk_Lat_Tilt,Kinematics,0.787,0.755
3,R_Trunk_Lat_Tilt,Kinematics,0.786,0.762
4,R_Trunk_Lat_Tilt,Kinematics,0.792,0.769
5,R_Trunk_Lat_Tilt,Kinematics,0.801,0.776
6,R_Trunk_Lat_Tilt,Kinematics,0.812,0.783
7,R_Trunk_Lat_Tilt,Kinematics,0.825,0.789
8,R_Trunk_Lat_Tilt,Kinematics,0.841,0.793
9,R_Trunk_Lat_Tilt,Kinematics,0.86,0.795
10,R_Trunk_Lat_Tilt,Kinematics,0.881,0.794
11,R_Trunk_Lat_Tilt,Kinematics,0.903,0.788
12,R_Trunk_Lat_Tilt,Kinematics,0.926,0.78
13,R_Trunk_Lat_Tilt,Kinematics,0.955,0.767
14,R_Trunk_Lat_Tilt,Kinematics,0.989,0.753
15,R_Trunk_Lat_Tilt,Kinematics,1.031,0.737
16,R_Trunk_Lat_Tilt,Kinematics,1.085,0.722
17,R_Trunk_Lat_Tilt,Kinematics,1.149,0.709
18,R_Trunk_Lat_Tilt,Kinematics,1.221,0.696
19,R_Trunk_Lat_Tilt,Kinematics,1.297,0.689
20,R_Trunk_Lat_Tilt,Kinematics,1.375,0.685
21,R_Trunk_Lat_Tilt,Kinematics,1.45,0.683
22,R_Trunk_Lat_Tilt,Kinematics,1.52,0.682
23,R_Trunk_Lat_Tilt,Kinematics,1.585,0.681
24,R_Trunk_Lat_Tilt,Kinematics,1.642,0.679
25,R_Trunk_Lat_Tilt,Kinematics,1.693,0.674
26,R_Trunk_Lat_Tilt,Kinematics,1.738,0.668
27,R_Trunk_Lat_Tilt,Kinematics,1.778,0.661
28,R_Trunk_Lat_Tilt,Kinematics,1.814,0.652
29,R_Trunk_Lat_Tilt,Kinematics,1.849,0.644
30,R_Trunk_Lat_Tilt,Kinematics,1.884,0.635
31,R_Trunk_Lat_Tilt,Kinematics,1.923,0.627
32,R_Trunk_Lat_Tilt,Kinematics,1.965,0.619
33,R_Trunk_Lat_Tilt,Kinematics,2.013,0.61
34,R_Trunk_Lat_Tilt,Kinematics,2.063,0.601
35,R_Trunk_Lat_Tilt,Kinematics,2.116,0.593
36,R_Trunk_Lat_Tilt,Kinematics,2.17,0.584
37,R_Trunk_Lat_Tilt,Kinematics,2.222,0.576
38,R_Trunk_Lat_Tilt,Kinematics,2.271,0.568
39,R_Trunk_Lat_Tilt,Kinematics,2.316,0.563
40,R_Trunk_Lat_Tilt,Kinematics,2.356,0.558
41,R_Trunk_Lat_Tilt,Kinematics,2.393,0.554
42,R_Trunk_Lat_Tilt,Kinematics,2.427,0.551
43,R_Trunk_Lat_Tilt,Kinematics,2.46,0.548
44,R_Trunk_Lat_Tilt,Kinematics,2.495,0.546
45,R_Trunk_Lat_Tilt,Kinematics,2.531,0.542
46,R_Trunk_Lat_Tilt,Kinematics,2.57,0.538
47,R_Trunk_Lat_Tilt,Kinematics,2.609,0.533
48,R_Trunk_Lat_Tilt,Kinematics,2.647,0.529
49,R_Trunk_Lat_Tilt,Kinematics,2.68,0.526
50,R_Trunk_Lat_Tilt,Kinematics,2.708,0.525
51,R_Trunk_Lat_Tilt,Kinematics,2.727,0.525
52,R_Trunk_Lat_Tilt,Kinematics,2.739,0.527
53,R_Trunk_Lat_Tilt,Kinematics,2.743,0.53
54,R_Trunk_Lat_Tilt,Kinematics,2.741,0.533
55,R_Trunk_Lat_Tilt,Kinematics,2.732,0.538
56,R_Trunk_Lat_Tilt,Kinematics,2.713,0.544
57,R_Trunk_Lat_Tilt,Kinematics,2.688,0.55
58,R_Trunk_Lat_Tilt,Kinematics,2.656,0.557
59,R_Trunk_Lat_Tilt,Kinematics,2.616,0.563
60,R_Trunk_Lat_Tilt,Kinematics,2.571,0.569
61,R_Trunk_Lat_Tilt,Kinematics,2.522,0.575
62,R_Trunk_Lat_Tilt,Kinematics,2.468,0.58
63,R_Trunk_Lat_Tilt,Kinematics,2.41,0.585
64,R_Trunk_Lat_Tilt,Kinematics,2.346,0.592
65,R_Trunk_Lat_Tilt,Kinematics,2.278,0.598
66,R_Trunk_Lat_Tilt,Kinematics,2.207,0.606
67,R_Trunk_Lat_Tilt,Kinematics,2.132,0.613
68,R_Trunk_Lat_Tilt,Kinematics,2.057,0.62
69,R_Trunk_Lat_Tilt,Kinematics,1.983,0.627
70,R_Trunk_Lat_Tilt,Kinematics,1.912,0.634
71,R_Trunk_Lat_Tilt,Kinematics,1.844,0.641
72,R_Trunk_Lat_Tilt,Kinematics,1.778,0.648
73,R_Trunk_Lat_Tilt,Kinematics,1.715,0.654
74,R_Trunk_Lat_Tilt,Kinematics,1.653,0.658
75,R_Trunk_Lat_Tilt,Kinematics,1.595,0.659
76,R_Trunk_Lat_Tilt,Kinematics,1.539,0.657
77,R_Trunk_Lat_Tilt,Kinematics,1.487,0.652
78,R_Trunk_Lat_Tilt,Kinematics,1.44,0.644
79,R_Trunk_Lat_Tilt,Kinematics,1.399,0.635
80,R_Trunk_Lat_Tilt,Kinematics,1.364,0.625
81,R_Trunk_Lat_Tilt,Kinematics,1.335,0.614
82,R_Trunk_Lat_Tilt,Kinematics,1.313,0.604
83,R_Trunk_Lat_Tilt,Kinematics,1.297,0.592
84,R_Trunk_Lat_Tilt,Kinematics,1.284,0.58
85,R_Trunk_Lat_Tilt,Kinematics,1.277,0.567
86,R_Trunk_Lat_Tilt,Kinematics,1.274,0.555
87,R_Trunk_Lat_Tilt,Kinematics,1.273,0.542
88,R_Trunk_Lat_Tilt,Kinematics,1.275,0.53
89,R_Trunk_Lat_Tilt,Kinematics,1.276,0.517
90,R_Trunk_Lat_Tilt,Kinematics,1.277,0.506
91,R_Trunk_Lat_Tilt,Kinematics,1.274,0.498
92,R_Trunk_Lat_Tilt,Kinematics,1.267,0.494
93,R_Trunk_Lat_Tilt,Kinematics,1.255,0.493
94,R_Trunk_Lat_Tilt,Kinematics,1.235,0.497
95,R_Trunk_Lat_Tilt,Kinematics,1.212,0.502
96,R_Trunk_Lat_Tilt,Kinematics,1.183,0.507
97,R_Trunk_Lat_Tilt,Kinematics,1.154,0.511
98,R_Trunk_Lat_Tilt,Kinematics,1.127,0.515
99,R_Trunk_Lat_Tilt,Kinematics,1.108,0.516
100,R_Trunk_Lat_Tilt,Kinematics,1.1,0.516
1,R_Pelvis_Fwd_Tilt,Kinematics,11.411,1.26
2,R_Pelvis_Fwd_Tilt,Kinematics,11.237,1.252
3,R_Pelvis_Fwd_Tilt,Kinematics,11.075,1.249
4,R_Pelvis_Fwd_Tilt,Kinematics,10.926,1.251
5,R_Pelvis_Fwd_Tilt,Kinematics,10.776,1.256
6,R_Pelvis_Fwd_Tilt,Kinematics,10.614,1.261
7,R_Pelvis_Fwd_Tilt,Kinematics,10.43,1.267
8,R_Pelvis_Fwd_Tilt,Kinematics,10.212,1.276
9,R_Pelvis_Fwd_Tilt,Kinematics,9.98,1.291
10,R_Pelvis_Fwd_Tilt,Kinematics,9.735,1.312
11,R_Pelvis_Fwd_Tilt,Kinematics,9.502,1.339
12,R_Pelvis_Fwd_Tilt,Kinematics,9.285,1.368
13,R_Pelvis_Fwd_Tilt,Kinematics,9.109,1.396
14,R_Pelvis_Fwd_Tilt,Kinematics,8.972,1.419
15,R_Pelvis_Fwd_Tilt,Kinematics,8.871,1.434
16,R_Pelvis_Fwd_Tilt,Kinematics,8.815,1.445
17,R_Pelvis_Fwd_Tilt,Kinematics,8.793,1.445
18,R_Pelvis_Fwd_Tilt,Kinematics,8.806,1.437
19,R_Pelvis_Fwd_Tilt,Kinematics,8.857,1.421
20,R_Pelvis_Fwd_Tilt,Kinematics,8.937,1.397
21,R_Pelvis_Fwd_Tilt,Kinematics,9.047,1.367
22,R_Pelvis_Fwd_Tilt,Kinematics,9.18,1.333
23,R_Pelvis_Fwd_Tilt,Kinematics,9.325,1.297
24,R_Pelvis_Fwd_Tilt,Kinematics,9.475,1.264
25,R_Pelvis_Fwd_Tilt,Kinematics,9.623,1.233
26,R_Pelvis_Fwd_Tilt,Kinematics,9.761,1.21
27,R_Pelvis_Fwd_Tilt,Kinematics,9.886,1.193
28,R_Pelvis_Fwd_Tilt,Kinematics,9.997,1.183
29,R_Pelvis_Fwd_Tilt,Kinematics,10.093,1.18
30,R_Pelvis_Fwd_Tilt,Kinematics,10.179,1.179
31,R_Pelvis_Fwd_Tilt,Kinematics,10.254,1.183
32,R_Pelvis_Fwd_Tilt,Kinematics,10.322,1.188
33,R_Pelvis_Fwd_Tilt,Kinematics,10.387,1.191
34,R_Pelvis_Fwd_Tilt,Kinematics,10.453,1.191
35,R_Pelvis_Fwd_Tilt,Kinematics,10.525,1.187
36,R_Pelvis_Fwd_Tilt,Kinematics,10.609,1.176
37,R_Pelvis_Fwd_Tilt,Kinematics,10.714,1.154
38,R_Pelvis_Fwd_Tilt,Kinematics,10.842,1.124
39,R_Pelvis_Fwd_Tilt,Kinematics,10.99,1.085
40,R_Pelvis_Fwd_Tilt,Kinematics,11.161,1.037
41,R_Pelvis_Fwd_Tilt,Kinematics,11.338,0.988
42,R_Pelvis_Fwd_Tilt,Kinematics,11.506,0.932
43,R_Pelvis_Fwd_Tilt,Kinematics,11.647,0.879
44,R_Pelvis_Fwd_Tilt,Kinematics,11.754,0.829
45,R_Pelvis_Fwd_Tilt,Kinematics,11.803,0.783
46,R_Pelvis_Fwd_Tilt,Kinematics,11.796,0.746
47,R_Pelvis_Fwd_Tilt,Kinematics,11.743,0.72
48,R_Pelvis_Fwd_Tilt,Kinematics,11.633,0.698
49,R_Pelvis_Fwd_Tilt,Kinematics,11.488,0.691
50,R_Pelvis_Fwd_Tilt,Kinematics,11.319,0.69
51,R_Pelvis_Fwd_Tilt,Kinematics,11.136,0.696
52,R_Pelvis_Fwd_Tilt,Kinematics,10.949,0.707
53,R_Pelvis_Fwd_Tilt,Kinematics,10.764,0.721
54,R_Pelvis_Fwd_Tilt,Kinematics,10.583,0.736
55,R_Pelvis_Fwd_Tilt,Kinematics,10.398,0.754
56,R_Pelvis_Fwd_Tilt,Kinematics,10.204,0.772
57,R_Pelvis_Fwd_Tilt,Kinematics,9.994,0.791
58,R_Pelvis_Fwd_Tilt,Kinematics,9.768,0.813
59,R_Pelvis_Fwd_Tilt,Kinematics,9.52,0.83
60,R_Pelvis_Fwd_Tilt,Kinematics,9.266,0.85
61,R_Pelvis_Fwd_Tilt,Kinematics,9.009,0.868
62,R_Pelvis_Fwd_Tilt,Kinematics,8.764,0.887
63,R_Pelvis_Fwd_Tilt,Kinematics,8.54,0.907
64,R_Pelvis_Fwd_Tilt,Kinematics,8.352,0.925
65,R_Pelvis_Fwd_Tilt,Kinematics,8.208,0.943
66,R_Pelvis_Fwd_Tilt,Kinematics,8.103,0.959
67,R_Pelvis_Fwd_Tilt,Kinematics,8.05,0.969
68,R_Pelvis_Fwd_Tilt,Kinematics,8.035,0.978
69,R_Pelvis_Fwd_Tilt,Kinematics,8.056,0.984
70,R_Pelvis_Fwd_Tilt,Kinematics,8.112,0.988
71,R_Pelvis_Fwd_Tilt,Kinematics,8.192,0.995
72,R_Pelvis_Fwd_Tilt,Kinematics,8.293,1.005
73,R_Pelvis_Fwd_Tilt,Kinematics,8.408,1.018
74,R_Pelvis_Fwd_Tilt,Kinematics,8.529,1.034
75,R_Pelvis_Fwd_Tilt,Kinematics,8.651,1.048
76,R_Pelvis_Fwd_Tilt,Kinematics,8.768,1.06
77,R_Pelvis_Fwd_Tilt,Kinematics,8.875,1.065
78,R_Pelvis_Fwd_Tilt,Kinematics,8.972,1.064
79,R_Pelvis_Fwd_Tilt,Kinematics,9.059,1.052
80,R_Pelvis_Fwd_Tilt,Kinematics,9.136,1.033
81,R_Pelvis_Fwd_Tilt,Kinematics,9.209,1.008
82,R_Pelvis_Fwd_Tilt,Kinematics,9.279,0.977
83,R_Pelvis_Fwd_Tilt,Kinematics,9.354,0.947
84,R_Pelvis_Fwd_Tilt,Kinematics,9.434,0.915
85,R_Pelvis_Fwd_Tilt,Kinematics,9.531,0.887
86,R_Pelvis_Fwd_Tilt,Kinematics,9.644,0.863
87,R_Pelvis_Fwd_Tilt,Kinematics,9.779,0.839
88,R_Pelvis_Fwd_Tilt,Kinematics,9.945,0.82
89,R_Pelvis_Fwd_Tilt,Kinematics,10.13,0.799
90,R_Pelvis_Fwd_Tilt,Kinematics,10.337,0.78
91,R_Pelvis_Fwd_Tilt,Kinematics,10.55,0.76
92,R_Pelvis_Fwd_Tilt,Kinematics,10.754,0.743
93,R_Pelvis_Fwd_Tilt,Kinematics,10.932,0.739
94,R_Pelvis_Fwd_Tilt,Kinematics,11.051,0.743
95,R_Pelvis_Fwd_Tilt,Kinematics,11.132,0.76
96,R_Pelvis_Fwd_Tilt,Kinematics,11.134,0.778
97,R_Pelvis_Fwd_Tilt,Kinematics,11.081,0.791
98,R_Pelvis_Fwd_Tilt,Kinematics,10.991,0.799
99,R_Pelvis_Fwd_Tilt,Kinematics,10.849,0.782
100,R_Pelvis_Fwd_Tilt,Kinematics,10.785,0.774
1,R_Pelvis_Lat_Tilt,Kinematics,-2.375,0.634
2,R_Pelvis_Lat_Tilt,Kinematics,-2.148,0.661
3,R_Pelvis_Lat_Tilt,Kinematics,-1.879,0.689
4,R_Pelvis_Lat_Tilt,Kinematics,-1.56,0.714
5,R_Pelvis_Lat_Tilt,Kinematics,-1.176,0.734
6,R_Pelvis_Lat_Tilt,Kinematics,-0.77,0.753
7,R_Pelvis_Lat_Tilt,Kinematics,-0.342,0.77
8,R_Pelvis_Lat_Tilt,Kinematics,0.078,0.787
9,R_Pelvis_Lat_Tilt,Kinematics,0.484,0.802
10,R_Pelvis_Lat_Tilt,Kinematics,0.845,0.823
11,R_Pelvis_Lat_Tilt,Kinematics,1.157,0.839
12,R_Pelvis_Lat_Tilt,Kinematics,1.433,0.858
13,R_Pelvis_Lat_Tilt,Kinematics,1.66,0.874
14,R_Pelvis_Lat_Tilt,Kinematics,1.854,0.881
15,R_Pelvis_Lat_Tilt,Kinematics,2.022,0.887
16,R_Pelvis_Lat_Tilt,Kinematics,2.146,0.89
17,R_Pelvis_Lat_Tilt,Kinematics,2.224,0.887
18,R_Pelvis_Lat_Tilt,Kinematics,2.246,0.894
19,R_Pelvis_Lat_Tilt,Kinematics,2.188,0.897
20,R_Pelvis_Lat_Tilt,Kinematics,2.066,0.893
21,R_Pelvis_Lat_Tilt,Kinematics,1.873,0.895
22,R_Pelvis_Lat_Tilt,Kinematics,1.623,0.88
23,R_Pelvis_Lat_Tilt,Kinematics,1.339,0.861
24,R_Pelvis_Lat_Tilt,Kinematics,1.036,0.835
25,R_Pelvis_Lat_Tilt,Kinematics,0.73,0.804
26,R_Pelvis_Lat_Tilt,Kinematics,0.433,0.77
27,R_Pelvis_Lat_Tilt,Kinematics,0.153,0.736
28,R_Pelvis_Lat_Tilt,Kinematics,-0.104,0.706
29,R_Pelvis_Lat_Tilt,Kinematics,-0.33,0.678
30,R_Pelvis_Lat_Tilt,Kinematics,-0.528,0.655
31,R_Pelvis_Lat_Tilt,Kinematics,-0.691,0.637
32,R_Pelvis_Lat_Tilt,Kinematics,-0.818,0.621
33,R_Pelvis_Lat_Tilt,Kinematics,-0.914,0.609
34,R_Pelvis_Lat_Tilt,Kinematics,-0.971,0.601
35,R_Pelvis_Lat_Tilt,Kinematics,-0.997,0.597
36,R_Pelvis_Lat_Tilt,Kinematics,-0.995,0.598
37,R_Pelvis_Lat_Tilt,Kinematics,-0.965,0.602
38,R_Pelvis_Lat_Tilt,Kinematics,-0.919,0.604
39,R_Pelvis_Lat_Tilt,Kinematics,-0.856,0.606
40,R_Pelvis_Lat_Tilt,Kinematics,-0.783,0.6
41,R_Pelvis_Lat_Tilt,Kinematics,-0.7,0.593
42,R_Pelvis_Lat_Tilt,Kinematics,-0.609,0.58
43,R_Pelvis_Lat_Tilt,Kinematics,-0.511,0.567
44,R_Pelvis_Lat_Tilt,Kinematics,-0.413,0.556
45,R_Pelvis_Lat_Tilt,Kinematics,-0.318,0.548
46,R_Pelvis_Lat_Tilt,Kinematics,-0.237,0.549
47,R_Pelvis_Lat_Tilt,Kinematics,-0.175,0.554
48,R_Pelvis_Lat_Tilt,Kinematics,-0.152,0.574
49,R_Pelvis_Lat_Tilt,Kinematics,-0.174,0.591
50,R_Pelvis_Lat_Tilt,Kinematics,-0.248,0.612
51,R_Pelvis_Lat_Tilt,Kinematics,-0.391,0.638
52,R_Pelvis_Lat_Tilt,Kinematics,-0.598,0.655
53,R_Pelvis_Lat_Tilt,Kinematics,-0.873,0.673
54,R_Pelvis_Lat_Tilt,Kinematics,-1.203,0.686
55,R_Pelvis_Lat_Tilt,Kinematics,-1.57,0.697
56,R_Pelvis_Lat_Tilt,Kinematics,-1.964,0.704
57,R_Pelvis_Lat_Tilt,Kinematics,-2.355,0.71
58,R_Pelvis_Lat_Tilt,Kinematics,-2.728,0.717
59,R_Pelvis_Lat_Tilt,Kinematics,-3.06,0.724
60,R_Pelvis_Lat_Tilt,Kinematics,-3.354,0.733
61,R_Pelvis_Lat_Tilt,Kinematics,-3.609,0.746
62,R_Pelvis_Lat_Tilt,Kinematics,-3.822,0.762
63,R_Pelvis_Lat_Tilt,Kinematics,-4.019,0.781
64,R_Pelvis_Lat_Tilt,Kinematics,-4.196,0.796
65,R_Pelvis_Lat_Tilt,Kinematics,-4.359,0.801
66,R_Pelvis_Lat_Tilt,Kinematics,-4.506,0.799
67,R_Pelvis_Lat_Tilt,Kinematics,-4.608,0.778
68,R_Pelvis_Lat_Tilt,Kinematics,-4.668,0.751
69,R_Pelvis_Lat_Tilt,Kinematics,-4.668,0.72
70,R_Pelvis_Lat_Tilt,Kinematics,-4.594,0.687
71,R_Pelvis_Lat_Tilt,Kinematics,-4.462,0.663
72,R_Pelvis_Lat_Tilt,Kinematics,-4.271,0.638
73,R_Pelvis_Lat_Tilt,Kinematics,-4.038,0.618
74,R_Pelvis_Lat_Tilt,Kinematics,-3.779,0.6
75,R_Pelvis_Lat_Tilt,Kinematics,-3.507,0.579
76,R_Pelvis_Lat_Tilt,Kinematics,-3.237,0.56
77,R_Pelvis_Lat_Tilt,Kinematics,-2.978,0.542
78,R_Pelvis_Lat_Tilt,Kinematics,-2.738,0.53
79,R_Pelvis_Lat_Tilt,Kinematics,-2.52,0.519
80,R_Pelvis_Lat_Tilt,Kinematics,-2.327,0.513
81,R_Pelvis_Lat_Tilt,Kinematics,-2.154,0.508
82,R_Pelvis_Lat_Tilt,Kinematics,-2.008,0.5
83,R_Pelvis_Lat_Tilt,Kinematics,-1.887,0.493
84,R_Pelvis_Lat_Tilt,Kinematics,-1.788,0.485
85,R_Pelvis_Lat_Tilt,Kinematics,-1.717,0.475
86,R_Pelvis_Lat_Tilt,Kinematics,-1.673,0.471
87,R_Pelvis_Lat_Tilt,Kinematics,-1.653,0.468
88,R_Pelvis_Lat_Tilt,Kinematics,-1.668,0.469
89,R_Pelvis_Lat_Tilt,Kinematics,-1.708,0.472
90,R_Pelvis_Lat_Tilt,Kinematics,-1.773,0.475
91,R_Pelvis_Lat_Tilt,Kinematics,-1.865,0.481
92,R_Pelvis_Lat_Tilt,Kinematics,-1.969,0.487
93,R_Pelvis_Lat_Tilt,Kinematics,-2.081,0.495
94,R_Pelvis_Lat_Tilt,Kinematics,-2.19,0.504
95,R_Pelvis_Lat_Tilt,Kinematics,-2.29,0.515
96,R_Pelvis_Lat_Tilt,Kinematics,-2.364,0.53
97,R_Pelvis_Lat_Tilt,Kinematics,-2.404,0.545
98,R_Pelvis_Lat_Tilt,Kinematics,-2.416,0.564
99,R_Pelvis_Lat_Tilt,Kinematics,-2.36,0.588
100,R_Pelvis_Lat_Tilt,Kinematics,-2.334,0.602
1,R_HIP_Flex_ANG,Kinematics,41.547,1.53
2,R_HIP_Flex_ANG,Kinematics,41.798,1.513
3,R_HIP_Flex_ANG,Kinematics,42.051,1.515
4,R_HIP_Flex_ANG,Kinematics,42.306,1.542
5,R_HIP_Flex_ANG,Kinematics,42.495,1.584
6,R_HIP_Flex_ANG,Kinematics,42.621,1.623
7,R_HIP_Flex_ANG,Kinematics,42.633,1.645
8,R_HIP_Flex_ANG,Kinematics,42.45,1.635
9,R_HIP_Flex_ANG,Kinematics,42.146,1.617
10,R_HIP_Flex_ANG,Kinematics,41.629,1.595
11,R_HIP_Flex_ANG,Kinematics,40.945,1.581
12,R_HIP_Flex_ANG,Kinematics,40.153,1.579
13,R_HIP_Flex_ANG,Kinematics,39.218,1.591
14,R_HIP_Flex_ANG,Kinematics,38.185,1.603
15,R_HIP_Flex_ANG,Kinematics,37.075,1.621
16,R_HIP_Flex_ANG,Kinematics,35.862,1.639
17,R_HIP_Flex_ANG,Kinematics,34.585,1.659
18,R_HIP_Flex_ANG,Kinematics,33.243,1.686
19,R_HIP_Flex_ANG,Kinematics,31.844,1.71
20,R_HIP_Flex_ANG,Kinematics,30.405,1.732
21,R_HIP_Flex_ANG,Kinematics,28.93,1.756
22,R_HIP_Flex_ANG,Kinematics,27.421,1.767
