Frame,Measurement,Measure_Category,Mean,SD
1,R_Trunk_Fwd_Tilt,Kinematics,-6.849,0.462
2,R_Trunk_Fwd_Tilt,Kinematics,-6.955,0.449
3,R_Trunk_Fwd_Tilt,Kinematics,-7.089,0.435
4,R_Trunk_Fwd_Tilt,Kinematics,-7.251,0.422
5,R_Trunk_Fwd_Tilt,Kinematics,-7.439,0.412
6,R_Trunk_Fwd_Tilt,Kinematics,-7.646,0.404
7,R_Trunk_Fwd_Tilt,Kinematics,-7.859,0.4
8,R_Trunk_Fwd_Tilt,Kinematics,-8.069,0.4
9,R_Trunk_Fwd_Tilt,Kinematics,-8.264,0.401
10,R_Trunk_Fwd_Tilt,Kinematics,-8.434,0.406
11,R_Trunk_Fwd_Tilt,Kinematics,-8.575,0.412
12,R_Trunk_Fwd_Tilt,Kinematics,-8.683,0.419
13,R_Trunk_Fwd_Tilt,Kinematics,-8.759,0.423
14,R_Trunk_Fwd_Tilt,Kinematics,-8.803,0.426
15,R_Trunk_Fwd_Tilt,Kinematics,-8.818,0.426
16,R_Trunk_Fwd_Tilt,Kinematics,-8.81,0.422
17,R_Trunk_Fwd_Tilt,Kinematics,-8.781,0.412
18,R_Trunk_Fwd_Tilt,Kinematics,-8.737,0.397
19,R_Trunk_Fwd_Tilt,Kinematics,-8.681,0.379
20,R_Trunk_Fwd_Tilt,Kinematics,-8.618,0.358
21,R_Trunk_Fwd_Tilt,Kinematics,-8.55,0.339
22,R_Trunk_Fwd_Tilt,Kinematics,-8.481,0.322
23,R_Trunk_Fwd_Tilt,Kinematics,-8.412,0.31
24,R_Trunk_Fwd_Tilt,Kinematics,-8.346,0.304
25,R_Trunk_Fwd_Tilt,Kinematics,-8.283,0.302
26,R_Trunk_Fwd_Tilt,Kinematics,-8.222,0.303
27,R_Trunk_Fwd_Tilt,Kinematics,-8.162,0.307
28,R_Trunk_Fwd_Tilt,Kinematics,-8.102,0.312
29,R_Trunk_Fwd_Tilt,Kinematics,-8.042,0.32
30,R_Trunk_Fwd_Tilt,Kinematics,-7.98,0.327
31,R_Trunk_Fwd_Tilt,Kinematics,-7.915,0.333
