Frame,Measurement,Measure_Category,Mean,SD
33,R_Trunk_Lat_Tilt,Kinematics,0.416,0.282
34,R_Trunk_Lat_Tilt,Kinematics,0.425,0.29
35,R_Trunk_Lat_Tilt,Kinematics,0.429,0.296
36,R_Trunk_Lat_Tilt,Kinematics,0.429,0.3
37,R_Trunk_Lat_Tilt,Kinematics,0.425,0.303
38,R_Trunk_Lat_Tilt,Kinematics,0.42,0.304
39,R_Trunk_Lat_Tilt,Kinematics,0.417,0.303
40,R_Trunk_Lat_Tilt,Kinematics,0.419,0.3
41,R_Trunk_Lat_Tilt,Kinematics,0.426,0.297
42,R_Trunk_Lat_Tilt,Kinematics,0.44,0.293
43,R_Trunk_Lat_Tilt,Kinematics,0.464,0.289
44,R_Trunk_Lat_Tilt,Kinematics,0.494,0.287
45,R_Trunk_Lat_Tilt,Kinematics,0.531,0.286
46,R_Trunk_Lat_Tilt,Kinematics,0.573,0.288
47,R_Trunk_Lat_Tilt,Kinematics,0.615,0.294
48,R_Trunk_Lat_Tilt,Kinematics,0.656,0.303
49,R_Trunk_Lat_Tilt,Kinematics,0.692,0.318
50,R_Trunk_Lat_Tilt,Kinematics,0.722,0.336
51,R_Trunk_Lat_Tilt,Kinematics,0.744,0.358
52,R_Trunk_Lat_Tilt,Kinematics,0.758,0.38
53,R_Trunk_Lat_Tilt,Kinematics,0.768,0.402
54,R_Trunk_Lat_Tilt,Kinematics,0.773,0.422
55,R_Trunk_Lat_Tilt,Kinematics,0.778,0.437
56,R_Trunk_Lat_Tilt,Kinematics,0.784,0.449
57,R_Trunk_Lat_Tilt,Kinematics,0.792,0.455
58,R_Trunk_Lat_Tilt,Kinematics,0.799,0.456
59,R_Trunk_Lat_Tilt,Kinematics,0.803,0.453
60,R_Trunk_Lat_Tilt,Kinematics,0.8,0.446
61,R_Trunk_Lat_Tilt,Kinematics,0.782,0.433
62,R_Trunk_Lat_Tilt,Kinematics,0.748,0.416
63,R_Trunk_Lat_Tilt,Kinematics,0.695,0.397
64,R_Trunk_Lat_Tilt,Kinematics,0.621,0.373
65,R_Trunk_Lat_Tilt,Kinematics,0.532,0.348
66,R_Trunk_Lat_Tilt,Kinematics,0.431,0.324
67,R_Trunk_Lat_Tilt,Kinematics,0.326,0.302
68,R_Trunk_Lat_Tilt,Kinematics,0.225,0.285
69,R_Trunk_Lat_Tilt,Kinematics,0.131,0.272
70,R_Trunk_Lat_Tilt,Kinematics,0.052,0.264
71,R_Trunk_Lat_Tilt,Kinematics,-0.014,0.261
72,R_Trunk_Lat_Tilt,Kinematics,-0.066,0.26
73,R_Trunk_Lat_Tilt,Kinematics,-0.106,0.26
74,R_Trunk_Lat_Tilt,Kinematics,-0.139,0.263
75,R_Trunk_Lat_Tilt,Kinematics,-0.168,0.267
76,R_Trunk_Lat_Tilt,Kinematics,-0.196,0.272
77,R_Trunk_Lat_Tilt,Kinematics,-0.228,0.278
78,R_Trunk_Lat_Tilt,Kinematics,-0.263,0.286
79,R_Trunk_Lat_Tilt,Kinematics,-0.303,0.296
80,R_Trunk_Lat_Tilt,Kinematics,-0.348,0.306
81,R_Trunk_Lat_Tilt,Kinematics,-0.396,0.318
82,R_Trunk_Lat_Tilt,Kinematics,-0.444,0.329
83,R_Trunk_Lat_Tilt,Kinematics,-0.491,0.339
84,R_Trunk_Lat_Tilt,Kinematics,-0.535,0.347
85,R_Trunk_Lat_Tilt,Kinematics,-0.575,0.353
86,R_Trunk_Lat_Tilt,Kinematics,-0.608,0.356
87,R_Trunk_Lat_Tilt,Kinematics,-0.638,0.356
88,R_Trunk_Lat_Tilt,Kinematics,-0.664,0.354
89,R_Trunk_Lat_Tilt,Kinematics,-0.689,0.35
90,R_Trunk_Lat_Tilt,Kinematics,-0.715,0.344
91,R_Trunk_Lat_Tilt,Kinematics,-0.744,0.338
92,R_Trunk_Lat_Tilt,Kinematics,-0.779,0.333
93,R_Trunk_Lat_Tilt,Kinematics,-0.818,0.329
94,R_Trunk_Lat_Tilt,Kinematics,-0.861,0.328
95,R_Trunk_Lat_Tilt,Kinematics,-0.907,0.328
96,R_Trunk_Lat_Tilt,Kinematics,-0.953,0.328
97,R_Trunk_Lat_Tilt,Kinematics,-0.999,0.328
98,R_Trunk_Lat_Tilt,Kinematics,-1.041,0.327
99,R_Trunk_Lat_Tilt,Kinematics,-1.079,0.324
100,R_Trunk_Lat_Tilt,Kinematics,-1.113,0.321
1,R_Pelvis_Fwd_Tilt,Kinematics,8.786,0.211
2,R_Pelvis_Fwd_Tilt,Kinematics,8.801,0.214
3,R_Pelvis_Fwd_Tilt,Kinematics,8.803,0.228
4,R_Pelvis_Fwd_Tilt,Kinematics,8.791,0.251
5,R_Pelvis_Fwd_Tilt,Kinematics,8.749,0.284
6,R_Pelvis_Fwd_Tilt,Kinematics,8.69,0.318
7,R_Pelvis_Fwd_Tilt,Kinematics,8.616,0.354
8,R_Pelvis_Fwd_Tilt,Kinematics,8.521,0.386
9,R_Pelvis_Fwd_Tilt,Kinematics,8.417,0.415
10,R_Pelvis_Fwd_Tilt,Kinematics,8.307,0.441
11,R_Pelvis_Fwd_Tilt,Kinematics,8.193,0.462
12,R_Pelvis_Fwd_Tilt,Kinematics,8.079,0.483
13,R_Pelvis_Fwd_Tilt,Kinematics,7.964,0.504
14,R_Pelvis_Fwd_Tilt,Kinematics,7.85,0.526
15,R_Pelvis_Fwd_Tilt,Kinematics,7.737,0.552
16,R_Pelvis_Fwd_Tilt,Kinematics,7.624,0.581
17,R_Pelvis_Fwd_Tilt,Kinematics,7.512,0.616
18,R_Pelvis_Fwd_Tilt,Kinematics,7.403,0.656
19,R_Pelvis_Fwd_Tilt,Kinematics,7.293,0.699
20,R_Pelvis_Fwd_Tilt,Kinematics,7.18,0.747
21,R_Pelvis_Fwd_Tilt,Kinematics,7.062,0.794
22,R_Pelvis_Fwd_Tilt,Kinematics,6.932,0.843
23,R_Pelvis_Fwd_Tilt,Kinematics,6.782,0.891
24,R_Pelvis_Fwd_Tilt,Kinematics,6.612,0.933
25,R_Pelvis_Fwd_Tilt,Kinematics,6.42,0.974
26,R_Pelvis_Fwd_Tilt,Kinematics,6.211,1.01
27,R_Pelvis_Fwd_Tilt,Kinematics,5.992,1.038
28,R_Pelvis_Fwd_Tilt,Kinematics,5.78,1.058
29,R_Pelvis_Fwd_Tilt,Kinematics,5.591,1.069
30,R_Pelvis_Fwd_Tilt,Kinematics,5.438,1.069
31,R_Pelvis_Fwd_Tilt,Kinematics,5.343,1.051
32,R_Pelvis_Fwd_Tilt,Kinematics,5.309,1.027
33,R_Pelvis_Fwd_Tilt,Kinematics,5.346,0.989
34,R_Pelvis_Fwd_Tilt,Kinematics,5.458,0.939
35,R_Pelvis_Fwd_Tilt,Kinematics,5.626,0.891
36,R_Pelvis_Fwd_Tilt,Kinematics,5.85,0.84
37,R_Pelvis_Fwd_Tilt,Kinematics,6.11,0.797
38,R_Pelvis_Fwd_Tilt,Kinematics,6.387,0.764
39,R_Pelvis_Fwd_Tilt,Kinematics,6.666,0.745
40,R_Pelvis_Fwd_Tilt,Kinematics,6.927,0.74
41,R_Pelvis_Fwd_Tilt,Kinematics,7.163,0.74
42,R_Pelvis_Fwd_Tilt,Kinematics,7.36,0.754
43,R_Pelvis_Fwd_Tilt,Kinematics,7.512,0.775
44,R_Pelvis_Fwd_Tilt,Kinematics,7.624,0.792
45,R_Pelvis_Fwd_Tilt,Kinematics,7.696,0.817
46,R_Pelvis_Fwd_Tilt,Kinematics,7.735,0.84
47,R_Pelvis_Fwd_Tilt,Kinematics,7.751,0.859
48,R_Pelvis_Fwd_Tilt,Kinematics,7.75,0.877
49,R_Pelvis_Fwd_Tilt,Kinematics,7.737,0.891
50,R_Pelvis_Fwd_Tilt,Kinematics,7.719,0.902
51,R_Pelvis_Fwd_Tilt,Kinematics,7.694,0.908
52,R_Pelvis_Fwd_Tilt,Kinematics,7.66,0.91
53,R_Pelvis_Fwd_Tilt,Kinematics,7.62,0.911
54,R_Pelvis_Fwd_Tilt,Kinematics,7.568,0.909
55,R_Pelvis_Fwd_Tilt,Kinematics,7.506,0.904
56,R_Pelvis_Fwd_Tilt,Kinematics,7.438,0.898
57,R_Pelvis_Fwd_Tilt,Kinematics,7.364,0.89
58,R_Pelvis_Fwd_Tilt,Kinematics,7.29,0.878
59,R_Pelvis_Fwd_Tilt,Kinematics,7.217,0.863
60,R_Pelvis_Fwd_Tilt,Kinematics,7.148,0.845
61,R_Pelvis_Fwd_Tilt,Kinematics,7.082,0.819
62,R_Pelvis_Fwd_Tilt,Kinematics,7.016,0.788
63,R_Pelvis_Fwd_Tilt,Kinematics,6.946,0.751
64,R_Pelvis_Fwd_Tilt,Kinematics,6.873,0.707
65,R_Pelvis_Fwd_Tilt,Kinematics,6.793,0.66
66,R_Pelvis_Fwd_Tilt,Kinematics,6.704,0.611
67,R_Pelvis_Fwd_Tilt,Kinematics,6.609,0.566
68,R_Pelvis_Fwd_Tilt,Kinematics,6.511,0.525
69,R_Pelvis_Fwd_Tilt,Kinematics,6.413,0.495
70,R_Pelvis_Fwd_Tilt,Kinematics,6.317,0.475
71,R_Pelvis_Fwd_Tilt,Kinematics,6.228,0.469
72,R_Pelvis_Fwd_Tilt,Kinematics,6.145,0.473
73,R_Pelvis_Fwd_Tilt,Kinematics,6.065,0.488
74,R_Pelvis_Fwd_Tilt,Kinematics,5.987,0.51
75,R_Pelvis_Fwd_Tilt,Kinematics,5.907,0.534
76,R_Pelvis_Fwd_Tilt,Kinematics,5.821,0.563
77,R_Pelvis_Fwd_Tilt,Kinematics,5.73,0.59
78,R_Pelvis_Fwd_Tilt,Kinematics,5.64,0.614
79,R_Pelvis_Fwd_Tilt,Kinematics,5.551,0.637
80,R_Pelvis_Fwd_Tilt,Kinematics,5.477,0.655
81,R_Pelvis_Fwd_Tilt,Kinematics,5.427,0.672
82,R_Pelvis_Fwd_Tilt,Kinematics,5.406,0.685
83,R_Pelvis_Fwd_Tilt,Kinematics,5.433,0.697
84,R_Pelvis_Fwd_Tilt,Kinematics,5.505,0.711
85,R_Pelvis_Fwd_Tilt,Kinematics,5.621,0.718
86,R_Pelvis_Fwd_Tilt,Kinematics,5.797,0.727
87,R_Pelvis_Fwd_Tilt,Kinematics,6.007,0.736
88,R_Pelvis_Fwd_Tilt,Kinematics,6.25,0.739
89,R_Pelvis_Fwd_Tilt,Kinematics,6.52,0.742
90,R_Pelvis_Fwd_Tilt,Kinematics,6.794,0.741
91,R_Pelvis_Fwd_Tilt,Kinematics,7.067,0.738
92,R_Pelvis_Fwd_Tilt,Kinematics,7.317,0.73
93,R_Pelvis_Fwd_Tilt,Kinematics,7.543,0.718
94,R_Pelvis_Fwd_Tilt,Kinematics,7.743,0.707
95,R_Pelvis_Fwd_Tilt,Kinematics,7.894,0.693
96,R_Pelvis_Fwd_Tilt,Kinematics,8.018,0.681
97,R_Pelvis_Fwd_Tilt,Kinematics,8.118,0.674
98,R_Pelvis_Fwd_Tilt,Kinematics,8.183,0.669
99,R_Pelvis_Fwd_Tilt,Kinematics,8.236,0.666
100,R_Pelvis_Fwd_Tilt,Kinematics,8.277,0.667
1,R_Pelvis_Lat_Tilt,Kinematics,-1.609,0.375
2,R_Pelvis_Lat_Tilt,Kinematics,-1.559,0.4
3,R_Pelvis_Lat_Tilt,Kinematics,-1.467,0.426
4,R_Pelvis_Lat_Tilt,Kinematics,-1.332,0.452
5,R_Pelvis_Lat_Tilt,Kinematics,-1.121,0.47
6,R_Pelvis_Lat_Tilt,Kinematics,-0.874,0.481
7,R_Pelvis_Lat_Tilt,Kinematics,-0.593,0.487
8,R_Pelvis_Lat_Tilt,Kinematics,-0.27,0.482
9,R_Pelvis_Lat_Tilt,Kinematics,0.067,0.474
10,R_Pelvis_Lat_Tilt,Kinematics,0.415,0.465
11,R_Pelvis_Lat_Tilt,Kinematics,0.769,0.456
12,R_Pelvis_Lat_Tilt,Kinematics,1.117,0.451
13,R_Pelvis_Lat_Tilt,Kinematics,1.458,0.45
14,R_Pelvis_Lat_Tilt,Kinematics,1.778,0.451
15,R_Pelvis_Lat_Tilt,Kinematics,2.074,0.452
16,R_Pelvis_Lat_Tilt,Kinematics,2.342,0.456
17,R_Pelvis_Lat_Tilt,Kinematics,2.555,0.451
18,R_Pelvis_Lat_Tilt,Kinematics,2.72,0.444
19,R_Pelvis_Lat_Tilt,Kinematics,2.832,0.439
20,R_Pelvis_Lat_Tilt,Kinematics,2.868,0.42
21,R_Pelvis_Lat_Tilt,Kinematics,2.844,0.402
22,R_Pelvis_Lat_Tilt,Kinematics,2.763,0.391
23,R_Pelvis_Lat_Tilt,Kinematics,2.619,0.369
24,R_Pelvis_Lat_Tilt,Kinematics,2.43,0.352
25,R_Pelvis_Lat_Tilt,Kinematics,2.203,0.341
26,R_Pelvis_Lat_Tilt,Kinematics,1.944,0.324
27,R_Pelvis_Lat_Tilt,Kinematics,1.666,0.312
28,R_Pelvis_Lat_Tilt,Kinematics,1.376,0.3
29,R_Pelvis_Lat_Tilt,Kinematics,1.083,0.288
30,R_Pelvis_Lat_Tilt,Kinematics,0.795,0.281
31,R_Pelvis_Lat_Tilt,Kinematics,0.519,0.272
32,R_Pelvis_Lat_Tilt,Kinematics,0.261,0.274
33,R_Pelvis_Lat_Tilt,Kinematics,0.028,0.273
34,R_Pelvis_Lat_Tilt,Kinematics,-0.175,0.275
35,R_Pelvis_Lat_Tilt,Kinematics,-0.351,0.287
36,R_Pelvis_Lat_Tilt,Kinematics,-0.491,0.29
37,R_Pelvis_Lat_Tilt,Kinematics,-0.597,0.291
38,R_Pelvis_Lat_Tilt,Kinematics,-0.672,0.297
39,R_Pelvis_Lat_Tilt,Kinematics,-0.711,0.29
40,R_Pelvis_Lat_Tilt,Kinematics,-0.72,0.28
41,R_Pelvis_Lat_Tilt,Kinematics,-0.705,0.277
42,R_Pelvis_Lat_Tilt,Kinematics,-0.665,0.274
43,R_Pelvis_Lat_Tilt,Kinematics,-0.608,0.279
44,R_Pelvis_Lat_Tilt,Kinematics,-0.541,0.295
45,R_Pelvis_Lat_Tilt,Kinematics,-0.468,0.321
46,R_Pelvis_Lat_Tilt,Kinematics,-0.398,0.357
47,R_Pelvis_Lat_Tilt,Kinematics,-0.338,0.4
48,R_Pelvis_Lat_Tilt,Kinematics,-0.294,0.449
49,R_Pelvis_Lat_Tilt,Kinematics,-0.279,0.505
50,R_Pelvis_Lat_Tilt,Kinematics,-0.294,0.561
51,R_Pelvis_Lat_Tilt,Kinematics,-0.352,0.618
52,R_Pelvis_Lat_Tilt,Kinematics,-0.46,0.671
53,R_Pelvis_Lat_Tilt,Kinematics,-0.611,0.72
54,R_Pelvis_Lat_Tilt,Kinematics,-0.812,0.763
55,R_Pelvis_Lat_Tilt,Kinematics,-1.057,0.793
56,R_Pelvis_Lat_Tilt,Kinematics,-1.333,0.818
57,R_Pelvis_Lat_Tilt,Kinematics,-1.635,0.832
58,R_Pelvis_Lat_Tilt,Kinematics,-1.952,0.835
59,R_Pelvis_Lat_Tilt,Kinematics,-2.275,0.831
60,R_Pelvis_Lat_Tilt,Kinematics,-2.598,0.819
61,R_Pelvis_Lat_Tilt,Kinematics,-2.921,0.793
62,R_Pelvis_Lat_Tilt,Kinematics,-3.239,0.76
63,R_Pelvis_Lat_Tilt,Kinematics,-3.548,0.717
64,R_Pelvis_Lat_Tilt,Kinematics,-3.844,0.663
65,R_Pelvis_Lat_Tilt,Kinematics,-4.119,0.606
66,R_Pelvis_Lat_Tilt,Kinematics,-4.361,0.546
67,R_Pelvis_Lat_Tilt,Kinematics,-4.554,0.495
68,R_Pelvis_Lat_Tilt,Kinematics,-4.693,0.448
69,R_Pelvis_Lat_Tilt,Kinematics,-4.765,0.414
70,R_Pelvis_Lat_Tilt,Kinematics,-4.76,0.396
71,R_Pelvis_Lat_Tilt,Kinematics,-4.688,0.383
72,R_Pelvis_Lat_Tilt,Kinematics,-4.548,0.38
73,R_Pelvis_Lat_Tilt,Kinematics,-4.347,0.381
74,R_Pelvis_Lat_Tilt,Kinematics,-4.098,0.383
75,R_Pelvis_Lat_Tilt,Kinematics,-3.81,0.386
76,R_Pelvis_Lat_Tilt,Kinematics,-3.494,0.386
77,R_Pelvis_Lat_Tilt,Kinematics,-3.158,0.385
78,R_Pelvis_Lat_Tilt,Kinematics,-2.814,0.381
79,R_Pelvis_Lat_Tilt,Kinematics,-2.469,0.374
80,R_Pelvis_Lat_Tilt,Kinematics,-2.135,0.367
81,R_Pelvis_Lat_Tilt,Kinematics,-1.819,0.36
82,R_Pelvis_Lat_Tilt,Kinematics,-1.524,0.355
83,R_Pelvis_Lat_Tilt,Kinematics,-1.267,0.35
84,R_Pelvis_Lat_Tilt,Kinematics,-1.046,0.343
85,R_Pelvis_Lat_Tilt,Kinematics,-0.86,0.339
86,R_Pelvis_Lat_Tilt,Kinematics,-0.731,0.33
87,R_Pelvis_Lat_Tilt,Kinematics,-0.644,0.318
88,R_Pelvis_Lat_Tilt,Kinematics,-0.599,0.308
89,R_Pelvis_Lat_Tilt,Kinematics,-0.617,0.294
90,R_Pelvis_Lat_Tilt,Kinematics,-0.674,0.28
91,R_Pelvis_Lat_Tilt,Kinematics,-0.768,0.272
92,R_Pelvis_Lat_Tilt,Kinematics,-0.91,0.267
93,R_Pelvis_Lat_Tilt,Kinematics,-1.071,0.27
94,R_Pelvis_Lat_Tilt,Kinematics,-1.249,0.28
95,R_Pelvis_Lat_Tilt,Kinematics,-1.433,0.293
96,R_Pelvis_Lat_Tilt,Kinematics,-1.608,0.305
97,R_Pelvis_Lat_Tilt,Kinematics,-1.774,0.316
98,R_Pelvis_Lat_Tilt,Kinematics,-1.902,0.319
99,R_Pelvis_Lat_Tilt,Kinematics,-2.003,0.319
100,R_Pelvis_Lat_Tilt,Kinematics,-2.078,0.316
1,R_HIP_Flex_ANG,Kinematics,32.201,0.82
2,R_HIP_Flex_ANG,Kinematics,32.234,0.763
3,R_HIP_Flex_ANG,Kinematics,32.209,0.725
4,R_HIP_Flex_ANG,Kinematics,32.123,0.712
5,R_HIP_Flex_ANG,Kinematics,31.926,0.726
6,R_HIP_Flex_ANG,Kinematics,31.681,0.755
7,R_HIP_Flex_ANG,Kinematics,31.392,0.794
8,R_HIP_Flex_ANG,Kinematics,31.035,0.838
9,R_HIP_Flex_ANG,Kinematics,30.628,0.883
10,R_HIP_Flex_ANG,Kinematics,30.166,0.934
11,R_HIP_Flex_ANG,Kinematics,29.587,0.983
12,R_HIP_Flex_ANG,Kinematics,28.923,1.025
13,R_HIP_Flex_ANG,Kinematics,28.173,1.072
14,R_HIP_Flex_ANG,Kinematics,27.307,1.108
15,R_HIP_Flex_ANG,Kinematics,26.376,1.141
16,R_HIP_Flex_ANG,Kinematics,25.388,1.178
17,R_HIP_Flex_ANG,Kinematics,24.338,1.216
18,R_HIP_Flex_ANG,Kinematics,23.253,1.259
19,R_HIP_Flex_ANG,Kinematics,22.132,1.312
