Frame,Measurement,Measure_Category,Mean,SD
1,R_Trunk_Fwd_Tilt,Kinematics,-0.694,0.505
2,R_Trunk_Fwd_Tilt,Kinematics,-0.699,0.517
3,R_Trunk_Fwd_Tilt,Kinematics,-0.717,0.534
4,R_Trunk_Fwd_Tilt,Kinematics,-0.753,0.553
5,R_Trunk_Fwd_Tilt,Kinematics,-0.81,0.576
6,R_Trunk_Fwd_Tilt,Kinematics,-0.887,0.599
7,R_Trunk_Fwd_Tilt,Kinematics,-0.977,0.625
8,R_Trunk_Fwd_Tilt,Kinematics,-1.074,0.653
9,R_Trunk_Fwd_Tilt,Kinematics,-1.167,0.683
10,R_Trunk_Fwd_Tilt,Kinematics,-1.248,0.713
11,R_Trunk_Fwd_Tilt,Kinematics,-1.309,0.741
12,R_Trunk_Fwd_Tilt,Kinematics,-1.348,0.767
13,R_Trunk_Fwd_Tilt,Kinematics,-1.367,0.79
14,R_Trunk_Fwd_Tilt,Kinematics,-1.368,0.807
15,R_Trunk_Fwd_Tilt,Kinematics,-1.359,0.82
16,R_Trunk_Fwd_Tilt,Kinematics,-1.346,0.825
17,R_Trunk_Fwd_Tilt,Kinematics,-1.334,0.824
18,R_Trunk_Fwd_Tilt,Kinematics,-1.326,0.816
19,R_Trunk_Fwd_Tilt,Kinematics,-1.325,0.805
20,R_Trunk_Fwd_Tilt,Kinematics,-1.33,0.795
21,R_Trunk_Fwd_Tilt,Kinematics,-1.342,0.787
22,R_Trunk_Fwd_Tilt,Kinematics,-1.361,0.782
23,R_Trunk_Fwd_Tilt,Kinematics,-1.384,0.782
24,R_Trunk_Fwd_Tilt,Kinematics,-1.412,0.787
25,R_Trunk_Fwd_Tilt,Kinematics,-1.442,0.795
26,R_Trunk_Fwd_Tilt,Kinematics,-1.471,0.807
27,R_Trunk_Fwd_Tilt,Kinematics,-1.497,0.819
28,R_Trunk_Fwd_Tilt,Kinematics,-1.519,0.831
29,R_Trunk_Fwd_Tilt,Kinematics,-1.536,0.839
30,R_Trunk_Fwd_Tilt,Kinematics,-1.548,0.845
31,R_Trunk_Fwd_Tilt,Kinematics,-1.554,0.849
32,R_Trunk_Fwd_Tilt,Kinematics,-1.552,0.849
33,R_Trunk_Fwd_Tilt,Kinematics,-1.543,0.847
34,R_Trunk_Fwd_Tilt,Kinematics,-1.526,0.844
35,R_Trunk_Fwd_Tilt,Kinematics,-1.502,0.839
36,R_Trunk_Fwd_Tilt,Kinematics,-1.471,0.835
37,R_Trunk_Fwd_Tilt,Kinematics,-1.434,0.832
38,R_Trunk_Fwd_Tilt,Kinematics,-1.391,0.833
39,R_Trunk_Fwd_Tilt,Kinematics,-1.343,0.836
40,R_Trunk_Fwd_Tilt,Kinematics,-1.293,0.843
41,R_Trunk_Fwd_Tilt,Kinematics,-1.243,0.852
42,R_Trunk_Fwd_Tilt,Kinematics,-1.196,0.863
43,R_Trunk_Fwd_Tilt,Kinematics,-1.155,0.873
44,R_Trunk_Fwd_Tilt,Kinematics,-1.121,0.883
45,R_Trunk_Fwd_Tilt,Kinematics,-1.095,0.89
46,R_Trunk_Fwd_Tilt,Kinematics,-1.077,0.893
47,R_Trunk_Fwd_Tilt,Kinematics,-1.064,0.894
48,R_Trunk_Fwd_Tilt,Kinematics,-1.056,0.894
49,R_Trunk_Fwd_Tilt,Kinematics,-1.053,0.894
50,R_Trunk_Fwd_Tilt,Kinematics,-1.053,0.899
51,R_Trunk_Fwd_Tilt,Kinematics,-1.061,0.91
52,R_Trunk_Fwd_Tilt,Kinematics,-1.078,0.926
53,R_Trunk_Fwd_Tilt,Kinematics,-1.113,0.946
54,R_Trunk_Fwd_Tilt,Kinematics,-1.168,0.964
55,R_Trunk_Fwd_Tilt,Kinematics,-1.247,0.976
56,R_Trunk_Fwd_Tilt,Kinematics,-1.345,0.975
57,R_Trunk_Fwd_Tilt,Kinematics,-1.46,0.961
58,R_Trunk_Fwd_Tilt,Kinematics,-1.581,0.934
59,R_Trunk_Fwd_Tilt,Kinematics,-1.698,0.894
60,R_Trunk_Fwd_Tilt,Kinematics,-1.801,0.849
61,R_Trunk_Fwd_Tilt,Kinematics,-1.885,0.802
62,R_Trunk_Fwd_Tilt,Kinematics,-1.947,0.755
63,R_Trunk_Fwd_Tilt,Kinematics,-1.988,0.713
64,R_Trunk_Fwd_Tilt,Kinematics,-2.01,0.674
65,R_Trunk_Fwd_Tilt,Kinematics,-2.016,0.637
66,R_Trunk_Fwd_Tilt,Kinematics,-2.01,0.602
67,R_Trunk_Fwd_Tilt,Kinematics,-1.995,0.568
68,R_Trunk_Fwd_Tilt,Kinematics,-1.974,0.538
69,R_Trunk_Fwd_Tilt,Kinematics,-1.949,0.509
70,R_Trunk_Fwd_Tilt,Kinematics,-1.925,0.481
71,R_Trunk_Fwd_Tilt,Kinematics,-1.905,0.454
72,R_Trunk_Fwd_Tilt,Kinematics,-1.891,0.428
73,R_Trunk_Fwd_Tilt,Kinematics,-1.885,0.403
74,R_Trunk_Fwd_Tilt,Kinematics,-1.887,0.38
75,R_Trunk_Fwd_Tilt,Kinematics,-1.895,0.359
76,R_Trunk_Fwd_Tilt,Kinematics,-1.907,0.341
77,R_Trunk_Fwd_Tilt,Kinematics,-1.918,0.329
78,R_Trunk_Fwd_Tilt,Kinematics,-1.926,0.327
79,R_Trunk_Fwd_Tilt,Kinematics,-1.927,0.335
80,R_Trunk_Fwd_Tilt,Kinematics,-1.917,0.352
81,R_Trunk_Fwd_Tilt,Kinematics,-1.895,0.376
82,R_Trunk_Fwd_Tilt,Kinematics,-1.859,0.402
83,R_Trunk_Fwd_Tilt,Kinematics,-1.811,0.43
84,R_Trunk_Fwd_Tilt,Kinematics,-1.753,0.454
85,R_Trunk_Fwd_Tilt,Kinematics,-1.686,0.475
86,R_Trunk_Fwd_Tilt,Kinematics,-1.612,0.488
