Frame,Measurement,Measure_Category,Mean,SD
1,R_Trunk_Fwd_Tilt,Kinematics,-1.777,3.525
2,R_Trunk_Fwd_Tilt,Kinematics,-1.775,3.526
3,R_Trunk_Fwd_Tilt,Kinematics,-1.777,3.523
4,R_Trunk_Fwd_Tilt,Kinematics,-1.776,3.511
5,R_Trunk_Fwd_Tilt,Kinematics,-1.758,3.488
6,R_Trunk_Fwd_Tilt,Kinematics,-1.713,3.454
7,R_Trunk_Fwd_Tilt,Kinematics,-1.632,3.415
8,R_Trunk_Fwd_Tilt,Kinematics,-1.524,3.384
9,R_Trunk_Fwd_Tilt,Kinematics,-1.414,3.372
10,R_Trunk_Fwd_Tilt,Kinematics,-1.339,3.384
11,R_Trunk_Fwd_Tilt,Kinematics,-1.332,3.408
12,R_Trunk_Fwd_Tilt,Kinematics,-1.393,3.428
13,R_Trunk_Fwd_Tilt,Kinematics,-1.507,3.438
14,R_Trunk_Fwd_Tilt,Kinematics,-1.654,3.446
15,R_Trunk_Fwd_Tilt,Kinematics,-1.816,3.463
16,R_Trunk_Fwd_Tilt,Kinematics,-1.975,3.494
17,R_Trunk_Fwd_Tilt,Kinematics,-2.123,3.534
18,R_Trunk_Fwd_Tilt,Kinematics,-2.267,3.575
19,R_Trunk_Fwd_Tilt,Kinematics,-2.423,3.612
20,R_Trunk_Fwd_Tilt,Kinematics,-2.59,3.643
21,R_Trunk_Fwd_Tilt,Kinematics,-2.757,3.667
22,R_Trunk_Fwd_Tilt,Kinematics,-2.914,3.686
23,R_Trunk_Fwd_Tilt,Kinematics,-3.05,3.699
24,R_Trunk_Fwd_Tilt,Kinematics,-3.167,3.709
25,R_Trunk_Fwd_Tilt,Kinematics,-3.263,3.716
26,R_Trunk_Fwd_Tilt,Kinematics,-3.34,3.723
27,R_Trunk_Fwd_Tilt,Kinematics,-3.399,3.733
28,R_Trunk_Fwd_Tilt,Kinematics,-3.444,3.747
29,R_Trunk_Fwd_Tilt,Kinematics,-3.475,3.764
30,R_Trunk_Fwd_Tilt,Kinematics,-3.498,3.782
31,R_Trunk_Fwd_Tilt,Kinematics,-3.514,3.8
32,R_Trunk_Fwd_Tilt,Kinematics,-3.526,3.815
33,R_Trunk_Fwd_Tilt,Kinematics,-3.535,3.829
34,R_Trunk_Fwd_Tilt,Kinematics,-3.541,3.842
35,R_Trunk_Fwd_Tilt,Kinematics,-3.54,3.854
36,R_Trunk_Fwd_Tilt,Kinematics,-3.533,3.865
37,R_Trunk_Fwd_Tilt,Kinematics,-3.517,3.876
38,R_Trunk_Fwd_Tilt,Kinematics,-3.489,3.888
39,R_Trunk_Fwd_Tilt,Kinematics,-3.447,3.901
40,R_Trunk_Fwd_Tilt,Kinematics,-3.386,3.919
41,R_Trunk_Fwd_Tilt,Kinematics,-3.304,3.939
42,R_Trunk_Fwd_Tilt,Kinematics,-3.202,3.963
43,R_Trunk_Fwd_Tilt,Kinematics,-3.086,3.988
44,R_Trunk_Fwd_Tilt,Kinematics,-2.973,4.015
45,R_Trunk_Fwd_Tilt,Kinematics,-2.89,4.041
46,R_Trunk_Fwd_Tilt,Kinematics,-2.864,4.057
47,R_Trunk_Fwd_Tilt,Kinematics,-2.907,4.06
48,R_Trunk_Fwd_Tilt,Kinematics,-2.993,4.054
49,R_Trunk_Fwd_Tilt,Kinematics,-3.095,4.04
50,R_Trunk_Fwd_Tilt,Kinematics,-3.196,4.021
51,R_Trunk_Fwd_Tilt,Kinematics,-3.286,3.995
52,R_Trunk_Fwd_Tilt,Kinematics,-3.363,3.964
53,R_Trunk_Fwd_Tilt,Kinematics,-3.431,3.929
54,R_Trunk_Fwd_Tilt,Kinematics,-3.496,3.896
55,R_Trunk_Fwd_Tilt,Kinematics,-3.559,3.867
56,R_Trunk_Fwd_Tilt,Kinematics,-3.62,3.847
57,R_Trunk_Fwd_Tilt,Kinematics,-3.679,3.841
58,R_Trunk_Fwd_Tilt,Kinematics,-3.732,3.851
59,R_Trunk_Fwd_Tilt,Kinematics,-3.773,3.878
60,R_Trunk_Fwd_Tilt,Kinematics,-3.798,3.918
61,R_Trunk_Fwd_Tilt,Kinematics,-3.799,3.965
62,R_Trunk_Fwd_Tilt,Kinematics,-3.774,4.005
63,R_Trunk_Fwd_Tilt,Kinematics,-3.721,4.025
64,R_Trunk_Fwd_Tilt,Kinematics,-3.638,4.014
65,R_Trunk_Fwd_Tilt,Kinematics,-3.529,3.975
66,R_Trunk_Fwd_Tilt,Kinematics,-3.407,3.921
67,R_Trunk_Fwd_Tilt,Kinematics,-3.29,3.867
68,R_Trunk_Fwd_Tilt,Kinematics,-3.191,3.826
69,R_Trunk_Fwd_Tilt,Kinematics,-3.121,3.8
70,R_Trunk_Fwd_Tilt,Kinematics,-3.083,3.786
71,R_Trunk_Fwd_Tilt,Kinematics,-3.071,3.776
72,R_Trunk_Fwd_Tilt,Kinematics,-3.079,3.764
73,R_Trunk_Fwd_Tilt,Kinematics,-3.1,3.747
74,R_Trunk_Fwd_Tilt,Kinematics,-3.123,3.726
75,R_Trunk_Fwd_Tilt,Kinematics,-3.142,3.703
76,R_Trunk_Fwd_Tilt,Kinematics,-3.153,3.683
77,R_Trunk_Fwd_Tilt,Kinematics,-3.158,3.673
78,R_Trunk_Fwd_Tilt,Kinematics,-3.159,3.673
79,R_Trunk_Fwd_Tilt,Kinematics,-3.158,3.68
